,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,153429_fnca,0.28,1.8456336679752132,0.07264865871752166,-2.6221203513864926
220,Reward,0.0,0.05,1,0.4968,0.5001898758766948,153429_fnca,0.56,-0.12635201759977224,0.39577043343265117,-0.9269209493804392
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,153429_fnca,0.28,0.6529359335595902,0.3223552115887449,-1.1321011998713393
221,Reward,0.0,0.1,1,0.1816,0.385668811736024,153429_fnca,0.56,-0.9811527105256331,0.24653067429996112,-1.400268853890571
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,153429_fnca,0.28,0.0,0.3989422804014327,-0.9189385332046727
222,Reward,0.0,0.15,1,0.18,0.3843412214941716,153429_fnca,0.56,-0.9887047726046805,0.2447037223174027,-1.4077070968903092
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,153429_fnca,0.28,-0.19991998399359692,0.3910489507086133,-0.9389225332046726
223,Reward,0.0,0.2,1,0.1384,0.3454575411395506,153429_fnca,0.56,-1.220410469574005,0.1894482478210356,-1.6636393903275943
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,153429_fnca,0.28,-0.19991998399359692,0.3910489507086133,-0.9389225332046726
224,Reward,0.0,0.25,1,0.1392,0.3462936549178299,153429_fnca,0.56,-1.215153653623395,0.1906649205700414,-1.6572377341618154
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,153429_fnca,0.28,-0.19991998399359692,0.3910489507086133,-0.9389225332046726
225,Reward,0.0,0.3,1,0.14,0.3471259096029771,153429_fnca,0.56,-1.2099356123556786,0.19187510254047327,-1.6509106262279283
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,153429_fnca,0.28,-0.3271958784232201,0.3781489532999667,-0.9724671046332439
226,Reward,0.0,0.35,1,0.1424,0.3495997940686038,153429_fnca,0.56,-1.1945087127770224,0.1954669308249987,-1.6323640656547822
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,153429_fnca,0.28,-0.3271958784232201,0.3781489532999667,-0.9724671046332439
227,Reward,0.0,0.4,1,0.1464,0.3536482626494014,153429_fnca,0.56,-1.1695236303480259,0.2013256980200788,-1.6028312941758855
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,153429_fnca,0.28,-0.3271958784232201,0.3781489532999667,-0.9724671046332439
228,Reward,0.0,0.45,1,0.1392,0.34629365491783,153429_fnca,0.56,-1.2151536536233944,0.1906649205700415,-1.657237734161815
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,153429_fnca,0.28,-0.3271958784232201,0.3781489532999667,-0.9724671046332439
229,Reward,0.0,0.5,1,0.1408,0.347954332886112,153429_fnca,0.56,-1.204755798046657,0.1930788161377903,-1.6446567996681913
120,Punishment,0.05,0.05,1,0.7064,0.4555931211878191,153429_fnca,0.28,0.9359228227333481,0.25745397872193176,-1.3569142982612519
230,Reward,0.05,0.05,1,0.4528,0.4979664009038593,153429_fnca,0.56,-0.21527556840264975,0.3898043554657274,-0.9421103183802146
121,Punishment,0.05,0.1,1,0.5384,0.4987227882658143,153429_fnca,0.28,0.5181235068454008,0.34883211534432973,-1.0531645173775606
231,Reward,0.05,0.1,1,0.24,0.4272540659016176,153429_fnca,0.56,-0.7489688818401682,0.3013702432230457,-1.1994157261871286
122,Punishment,0.05,0.15,1,0.2936,0.4555931211878188,153429_fnca,0.28,0.02985119697273345,0.398764572464622,-0.9193840801850252
