,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.3,0.1,0.4466666666666666,0.4979780745823771,170934_fnca,-1.8401718348429155,0.3333333333333333
1,Punishment,0.5,0.3,0.1,0.416,0.4930907733963867,170934_fnca,-1.8401718348429155,0.4
2,Reward,0.5,0.3,0.1,0.4504,0.4977328906394866,170934_fnca,-1.8401718348429155,0.48
