,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,170934_fnca,0.4,1.4765069343801704,0.13412609730662922,-2.0089748968410372
220,Reward,0.0,0.05,1,0.504,0.5001841134201028,170934_fnca,0.48,0.04798233161764278,0.3984833013960506,-0.9200896852784053
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,170934_fnca,0.4,0.40808495847474385,0.3670690872996192,-1.0022051998713393
221,Reward,0.0,0.1,1,0.1792,0.3836731996103967,170934_fnca,0.48,-0.7840005512645897,0.2933857551529213,-1.2262669653962628
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,170934_fnca,0.4,-0.2671543160262034,0.3849567658512302,-0.954624247490387
222,Reward,0.0,0.15,1,0.18,0.3843412214941713,170934_fnca,0.48,-0.7805563994247482,0.2941772860681091,-1.2235726795461361
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,170934_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
223,Reward,0.0,0.2,1,0.1424,0.3495997940686038,170934_fnca,0.48,-0.9656756260381292,0.2502729290104365,-1.385203240566739
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,170934_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
224,Reward,0.0,0.25,1,0.144,0.3512302523304644,170934_fnca,0.48,-0.9566374131231309,0.2524565552975075,-1.3765161032981306
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,170934_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
225,Reward,0.0,0.3,1,0.1368,0.343773623542288,170934_fnca,0.48,-0.9983313916397152,0.2423744785181458,-1.4172713169713178
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,170934_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
226,Reward,0.0,0.35,1,0.1368,0.3437736235422878,170934_fnca,0.48,-0.9983313916397158,0.24237447851814564,-1.4172713169713185
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,170934_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
227,Reward,0.0,0.4,1,0.1408,0.3479543328861121,170934_fnca,0.48,-0.9748405694117983,0.24805727768163927,-1.3940956010902321
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,170934_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
228,Reward,0.0,0.45,1,0.1376,0.3446175401792538,170934_fnca,0.48,-0.9935652138364741,0.24352773286444812,-1.412524450277632
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,170934_fnca,0.4,-0.6543917568464402,0.32204859814203457,-1.133052818918958
229,Reward,0.0,0.5,1,0.14,0.3471259096029769,170934_fnca,0.48,-0.9794716861926926,0.24693727419533584,-1.398620925231251
120,Punishment,0.05,0.05,1,0.7128,0.4526367904305184,170934_fnca,0.4,0.6910618107345741,0.3142011961076561,-1.1577217463325469
230,Reward,0.05,0.05,1,0.428,0.4949868782176818,170934_fnca,0.48,-0.10505328987151817,0.396746940876684,-0.9244566300610872
121,Punishment,0.05,0.1,1,0.572,0.494986878217682,170934_fnca,0.4,0.34748395880579064,0.37556974574825164,-0.9793110840183449
231,Reward,0.05,0.1,1,0.2576,0.4374875498628824,170934_fnca,0.48,-0.5083573236991652,0.350584990788553,-1.0481521174839616
122,Punishment,0.05,0.15,1,0.296,0.4566736697824148,170934_fnca,0.4,-0.22773373391452922,0.3887301569581155,-0.9448698599859995
232,Reward,0.05,0.15,1,0.1664,0.3725883756615908,170934_fnca,0.48,-0.8416795060853752,0.27994818998926674,-1.2731507286867332
123,Punishment,0.05,0.2,1,0.2024,0.4019496122558573,170934_fnca,0.4,-0.4916039074923142,0.3535339586677787,-1.0397757341355285
233,Reward,0.05,0.2,1,0.1384,0.3454575411395503,170934_fnca,0.48,-0.9888335303759023,0.24467257065056117,-1.4078344086025079
124,Punishment,0.05,0.25,1,0.2,0.4001600960640447,170934_fnca,0.4,-0.49979995998399224,0.3521005350573612,-1.0438385332046727
234,Reward,0.05,0.25,1,0.14,0.347125909602977,170934_fnca,0.48,-0.9794716861926923,0.24693727419533593,-1.3986209252312507
125,Punishment,0.05,0.3,1,0.1568,0.36375763317428,170934_fnca,0.4,-0.6685770354225953,0.31904083998772576,-1.142436159351906
235,Reward,0.05,0.3,1,0.1424,0.3495997940686038,170934_fnca,0.48,-0.9656756260381292,0.2502729290104365,-1.385203240566739
126,Punishment,0.05,0.35,1,0.1488,0.3560336612939563,170934_fnca,0.4,-0.7055512646951626,0.3110381122880799,-1.1678398267611443
236,Reward,0.05,0.35,1,0.1384,0.3454575411395507,170934_fnca,0.48,-0.9888335303759012,0.24467257065056144,-1.4078344086025067
127,Punishment,0.05,0.4,1,0.1544,0.3614763783952006,170934_fnca,0.4,-0.6794358212018119,0.31671433881155925,-1.1497550507707628
237,Reward,0.05,0.4,1,0.1408,0.3479543328861122,170934_fnca,0.48,-0.974840569411798,0.24805727768163935,-1.3940956010902317
128,Punishment,0.05,0.45,1,0.1408,0.347954332886112,170934_fnca,0.4,-0.7449253407769405,0.30228185115603246,-1.1963954148704932
238,Reward,0.05,0.45,1,0.1376,0.3446175401792536,170934_fnca,0.48,-0.9935652138364746,0.24352773286444798,-1.4125244502776324
129,Punishment,0.05,0.5,1,0.1424,0.349599794068604,170934_fnca,0.4,-0.7368425392992357,0.30409747209826676,-1.1904069970651456
239,Reward,0.05,0.5,1,0.1296,0.3359972549356012,170934_fnca,0.48,-1.0428656628970356,0.2316047720869806,-1.4627229286295094
130,Punishment,0.1,0.05,1,0.6312,0.4826727031339976,170934_fnca,0.4,0.47899953425751357,0.3557031265860078,-1.0336588101141302
240,Reward,0.1,0.05,1,0.4448,0.4971425153257719,170934_fnca,0.48,-0.07080464638381179,0.3979435244315427,-0.921445182179441
131,Punishment,0.1,0.1,1,0.5616,0.4963895265309694,170934_fnca,0.4,0.32555078494372275,0.3783520415246731,-0.9719301899934097
241,Reward,0.1,0.1,1,0.3104,0.4628425418809941,170934_fnca,0.48,-0.36643131227899844,0.3730381870181222,-0.9860744865139272
132,Punishment,0.1,0.15,1,0.3112,0.463169710737604,170934_fnca,0.4,-0.1917223815404182,0.3916771917043379,-0.9373172689964374
242,Reward,0.1,0.15,1,0.1832,0.386985227176493,170934_fnca,0.48,-0.7669543412948885,0.29728975371954625,-1.213048014020211
133,Punishment,0.1,0.2,1,0.2064,0.4048829264705015,170934_fnca,0.4,-0.4781629141235352,0.3558455753212209,-1.0332584194262282
243,Reward,0.1,0.2,1,0.1416,0.3487789520683907,170934_fnca,0.48,-0.9702420343692197,0.2491691400448837,-1.3896233358331338
134,Punishment,0.1,0.25,1,0.2016,0.4013555892811731,170934_fnca,0.4,-0.4943247466799552,0.3530600896865109,-1.0411170107947736
244,Reward,0.1,0.25,1,0.136,0.3429257623200255,170934_fnca,0.48,-1.00313256628113,0.24121273766392473,-1.4220760059715551
135,Punishment,0.1,0.3,1,0.1416,0.3487789520683906,170934_fnca,0.4,-0.7408703950384352,0.30319382111591214,-1.193383004326876
245,Reward,0.1,0.3,1,0.1384,0.34545754113955,170934_fnca,0.48,-0.988833530375903,0.244672570650561,-1.4078344086025087
136,Punishment,0.1,0.35,1,0.1344,0.3412180883644091,170934_fnca,0.4,-0.7783878084339669,0.2946749709761389,-1.2218823233639895
246,Reward,0.1,0.35,1,0.136,0.3429257623200249,170934_fnca,0.48,-1.0031325662811317,0.2412127376639243,-1.4220760059715571
137,Punishment,0.1,0.4,1,0.1208,0.3260251430720217,170934_fnca,0.4,-0.8563756689720167,0.27647685283449847,-1.2856281764083073
