,HCPID,egs,alpha,r,LL
71,170934_fnca,0.35,0.1,1,-1.856317739358137
101,170934_fnca,0.5,0.1,1,-1.8583753227140287
91,170934_fnca,0.45,0.1,1,-1.859777040173182
81,170934_fnca,0.4,0.1,1,-1.8648411255985509
102,170934_fnca,0.5,0.15,1,-1.8655219771971225
92,170934_fnca,0.45,0.15,1,-1.8670263102223519
61,170934_fnca,0.3,0.1,1,-1.8674916664058139
70,170934_fnca,0.35,0.05,1,-1.8784491524605338
51,170934_fnca,0.25,0.1,1,-1.8803786900455042
100,170934_fnca,0.5,0.05,1,-1.8805889540989411
60,170934_fnca,0.3,0.05,1,-1.8824268686059404
90,170934_fnca,0.45,0.05,1,-1.8831345651093236
41,170934_fnca,0.2,0.1,1,-1.8839428028653684
80,170934_fnca,0.4,0.05,1,-1.8854312457857763
82,170934_fnca,0.4,0.15,1,-1.8922639344213206
72,170934_fnca,0.35,0.15,1,-1.8959940586179864
62,170934_fnca,0.3,0.15,1,-1.8975120189120696
50,170934_fnca,0.25,0.05,1,-1.9023146657015992
103,170934_fnca,0.5,0.2,1,-1.9053365958326385
40,170934_fnca,0.2,0.05,1,-1.9087965235299384
31,170934_fnca,0.15,0.1,1,-1.9277888625141182
30,170934_fnca,0.15,0.05,1,-1.932458345015295
52,170934_fnca,0.25,0.15,1,-1.9341590650746625
20,170934_fnca,0.1,0.05,1,-1.9551039922935711
21,170934_fnca,0.1,0.1,1,-1.958004676507337
42,170934_fnca,0.2,0.15,1,-1.9725562491574204
93,170934_fnca,0.45,0.2,1,-1.9815898070177722
11,170934_fnca,0.05,0.1,1,-2.0274632015023064
83,170934_fnca,0.4,0.2,1,-2.03242828686523
32,170934_fnca,0.15,0.15,1,-2.054013402065772
10,170934_fnca,0.05,0.05,1,-2.0821783763936343
104,170934_fnca,0.5,0.25,1,-2.101930085980141
73,170934_fnca,0.35,0.2,1,-2.106831839918456
63,170934_fnca,0.3,0.2,1,-2.1323511759153884
22,170934_fnca,0.1,0.15,1,-2.150365283016648
2,170934_fnca,0.0,0.15,1,-2.178196927036523
53,170934_fnca,0.25,0.2,1,-2.2009535985002273
94,170934_fnca,0.45,0.25,1,-2.2153833278568342
12,170934_fnca,0.05,0.15,1,-2.218020588672733
1,170934_fnca,0.0,0.1,1,-2.2284721652676023
105,170934_fnca,0.5,0.3,1,-2.3253680835620676
43,170934_fnca,0.2,0.2,1,-2.3378827967528446
84,170934_fnca,0.4,0.25,1,-2.356696677231063
33,170934_fnca,0.15,0.2,1,-2.416291837433659
4,170934_fnca,0.0,0.25,1,-2.420354636502803
23,170934_fnca,0.1,0.2,1,-2.422881755259362
3,170934_fnca,0.0,0.2,1,-2.4290417737714116
34,170934_fnca,0.15,0.25,1,-2.430422318929065
14,170934_fnca,0.05,0.25,1,-2.4424594584359234
95,170934_fnca,0.45,0.3,1,-2.4450700971024353
74,170934_fnca,0.35,0.25,1,-2.4470387508087814
13,170934_fnca,0.05,0.2,1,-2.4476101427380366
107,170934_fnca,0.5,0.4,1,-2.4514146753305677
44,170934_fnca,0.2,0.25,1,-2.458539941134741
5,170934_fnca,0.0,0.3,1,-2.4611098501759905
85,170934_fnca,0.4,0.3,1,-2.461681962303794
24,170934_fnca,0.1,0.25,1,-2.4631930167663287
106,170934_fnca,0.5,0.35,1,-2.503387113333344
7,170934_fnca,0.0,0.4,1,-2.52714842000919
15,170934_fnca,0.05,0.3,1,-2.5276393999186446
9,170934_fnca,0.0,0.5,1,-2.5316737441502086
17,170934_fnca,0.05,0.4,1,-2.5438506518609945
8,170934_fnca,0.0,0.45,1,-2.54557726919659
54,170934_fnca,0.25,0.25,1,-2.5490426556985
6,170934_fnca,0.0,0.35,1,-2.5503241358902766
16,170934_fnca,0.05,0.35,1,-2.575674235363651
96,170934_fnca,0.45,0.35,1,-2.5756742353636515
45,170934_fnca,0.2,0.3,1,-2.5766945889620523
75,170934_fnca,0.35,0.3,1,-2.5872418566763926
64,170934_fnca,0.3,0.25,1,-2.589988961974895
25,170934_fnca,0.1,0.3,1,-2.601217412929385
18,170934_fnca,0.05,0.45,1,-2.608919865148126
55,170934_fnca,0.25,0.3,1,-2.622582620289256
35,170934_fnca,0.15,0.3,1,-2.623055751990929
86,170934_fnca,0.4,0.35,1,-2.62542464831244
108,170934_fnca,0.5,0.45,1,-2.626217265142551
26,170934_fnca,0.1,0.35,1,-2.643958329335547
65,170934_fnca,0.3,0.3,1,-2.6526588324915137
19,170934_fnca,0.05,0.5,1,-2.653129925694655
87,170934_fnca,0.4,0.4,1,-2.653129925694656
66,170934_fnca,0.3,0.35,1,-2.6547092512375077
76,170934_fnca,0.35,0.35,1,-2.6552317998861215
36,170934_fnca,0.15,0.35,1,-2.678733730572958
46,170934_fnca,0.2,0.35,1,-2.691387696662795
98,170934_fnca,0.45,0.45,1,-2.6934615610405537
27,170934_fnca,0.1,0.4,1,-2.6934625850108143
56,170934_fnca,0.25,0.35,1,-2.709128860838339
97,170934_fnca,0.45,0.4,1,-2.7092141349940984
77,170934_fnca,0.35,0.4,1,-2.7112508034260934
28,170934_fnca,0.1,0.45,1,-2.715191211874606
37,170934_fnca,0.15,0.4,1,-2.7336383766414802
109,170934_fnca,0.5,0.5,1,-2.7518638018970067
58,170934_fnca,0.25,0.45,1,-2.771140757674628
99,170934_fnca,0.45,0.5,1,-2.771140757674628
78,170934_fnca,0.35,0.45,1,-2.777493440414111
39,170934_fnca,0.15,0.5,1,-2.8021978373489764
57,170934_fnca,0.25,0.4,1,-2.80332058808495
