,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.75,0.1,0.4233333333333333,0.4949128049504294,116524_fnca,-1.8445955590803815,0.3333333333333333
1,Punishment,0.5,0.75,0.1,0.4112,0.4922483181539378,116524_fnca,-1.8445955590803815,0.4583333333333333
2,Reward,0.5,0.75,0.1,0.3512,0.4775363785034976,116524_fnca,-1.8445955590803815,0.32
