,HCPID,egs,alpha,r,LL
20,164939_fnca,0.1,0.05,1,-1.845439828567837
10,164939_fnca,0.05,0.05,1,-1.847877920168097
30,164939_fnca,0.15,0.05,1,-1.8533101474477354
40,164939_fnca,0.2,0.05,1,-1.8612953036991198
50,164939_fnca,0.25,0.05,1,-1.8638702650412833
60,164939_fnca,0.3,0.05,1,-1.8676299062607509
90,164939_fnca,0.45,0.05,1,-1.8730261980358645
70,164939_fnca,0.35,0.05,1,-1.8785809333768806
100,164939_fnca,0.5,0.05,1,-1.8829505328521776
80,164939_fnca,0.4,0.05,1,-1.8837359356018104
101,164939_fnca,0.5,0.1,1,-1.88859712227725
51,164939_fnca,0.25,0.1,1,-1.8921733074816383
81,164939_fnca,0.4,0.1,1,-1.9071939134806501
61,164939_fnca,0.3,0.1,1,-1.910620248378423
71,164939_fnca,0.35,0.1,1,-1.9135763275757736
91,164939_fnca,0.45,0.1,1,-1.9136180078871736
41,164939_fnca,0.2,0.1,1,-1.9203683730190515
31,164939_fnca,0.15,0.1,1,-1.9319957963151535
21,164939_fnca,0.1,0.1,1,-1.9644114270098276
102,164939_fnca,0.5,0.15,1,-2.0154164421183736
92,164939_fnca,0.45,0.15,1,-2.027570076559365
0,164939_fnca,0.0,0.05,1,-2.027581243542916
11,164939_fnca,0.05,0.1,1,-2.05691263333681
82,164939_fnca,0.4,0.15,1,-2.07199155705709
72,164939_fnca,0.35,0.15,1,-2.1011889865980558
62,164939_fnca,0.3,0.15,1,-2.141586931399848
52,164939_fnca,0.25,0.15,1,-2.1655887358371975
103,164939_fnca,0.5,0.2,1,-2.2050522927063683
1,164939_fnca,0.0,0.1,1,-2.252217744083128
42,164939_fnca,0.2,0.15,1,-2.295078408204375
93,164939_fnca,0.45,0.2,1,-2.3023672008278124
73,164939_fnca,0.35,0.2,1,-2.394719252637736
83,164939_fnca,0.4,0.2,1,-2.4051262586438424
32,164939_fnca,0.15,0.15,1,-2.4146081049298824
22,164939_fnca,0.1,0.15,1,-2.5022354605425163
12,164939_fnca,0.05,0.15,1,-2.573294770960517
2,164939_fnca,0.0,0.15,1,-2.6100433149377427
104,164939_fnca,0.5,0.25,1,-2.668279864024597
94,164939_fnca,0.45,0.25,1,-2.719351981978691
63,164939_fnca,0.3,0.2,1,-2.7982875690761486
84,164939_fnca,0.4,0.25,1,-2.7991841492868716
53,164939_fnca,0.25,0.2,1,-2.8401613715040046
43,164939_fnca,0.2,0.2,1,-2.8805180411567264
13,164939_fnca,0.05,0.2,1,-3.117492717706498
64,164939_fnca,0.3,0.25,1,-3.128947839368843
5,164939_fnca,0.0,0.3,1,-3.130310619888058
23,164939_fnca,0.1,0.2,1,-3.1404700642611663
14,164939_fnca,0.05,0.25,1,-3.1451755849269403
95,164939_fnca,0.45,0.3,1,-3.1475996409018574
4,164939_fnca,0.0,0.25,1,-3.161910355816686
24,164939_fnca,0.1,0.25,1,-3.1664853271265017
74,164939_fnca,0.35,0.25,1,-3.1727901953219115
3,164939_fnca,0.0,0.2,1,-3.17294699987787
34,164939_fnca,0.15,0.25,1,-3.222833730468702
33,164939_fnca,0.15,0.2,1,-3.230427799426149
105,164939_fnca,0.5,0.3,1,-3.2668661852121845
44,164939_fnca,0.2,0.25,1,-3.27981841077254
54,164939_fnca,0.25,0.25,1,-3.28749357665982
85,164939_fnca,0.4,0.3,1,-3.2950744712905164
106,164939_fnca,0.5,0.35,1,-3.407288422882827
