,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.6,0.1,0.3966666666666666,0.4900230923050425,164939_fnca,-1.9720782406901378,0.5
1,Punishment,0.5,0.6,0.1,0.436,0.4960855578471957,164939_fnca,-1.9720782406901378,0.68
2,Reward,0.5,0.6,0.1,0.4392,0.4964882279051121,164939_fnca,-1.9720782406901378,0.52
