,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.05,1,0.25,0.4337361989746802,164939_fnca,-1.845439828567837,0.5
1,Punishment,0.1,0.05,1,0.6464,0.4782782035928729,164939_fnca,-1.845439828567837,0.68
2,Reward,0.1,0.05,1,0.4696,0.4992747341976828,164939_fnca,-1.845439828567837,0.52
