,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
3329,121618_fnca,1,1,Reward,2,5,2.0,0,740,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
3332,121618_fnca,4,1,Reward,5,5,2.0,0,505,13,1,0,1,0,3.0,,1.0,Punishment,MostlyReward,MostlyReward
3333,121618_fnca,5,1,Reward,6,5,3.0,0,485,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3334,121618_fnca,6,1,Reward,7,5,2.0,0,385,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3335,121618_fnca,7,1,Neutral,8,5,2.0,0,414,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3337,121618_fnca,10,1,Reward,10,5,3.0,0,589,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
3338,121618_fnca,11,1,Punishment,11,5,2.0,0,273,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
3339,121618_fnca,12,1,Punishment,12,5,2.0,0,401,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3340,121618_fnca,13,1,Punishment,13,5,2.0,0,432,14,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3341,121618_fnca,14,1,Neutral,14,5,3.0,0,310,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3342,121618_fnca,15,1,Punishment,15,5,3.0,0,305,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
3343,121618_fnca,16,1,Punishment,16,5,3.0,0,393,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3345,121618_fnca,19,1,Punishment,18,5,3.0,0,534,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
3346,121618_fnca,20,1,Punishment,19,5,3.0,0,263,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3347,121618_fnca,21,1,Punishment,20,5,2.0,0,331,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3348,121618_fnca,22,1,Neutral,21,5,2.0,0,307,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3349,121618_fnca,23,1,Punishment,22,5,2.0,0,325,13,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
3350,121618_fnca,24,1,Neutral,23,5,2.0,0,375,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3351,121618_fnca,25,1,Punishment,24,5,3.0,0,272,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3353,121618_fnca,28,1,Reward,26,5,3.0,0,385,14,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
3354,121618_fnca,29,1,Reward,27,5,3.0,0,373,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3355,121618_fnca,30,1,Punishment,28,5,2.0,0,267,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3356,121618_fnca,31,1,Reward,29,5,3.0,0,269,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
3357,121618_fnca,32,1,Punishment,30,5,3.0,0,506,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3358,121618_fnca,33,1,Reward,31,5,2.0,0,320,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3359,121618_fnca,34,1,Reward,32,5,3.0,0,241,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3361,121618_fnca,1,2,Punishment,2,5,2.0,0,458,27,1,0,1,0,3.0,,1.0,,,MostlyPunishment
3362,121618_fnca,2,2,Punishment,3,5,3.0,0,265,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
3363,121618_fnca,3,2,Reward,4,5,3.0,0,242,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
3364,121618_fnca,4,2,Punishment,5,5,2.0,0,373,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
3365,121618_fnca,5,2,Reward,6,5,3.0,0,277,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
3366,121618_fnca,6,2,Punishment,7,5,3.0,0,325,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
3367,121618_fnca,7,2,Punishment,8,5,2.0,0,336,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
3369,121618_fnca,10,2,Reward,10,5,3.0,0,428,13,1,1,0,0,3.0,,0.0,,,MostlyReward
3370,121618_fnca,11,2,Neutral,11,5,3.0,0,451,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
3371,121618_fnca,12,2,Reward,12,5,2.0,0,211,14,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
3372,121618_fnca,13,2,Reward,13,5,2.0,0,285,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
3373,121618_fnca,14,2,Reward,14,5,2.0,0,423,13,3,0,3,0,2.0,2.0,0.0,Reward,,MostlyReward
3374,121618_fnca,15,2,Reward,15,5,2.0,0,267,13,4,0,4,0,2.0,2.0,0.0,Reward,,MostlyReward
3375,121618_fnca,16,2,Neutral,16,5,2.0,0,235,13,5,0,5,0,3.0,2.0,1.0,Reward,,MostlyReward
3377,121618_fnca,19,2,Punishment,18,5,3.0,0,395,13,2,2,0,0,2.0,,1.0,,,MostlyPunishment
3378,121618_fnca,20,2,Punishment,19,5,2.0,0,300,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
3379,121618_fnca,21,2,Reward,20,5,2.0,0,247,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
3380,121618_fnca,22,2,Punishment,21,5,3.0,0,232,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
3381,121618_fnca,23,2,Reward,22,5,2.0,0,296,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
3382,121618_fnca,24,2,Punishment,23,5,2.0,0,484,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
3383,121618_fnca,25,2,Punishment,24,5,3.0,0,363,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
3385,121618_fnca,28,2,Reward,26,5,2.0,0,386,14,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
3386,121618_fnca,29,2,Reward,27,5,2.0,0,245,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3387,121618_fnca,30,2,Punishment,28,5,2.0,0,276,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3388,121618_fnca,31,2,Reward,29,5,3.0,0,291,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
3389,121618_fnca,32,2,Punishment,30,5,3.0,0,380,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3390,121618_fnca,33,2,Reward,31,5,2.0,0,268,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
3391,121618_fnca,34,2,Reward,32,5,2.0,0,370,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
