,HCPID,egs,alpha,r,LL
12,118730_fnca,0.05,0.15,1,-1.8476155931128302
22,118730_fnca,0.1,0.15,1,-1.8517214956565513
2,118730_fnca,0.0,0.15,1,-1.8531907208086027
53,118730_fnca,0.25,0.2,1,-1.862537274480896
63,118730_fnca,0.3,0.2,1,-1.863023495887512
43,118730_fnca,0.2,0.2,1,-1.8698935577954563
32,118730_fnca,0.15,0.15,1,-1.8718418242257169
94,118730_fnca,0.45,0.25,1,-1.8730556747997742
73,118730_fnca,0.35,0.2,1,-1.8757702944654984
33,118730_fnca,0.15,0.2,1,-1.8776067916865313
104,118730_fnca,0.5,0.25,1,-1.8787877478985968
13,118730_fnca,0.05,0.2,1,-1.8791036205951743
83,118730_fnca,0.4,0.2,1,-1.8799058368340418
42,118730_fnca,0.2,0.15,1,-1.8824693670634651
14,118730_fnca,0.05,0.25,1,-1.8843026937237286
3,118730_fnca,0.0,0.2,1,-1.8845008670737973
5,118730_fnca,0.0,0.3,1,-1.8848937580075342
4,118730_fnca,0.0,0.25,1,-1.8854730292031059
23,118730_fnca,0.1,0.2,1,-1.8868580002501334
34,118730_fnca,0.15,0.25,1,-1.8889458668993626
74,118730_fnca,0.35,0.25,1,-1.889053192328433
54,118730_fnca,0.25,0.25,1,-1.8921829346501533
44,118730_fnca,0.2,0.25,1,-1.892600635305664
85,118730_fnca,0.4,0.3,1,-1.8934264471442752
24,118730_fnca,0.1,0.25,1,-1.894360315595235
84,118730_fnca,0.4,0.25,1,-1.8955938362784934
105,118730_fnca,0.5,0.3,1,-1.9052107407110084
93,118730_fnca,0.45,0.2,1,-1.906010822758309
64,118730_fnca,0.3,0.25,1,-1.9084292703594836
103,118730_fnca,0.5,0.2,1,-1.9096142653384556
106,118730_fnca,0.5,0.35,1,-1.9194282755441368
96,118730_fnca,0.45,0.35,1,-1.9196346983474593
52,118730_fnca,0.25,0.15,1,-1.9207009274970557
95,118730_fnca,0.45,0.3,1,-1.9241567159516841
35,118730_fnca,0.15,0.3,1,-1.933588771288036
6,118730_fnca,0.0,0.35,1,-1.9344574285646732
8,118730_fnca,0.0,0.45,1,-1.9344574285646732
75,118730_fnca,0.35,0.3,1,-1.9345760048848764
7,118730_fnca,0.0,0.4,1,-1.9348256733889577
9,118730_fnca,0.0,0.5,1,-1.9348256733889577
65,118730_fnca,0.3,0.3,1,-1.9423525866043834
107,118730_fnca,0.5,0.4,1,-1.9460862885536256
25,118730_fnca,0.1,0.3,1,-1.948810127928334
17,118730_fnca,0.05,0.4,1,-1.9520004163786013
55,118730_fnca,0.25,0.3,1,-1.9559811625386345
86,118730_fnca,0.4,0.35,1,-1.9567504694085263
16,118730_fnca,0.05,0.35,1,-1.9582519824951063
62,118730_fnca,0.3,0.15,1,-1.9615835502773606
66,118730_fnca,0.3,0.35,1,-1.9655031186665362
15,118730_fnca,0.05,0.3,1,-1.968332325748098
11,118730_fnca,0.05,0.1,1,-1.9714725507666353
18,118730_fnca,0.05,0.45,1,-1.9743736118281323
72,118730_fnca,0.35,0.15,1,-1.976494718104253
45,118730_fnca,0.2,0.3,1,-1.9766745157932188
46,118730_fnca,0.2,0.35,1,-1.9802811476545452
97,118730_fnca,0.45,0.4,1,-1.9844314086507748
82,118730_fnca,0.4,0.15,1,-1.9851917450828542
92,118730_fnca,0.45,0.15,1,-1.987831387653877
19,118730_fnca,0.05,0.5,1,-1.9889303234785718
108,118730_fnca,0.5,0.45,1,-1.98990569383141
98,118730_fnca,0.45,0.45,1,-1.9949083798003848
76,118730_fnca,0.35,0.35,1,-1.995000556655417
26,118730_fnca,0.1,0.35,1,-1.9955285202542798
27,118730_fnca,0.1,0.4,1,-1.9958967650785644
56,118730_fnca,0.25,0.35,1,-1.9987217133115989
78,118730_fnca,0.35,0.45,1,-2.000690720572678
29,118730_fnca,0.1,0.5,1,-2.000929828523255
28,118730_fnca,0.1,0.45,1,-2.0035933343450982
36,118730_fnca,0.15,0.35,1,-2.0036808879360293
102,118730_fnca,0.5,0.15,1,-2.004223446600341
87,118730_fnca,0.4,0.4,1,-2.007933131864016
21,118730_fnca,0.1,0.1,1,-2.010647912338502
48,118730_fnca,0.2,0.45,1,-2.0145777426457907
1,118730_fnca,0.0,0.1,1,-2.015604251456674
77,118730_fnca,0.35,0.4,1,-2.0175539970598306
99,118730_fnca,0.45,0.5,1,-2.0194810946026123
67,118730_fnca,0.3,0.4,1,-2.02752766058641
37,118730_fnca,0.15,0.4,1,-2.0277473917828965
109,118730_fnca,0.5,0.5,1,-2.0325095922750203
57,118730_fnca,0.25,0.4,1,-2.038256657825026
38,118730_fnca,0.15,0.45,1,-2.0437453707469126
31,118730_fnca,0.15,0.1,1,-2.045998393741697
58,118730_fnca,0.25,0.45,1,-2.049870290162123
39,118730_fnca,0.15,0.5,1,-2.0522043551371985
88,118730_fnca,0.4,0.45,1,-2.0522486696449818
47,118730_fnca,0.2,0.4,1,-2.0555510708485665
69,118730_fnca,0.3,0.5,1,-2.0613613510839777
68,118730_fnca,0.3,0.45,1,-2.0613860719394417
41,118730_fnca,0.2,0.1,1,-2.0639159376303287
89,118730_fnca,0.4,0.5,1,-2.067718758360473
101,118730_fnca,0.5,0.1,1,-2.0781700836646264
59,118730_fnca,0.25,0.5,1,-2.0814970057671
79,118730_fnca,0.35,0.5,1,-2.0817749775016248
51,118730_fnca,0.25,0.1,1,-2.0958601494206555
61,118730_fnca,0.3,0.1,1,-2.09615961165647
71,118730_fnca,0.35,0.1,1,-2.100047484627718
81,118730_fnca,0.4,0.1,1,-2.1042315462785623
91,118730_fnca,0.45,0.1,1,-2.115100262005302
49,118730_fnca,0.2,0.5,1,-2.1225654789280486
70,118730_fnca,0.35,0.05,1,-2.186422924179219
90,118730_fnca,0.45,0.05,1,-2.194005392437009
100,118730_fnca,0.5,0.05,1,-2.2013961193132086
50,118730_fnca,0.25,0.05,1,-2.222407411376202
40,118730_fnca,0.2,0.05,1,-2.230159441731217
30,118730_fnca,0.15,0.05,1,-2.2369825578770106
60,118730_fnca,0.3,0.05,1,-2.242376670202227
80,118730_fnca,0.4,0.05,1,-2.250714822876403
20,118730_fnca,0.1,0.05,1,-2.302199482452002
10,118730_fnca,0.05,0.05,1,-2.443096222041695
0,118730_fnca,0.0,0.05,1,-3.612544782686762
