,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.13333333333333333,0.3405026123034995
1,Neutral,0.0,0.25,0.1,0.14,0.34756679298414606
2,Neutral,0.0,0.3,0.1,0.13333333333333333,0.3405026123034995
3,Neutral,0.0,0.35,0.1,0.15333333333333332,0.3609105294341111
4,Neutral,0.0,0.4,0.1,0.14333333333333334,0.35099794026335723
5,Neutral,0.0,0.45,0.1,0.14666666666666667,0.3543644113182341
6,Neutral,0.0,0.5,0.1,0.21,0.4079887859958016
7,Neutral,0.0,0.55,0.1,0.17333333333333334,0.3791676620467905
8,Neutral,0.0,0.6,0.1,0.13333333333333333,0.3405026123034995
9,Neutral,0.0,0.65,0.1,0.19,0.3929563789010984
10,Neutral,0.0,0.7,0.1,0.12,0.3255044965242802
11,Neutral,0.0,0.75,0.1,0.14666666666666667,0.35436441131823426
12,Neutral,0.0,0.8,0.1,0.17,0.3762604235825436
13,Neutral,0.05,0.2,0.1,0.16333333333333333,0.3702871825318561
14,Neutral,0.05,0.25,0.1,0.17333333333333334,0.37916766204679037
15,Neutral,0.05,0.3,0.1,0.15666666666666668,0.36409353546046735
16,Neutral,0.05,0.35,0.1,0.19666666666666666,0.39814228589993766
17,Neutral,0.05,0.4,0.1,0.17666666666666667,0.38202359741972386
18,Neutral,0.05,0.45,0.1,0.17666666666666667,0.38202359741972375
19,Neutral,0.05,0.5,0.1,0.22666666666666666,0.4193747004212346
20,Neutral,0.05,0.55,0.1,0.16666666666666666,0.3733006833947208
21,Neutral,0.05,0.6,0.1,0.14,0.3475667929841462
22,Neutral,0.05,0.65,0.1,0.15,0.35766803240530476
23,Neutral,0.05,0.7,0.1,0.09333333333333334,0.29138503682901845
24,Neutral,0.05,0.75,0.1,0.15333333333333332,0.360910529434111
25,Neutral,0.05,0.8,0.1,0.15,0.35766803240530487
26,Neutral,0.1,0.2,0.1,0.08,0.27174648819470293
27,Neutral,0.1,0.25,0.1,0.16333333333333333,0.37028718253185605
28,Neutral,0.1,0.3,0.1,0.13666666666666666,0.3440690345808725
29,Neutral,0.1,0.35,0.1,0.13333333333333333,0.34050261230349954
30,Neutral,0.1,0.4,0.1,0.2,0.4006683379765066
31,Neutral,0.1,0.45,0.1,0.21333333333333335,0.41034558674051025
32,Neutral,0.1,0.5,0.1,0.15666666666666668,0.36409353546046747
33,Neutral,0.1,0.55,0.1,0.11333333333333333,0.31752948229939226
34,Neutral,0.1,0.6,0.1,0.14333333333333334,0.35099794026335707
35,Neutral,0.1,0.65,0.1,0.17333333333333334,0.37916766204679025
36,Neutral,0.1,0.7,0.1,0.22333333333333333,0.4171758315991676
37,Neutral,0.1,0.75,0.1,0.15666666666666668,0.36409353546046735
38,Neutral,0.1,0.8,0.1,0.19333333333333333,0.3955719227174288
39,Neutral,0.15,0.2,0.1,0.23666666666666666,0.42574611535281864
40,Neutral,0.15,0.25,0.1,0.15666666666666668,0.36409353546046735
41,Neutral,0.15,0.3,0.1,0.15666666666666668,0.36409353546046735
42,Neutral,0.15,0.35,0.1,0.15666666666666668,0.36409353546046735
43,Neutral,0.15,0.4,0.1,0.11666666666666667,0.32155905051085143
44,Neutral,0.15,0.45,0.1,0.10333333333333333,0.3049023456071545
45,Neutral,0.15,0.5,0.1,0.15333333333333332,0.36091052943411117
46,Neutral,0.15,0.55,0.1,0.16,0.36721859746989804
47,Neutral,0.15,0.6,0.1,0.14333333333333334,0.3509979402633572
48,Neutral,0.15,0.65,0.1,0.2,0.40066833797650675
49,Neutral,0.15,0.7,0.1,0.2,0.4006683379765067
50,Neutral,0.15,0.75,0.1,0.15333333333333332,0.360910529434111
51,Neutral,0.15,0.8,0.1,0.17666666666666667,0.38202359741972397
52,Neutral,0.2,0.2,0.1,0.12333333333333334,0.3293688434044334
53,Neutral,0.2,0.25,0.1,0.21,0.40798878599580135
54,Neutral,0.2,0.3,0.1,0.22,0.41493844488487475
55,Neutral,0.2,0.35,0.1,0.23333333333333334,0.4236592728681618
56,Neutral,0.2,0.4,0.1,0.19333333333333333,0.39557192271742897
57,Neutral,0.2,0.45,0.1,0.19333333333333333,0.3955719227174287
58,Neutral,0.2,0.5,0.1,0.18,0.38482937191039573
59,Neutral,0.2,0.55,0.1,0.18,0.38482937191039607
60,Neutral,0.2,0.6,0.1,0.18333333333333332,0.3875860748793185
61,Neutral,0.2,0.65,0.1,0.16666666666666666,0.37330068339472067
62,Neutral,0.2,0.7,0.1,0.23,0.4215356541175465
63,Neutral,0.2,0.75,0.1,0.18,0.384829371910396
64,Neutral,0.2,0.8,0.1,0.18,0.38482937191039607
65,Neutral,0.25,0.2,0.1,0.20666666666666667,0.40559080597963065
66,Neutral,0.25,0.25,0.1,0.20666666666666667,0.40559080597963043
67,Neutral,0.25,0.3,0.1,0.20666666666666667,0.4055908059796304
68,Neutral,0.25,0.35,0.1,0.21666666666666667,0.4126619137653289
69,Neutral,0.25,0.4,0.1,0.25666666666666665,0.4375236894366786
70,Neutral,0.25,0.45,0.1,0.31666666666666665,0.4659534285176794
71,Neutral,0.25,0.5,0.1,0.22333333333333333,0.41717583159916743
72,Neutral,0.25,0.55,0.1,0.24666666666666667,0.4317912704378239
73,Neutral,0.25,0.6,0.1,0.16,0.3672185974698983
74,Neutral,0.25,0.65,0.1,0.15,0.3576680324053049
75,Neutral,0.25,0.7,0.1,0.16333333333333333,0.37028718253185616
76,Neutral,0.25,0.75,0.1,0.23333333333333334,0.4236592728681615
77,Neutral,0.25,0.8,0.1,0.21333333333333335,0.4103455867405102
78,Neutral,0.3,0.2,0.1,0.27666666666666667,0.44809767608554546
79,Neutral,0.3,0.25,0.1,0.2,0.40066833797650664
80,Neutral,0.3,0.3,0.1,0.2733333333333333,0.44641517737511843
81,Neutral,0.3,0.35,0.1,0.22333333333333333,0.4171758315991677
82,Neutral,0.3,0.4,0.1,0.24666666666666667,0.43179127043782384
83,Neutral,0.3,0.45,0.1,0.22666666666666666,0.4193747004212345
84,Neutral,0.3,0.5,0.1,0.2966666666666667,0.45755152739660415
85,Neutral,0.3,0.55,0.1,0.2633333333333333,0.4411776072733297
86,Neutral,0.3,0.6,0.1,0.23,0.4215356541175464
87,Neutral,0.3,0.65,0.1,0.33,0.4709983703612395
88,Neutral,0.3,0.7,0.1,0.31666666666666665,0.4659534285176793
89,Neutral,0.3,0.75,0.1,0.23666666666666666,0.4257461153528187
90,Neutral,0.3,0.8,0.1,0.21,0.4079887859958013
91,Neutral,0.35,0.2,0.1,0.33,0.47099837036123926
92,Neutral,0.35,0.25,0.1,0.3,0.45902324683737283
93,Neutral,0.35,0.3,0.1,0.31,0.46326599768964755
94,Neutral,0.35,0.35,0.1,0.30666666666666664,0.46188021535170076
95,Neutral,0.35,0.4,0.1,0.33,0.4709983703612392
96,Neutral,0.35,0.45,0.1,0.28,0.4497490939308703
97,Neutral,0.35,0.5,0.1,0.30333333333333334,0.4604660525025123
98,Neutral,0.35,0.55,0.1,0.31333333333333335,0.4646236534587969
99,Neutral,0.35,0.6,0.1,0.3466666666666667,0.47670365722489905
100,Neutral,0.35,0.65,0.1,0.25,0.4337361989746802
101,Neutral,0.35,0.7,0.1,0.39666666666666667,0.4900230923050424
102,Neutral,0.35,0.75,0.1,0.3,0.459023246837373
103,Neutral,0.35,0.8,0.1,0.31333333333333335,0.46462365345879686
104,Neutral,0.4,0.2,0.1,0.37666666666666665,0.4853598005695554
105,Neutral,0.4,0.25,0.1,0.31,0.46326599768964755
106,Neutral,0.4,0.3,0.1,0.3233333333333333,0.46853028109529166
107,Neutral,0.4,0.35,0.1,0.35,0.4777665429529544
108,Neutral,0.4,0.4,0.1,0.4,0.49071649206571843
109,Neutral,0.4,0.45,0.1,0.30333333333333334,0.46046605250251216
110,Neutral,0.4,0.5,0.1,0.32,0.4672555609057257
111,Neutral,0.4,0.55,0.1,0.33,0.47099837036123926
112,Neutral,0.4,0.6,0.1,0.37333333333333335,0.4844976941199832
113,Neutral,0.4,0.65,0.1,0.37,0.48361099931888174
114,Neutral,0.4,0.7,0.1,0.33,0.4709983703612392
115,Neutral,0.4,0.75,0.1,0.34,0.47450026519722915
116,Neutral,0.4,0.8,0.1,0.3333333333333333,0.4721921646498857
117,Neutral,0.45,0.2,0.1,0.43,0.4959029465948672
118,Neutral,0.45,0.25,0.1,0.36,0.48080200557180786
