,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
12417,178849_fnca,1,1,Reward,2,5,2.0,0,546,27,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
12418,178849_fnca,2,1,Reward,3,5,2.0,0,872,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12419,178849_fnca,3,1,Punishment,4,5,3.0,0,328,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12420,178849_fnca,4,1,Reward,5,5,3.0,0,275,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
12421,178849_fnca,5,1,Reward,6,5,2.0,0,389,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12422,178849_fnca,6,1,Reward,7,5,3.0,0,339,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12423,178849_fnca,7,1,Neutral,8,5,3.0,0,303,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12425,178849_fnca,10,1,Reward,10,5,3.0,0,618,13,4,4,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
12426,178849_fnca,11,1,Punishment,11,5,2.0,0,286,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
12427,178849_fnca,12,1,Punishment,12,5,2.0,0,284,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12428,178849_fnca,13,1,Punishment,13,5,2.0,0,380,14,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12429,178849_fnca,14,1,Neutral,14,5,2.0,0,258,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12430,178849_fnca,15,1,Punishment,15,5,2.0,0,328,13,5,0,5,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12431,178849_fnca,16,1,Punishment,16,5,2.0,0,291,14,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12433,178849_fnca,19,1,Punishment,18,5,2.0,0,390,13,8,0,8,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
12434,178849_fnca,20,1,Punishment,19,5,3.0,0,271,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12435,178849_fnca,21,1,Punishment,20,5,2.0,0,244,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12436,178849_fnca,22,1,Neutral,21,5,2.0,0,403,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12437,178849_fnca,23,1,Punishment,22,5,3.0,0,274,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12438,178849_fnca,24,1,Neutral,23,5,3.0,0,280,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12439,178849_fnca,25,1,Punishment,24,5,2.0,0,340,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12441,178849_fnca,28,1,Reward,26,5,3.0,0,548,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
