,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6465,142828_fnca,1,1,Reward,2,5,3.0,0,1190,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
6466,142828_fnca,2,1,Reward,3,5,2.0,0,205,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6467,142828_fnca,3,1,Punishment,4,5,2.0,0,875,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6468,142828_fnca,4,1,Reward,5,5,2.0,0,504,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6469,142828_fnca,5,1,Reward,6,5,3.0,0,164,13,1,1,0,1,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6470,142828_fnca,6,1,Reward,7,5,3.0,0,171,13,2,2,0,2,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6471,142828_fnca,7,1,Neutral,8,5,2.0,0,647,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6473,142828_fnca,10,1,Reward,10,5,3.0,0,1198,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
6474,142828_fnca,11,1,Punishment,11,5,2.0,0,916,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
6475,142828_fnca,12,1,Punishment,12,5,2.0,0,819,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6476,142828_fnca,13,1,Punishment,13,5,3.0,0,130,13,1,1,0,1,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6477,142828_fnca,14,1,Neutral,14,5,3.0,0,611,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6478,142828_fnca,15,1,Punishment,15,5,3.0,0,576,14,3,3,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6479,142828_fnca,16,1,Punishment,16,5,2.0,0,499,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6483,142828_fnca,21,1,Punishment,20,5,2.0,0,772,13,1,0,1,0,2.0,,0.0,Punishment,MostlyPunishment,MostlyPunishment
6484,142828_fnca,22,1,Neutral,21,5,2.0,0,528,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6485,142828_fnca,23,1,Punishment,22,5,3.0,0,455,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6486,142828_fnca,24,1,Neutral,23,5,2.0,0,518,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6487,142828_fnca,25,1,Punishment,24,5,2.0,0,292,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6489,142828_fnca,28,1,Reward,26,5,2.0,0,404,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
6490,142828_fnca,29,1,Reward,27,5,2.0,0,418,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6491,142828_fnca,30,1,Punishment,28,5,3.0,0,700,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6492,142828_fnca,31,1,Reward,29,5,2.0,0,336,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
6493,142828_fnca,32,1,Punishment,30,5,2.0,0,541,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6494,142828_fnca,33,1,Reward,31,5,3.0,0,1428,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6495,142828_fnca,34,1,Reward,32,5,3.0,0,792,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6497,142828_fnca,1,2,Punishment,2,5,3.0,0,264,27,1,1,0,0,3.0,,0.0,,,MostlyPunishment
6498,142828_fnca,2,2,Punishment,3,5,3.0,0,250,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
6499,142828_fnca,3,2,Reward,4,5,3.0,0,247,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
6500,142828_fnca,4,2,Punishment,5,5,2.0,0,489,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
6501,142828_fnca,5,2,Reward,6,5,2.0,0,252,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
6502,142828_fnca,6,2,Punishment,7,5,2.0,0,248,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
6503,142828_fnca,7,2,Punishment,8,5,3.0,0,271,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
6505,142828_fnca,10,2,Reward,10,5,3.0,0,490,14,1,1,0,0,3.0,,0.0,,,MostlyReward
6506,142828_fnca,11,2,Neutral,11,5,3.0,0,266,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
6507,142828_fnca,12,2,Reward,12,5,3.0,0,451,13,3,3,0,0,2.0,3.0,1.0,Neutral,,MostlyReward
6508,142828_fnca,13,2,Reward,13,5,2.0,0,535,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
6509,142828_fnca,14,2,Reward,14,5,2.0,0,427,14,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
6510,142828_fnca,15,2,Reward,15,5,3.0,0,497,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
6511,142828_fnca,16,2,Neutral,16,5,3.0,0,408,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
6515,142828_fnca,21,2,Reward,20,5,2.0,0,225,14,1,0,1,0,2.0,,0.0,Punishment,,MostlyPunishment
6516,142828_fnca,22,2,Punishment,21,5,2.0,0,253,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
6517,142828_fnca,23,2,Reward,22,5,2.0,0,253,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
6518,142828_fnca,24,2,Punishment,23,5,3.0,0,537,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
6519,142828_fnca,25,2,Punishment,24,5,2.0,0,228,14,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
6521,142828_fnca,28,2,Reward,26,5,2.0,0,527,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
6522,142828_fnca,29,2,Reward,27,5,2.0,0,209,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6523,142828_fnca,30,2,Punishment,28,5,3.0,0,819,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6524,142828_fnca,31,2,Reward,29,5,2.0,0,259,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
6525,142828_fnca,32,2,Punishment,30,5,2.0,0,307,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6526,142828_fnca,33,2,Reward,31,5,3.0,0,286,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6527,142828_fnca,34,2,Reward,32,5,3.0,0,279,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
