,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,157336_fnca,0.0,2.7069293796969793,0.010227533153750015,-4.582671866538009
220,Reward,0.0,0.05,1,0.4992,0.5001994798234927,157336_fnca,0.0,0.9980018375392046,0.24245422069368958,-1.416942367070487
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,157336_fnca,0.0,1.2242548754242317,0.18856009185694872,-1.6683385332046732
221,Reward,0.0,0.1,1,0.1856,0.3889391455319732,157336_fnca,0.0,0.47719547423323716,0.35601005878365155,-1.0327962935190147
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,157336_fnca,0.0,0.6233600707278079,0.3284970497428928,-1.1132274220935614
222,Reward,0.0,0.15,1,0.1768,0.3816520491616723,157336_fnca,0.0,0.46324918309322494,0.35835239397207547,-1.0262384360229428
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,157336_fnca,0.0,0.49979995998399224,0.3521005350573612,-1.0438385332046727
223,Reward,0.0,0.2,1,0.1416,0.3487789520683906,157336_fnca,0.0,0.40598780161548925,0.3673825582702858,-1.0013515807349618
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,157336_fnca,0.0,0.49979995998399224,0.3521005350573612,-1.0438385332046727
224,Reward,0.0,0.25,1,0.1384,0.3454575411395506,157336_fnca,0.0,0.4006281048127188,0.368177554400503,-0.9991899723875881
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,157336_fnca,0.0,0.49979995998399224,0.3521005350573612,-1.0438385332046727
225,Reward,0.0,0.3,1,0.1416,0.3487789520683906,157336_fnca,0.0,0.40598780161548925,0.3673825582702858,-1.0013515807349618
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,157336_fnca,0.0,0.4362611712309601,0.3627285799733361,-1.0141004379665772
226,Reward,0.0,0.35,1,0.144,0.3512302523304644,157336_fnca,0.0,0.4099874627670561,0.3667835477684839,-1.0029833930177567
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,157336_fnca,0.0,0.4362611712309601,0.3627285799733361,-1.0141004379665772
227,Reward,0.0,0.4,1,0.1336,0.3403582156669317,157336_fnca,0.0,0.3925276189916876,0.3693622168104798,-0.9959774990403143
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,157336_fnca,0.0,0.4362611712309601,0.3627285799733361,-1.0141004379665772
228,Reward,0.0,0.45,1,0.14,0.3471259096029769,157336_fnca,0.0,0.40331187078522646,0.36778058105851485,-1.0002687657628122
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,157336_fnca,0.0,0.4362611712309601,0.3627285799733361,-1.0141004379665772
229,Reward,0.0,0.5,1,0.14,0.3471259096029773,157336_fnca,0.0,0.403311870785226,0.36778058105851497,-1.000268765762812
120,Punishment,0.05,0.05,1,0.7088,0.4544973204006834,157336_fnca,0.0,1.5595251461001445,0.11824484178098177,-2.134997873864011
230,Reward,0.05,0.05,1,0.4464,0.4973177052146204,157336_fnca,0.0,0.8976153378801454,0.26665617604070274,-1.3217951806035162
121,Punishment,0.05,0.1,1,0.5496,0.4977328906394866,157336_fnca,0.0,1.1042067147579389,0.21684450097877825,-1.5285747676629329
231,Reward,0.05,0.1,1,0.2368,0.4252886741556753,157336_fnca,0.0,0.5567982746545475,0.34165606954185124,-1.0739506925338131
122,Punishment,0.05,0.15,1,0.3088,0.4621833518860332,157336_fnca,0.0,0.6681331093815448,0.31913551351969066,-1.1421394591305984
232,Reward,0.05,0.15,1,0.1752,0.3802902267022126,157336_fnca,0.0,0.4607007693026802,0.358774531907434,-1.0250611326227133
123,Punishment,0.05,0.2,1,0.2048,0.4037169180006008,157336_fnca,0.0,0.5072861474675561,0.35077574918294674,-1.0476081509109103
233,Reward,0.05,0.2,1,0.1416,0.3487789520683906,157336_fnca,0.0,0.40598780161548925,0.3673825582702858,-1.0013515807349618
124,Punishment,0.05,0.25,1,0.2,0.4001600960640447,157336_fnca,0.0,0.49979995998399224,0.3521005350573612,-1.0438385332046727
234,Reward,0.05,0.25,1,0.144,0.3512302523304644,157336_fnca,0.0,0.4099874627670561,0.3667835477684839,-1.0029833930177567
125,Punishment,0.05,0.3,1,0.1528,0.3599386123267619,157336_fnca,0.0,0.42451683361296083,0.3645666816481721,-1.0090458042150598
235,Reward,0.05,0.3,1,0.1408,0.3479543328861121,157336_fnca,0.0,0.40465080239735035,0.36758170109055965,-1.0008096691450825
126,Punishment,0.05,0.35,1,0.1512,0.3583870994475671,157336_fnca,0.0,0.42189018587182975,0.364972161682193,-1.0079341976721563
236,Reward,0.05,0.35,1,0.14,0.347125909602977,157336_fnca,0.0,0.4033118707852263,0.3677805810585149,-1.0002687657628122
127,Punishment,0.05,0.4,1,0.152,0.3591645853358703,157336_fnca,0.0,0.4232043085702847,0.36476955658760896,-1.008489476600899
237,Reward,0.05,0.4,1,0.1376,0.3446175401792535,157336_fnca,0.0,0.3992832167754058,0.3683756487532794,-0.9986520768039304
128,Punishment,0.05,0.45,1,0.1496,0.3568216604382171,157336_fnca,0.0,0.4192570591602382,0.3653765643630644,-1.0068267740325183
