,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.25,0.5,1,0.15,0.357668032405305,157336_fnca,-1.966996798741645,0.0
1,Punishment,0.25,0.5,1,0.12,0.3250915988427115,157336_fnca,-1.966996798741645,0.0
2,Reward,0.25,0.5,1,0.1088,0.3115127479794736,157336_fnca,-1.966996798741645,0.0
