,HCPID,ans,bll,lf,LL
131,135225_fnca,0.5,0.25,0.1,-1.8830612890394252
122,135225_fnca,0.45,0.45,0.1,-1.886302349461606
129,135225_fnca,0.45,0.8,0.1,-1.8917433591814898
136,135225_fnca,0.5,0.5,0.1,-1.8926248620076835
137,135225_fnca,0.5,0.55,0.1,-1.8938315314021947
130,135225_fnca,0.5,0.2,0.1,-1.901489409507271
142,135225_fnca,0.5,0.8,0.1,-1.9040139967883851
105,135225_fnca,0.4,0.25,0.1,-1.905779538521819
139,135225_fnca,0.5,0.65,0.1,-1.9079219951567685
132,135225_fnca,0.5,0.3,0.1,-1.9083054613913502
133,135225_fnca,0.5,0.35,0.1,-1.9098592127329037
140,135225_fnca,0.5,0.7,0.1,-1.9107911990534092
134,135225_fnca,0.5,0.4,0.1,-1.910996508397016
127,135225_fnca,0.45,0.7,0.1,-1.9149112128512844
123,135225_fnca,0.45,0.5,0.1,-1.9160981474108887
110,135225_fnca,0.4,0.5,0.1,-1.9164697778131883
119,135225_fnca,0.45,0.3,0.1,-1.916979122056138
125,135225_fnca,0.45,0.6,0.1,-1.9192546328144195
118,135225_fnca,0.45,0.25,0.1,-1.9219058263305169
128,135225_fnca,0.45,0.75,0.1,-1.92617392153822
124,135225_fnca,0.45,0.55,0.1,-1.92788759678588
135,135225_fnca,0.5,0.45,0.1,-1.929555442257535
114,135225_fnca,0.4,0.7,0.1,-1.9357911194035073
141,135225_fnca,0.5,0.75,0.1,-1.9413627640035909
138,135225_fnca,0.5,0.6,0.1,-1.9423963350224303
120,135225_fnca,0.45,0.35,0.1,-1.9432371038689822
109,135225_fnca,0.4,0.45,0.1,-1.9453881245124818
95,135225_fnca,0.35,0.4,0.1,-1.9494129530739936
126,135225_fnca,0.45,0.65,0.1,-1.9513041278760634
108,135225_fnca,0.4,0.4,0.1,-1.9530395271252583
106,135225_fnca,0.4,0.3,0.1,-1.9549146629116514
115,135225_fnca,0.4,0.75,0.1,-1.9552479080926952
121,135225_fnca,0.45,0.4,0.1,-1.956336643425354
112,135225_fnca,0.4,0.6,0.1,-1.9641825082097513
117,135225_fnca,0.45,0.2,0.1,-1.9672121361527517
116,135225_fnca,0.4,0.8,0.1,-1.9695351971799437
111,135225_fnca,0.4,0.55,0.1,-1.9702393204607613
113,135225_fnca,0.4,0.65,0.1,-1.9763972689312168
104,135225_fnca,0.4,0.2,0.1,-1.9924991464403665
96,135225_fnca,0.35,0.45,0.1,-1.9936615674417835
101,135225_fnca,0.35,0.7,0.1,-2.006201625282391
103,135225_fnca,0.35,0.8,0.1,-2.0064397062264616
83,135225_fnca,0.3,0.45,0.1,-2.0070818768911227
99,135225_fnca,0.35,0.6,0.1,-2.007139747331496
102,135225_fnca,0.35,0.75,0.1,-2.0159816536820343
92,135225_fnca,0.35,0.25,0.1,-2.0203468621385676
87,135225_fnca,0.3,0.65,0.1,-2.0269478892932677
93,135225_fnca,0.35,0.3,0.1,-2.0354581786447112
98,135225_fnca,0.35,0.55,0.1,-2.0412562890776274
82,135225_fnca,0.3,0.4,0.1,-2.0467981419192838
76,135225_fnca,0.25,0.75,0.1,-2.050625072775738
94,135225_fnca,0.35,0.35,0.1,-2.058505939196434
107,135225_fnca,0.4,0.35,0.1,-2.0689799238280475
69,135225_fnca,0.25,0.4,0.1,-2.0911408783536967
77,135225_fnca,0.25,0.8,0.1,-2.0940557226377754
79,135225_fnca,0.3,0.25,0.1,-2.1075732858954512
90,135225_fnca,0.3,0.8,0.1,-2.11125340439916
97,135225_fnca,0.35,0.5,0.1,-2.115906723308594
100,135225_fnca,0.35,0.65,0.1,-2.120368363662802
71,135225_fnca,0.25,0.5,0.1,-2.1228166559506683
