,HCPID,egs,alpha,r,LL
46,117324_fnca,0.2,0.35,1,-2.6126052931553496
75,117324_fnca,0.35,0.3,1,-2.6141236229502365
109,117324_fnca,0.5,0.5,1,-2.6197938289544704
16,117324_fnca,0.05,0.35,1,-2.62040881655199
97,117324_fnca,0.45,0.4,1,-2.6232966289952904
18,117324_fnca,0.05,0.45,1,-2.6249504622419475
65,117324_fnca,0.3,0.3,1,-2.6415970949790744
86,117324_fnca,0.4,0.35,1,-2.6491095515182623
45,117324_fnca,0.2,0.3,1,-2.6516990526635937
66,117324_fnca,0.3,0.35,1,-2.6539837480431254
76,117324_fnca,0.35,0.35,1,-2.655563247166537
56,117324_fnca,0.25,0.35,1,-2.6906734511327475
15,117324_fnca,0.05,0.3,1,-2.6951077013193334
55,117324_fnca,0.25,0.3,1,-2.705194176910541
26,117324_fnca,0.1,0.35,1,-2.7099445690096298
29,117324_fnca,0.1,0.5,1,-2.734494902507015
67,117324_fnca,0.3,0.4,1,-2.7412150673195175
19,117324_fnca,0.05,0.5,1,-2.7419911103898116
87,117324_fnca,0.4,0.4,1,-2.7422559370056465
36,117324_fnca,0.15,0.35,1,-2.747188838736734
77,117324_fnca,0.35,0.4,1,-2.7726509356053497
88,117324_fnca,0.4,0.45,1,-2.774822023723309
98,117324_fnca,0.45,0.45,1,-2.7791310868264696
28,117324_fnca,0.1,0.45,1,-2.7862483267400524
27,117324_fnca,0.1,0.4,1,-2.804010641183613
38,117324_fnca,0.15,0.45,1,-2.8513366221759298
99,117324_fnca,0.45,0.5,1,-2.868148131089877
78,117324_fnca,0.35,0.45,1,-2.8798469586779283
37,117324_fnca,0.15,0.4,1,-2.8831114729017298
89,117324_fnca,0.4,0.5,1,-2.9009171869482318
57,117324_fnca,0.25,0.4,1,-2.902029293711176
48,117324_fnca,0.2,0.45,1,-2.9204162913365312
47,117324_fnca,0.2,0.4,1,-2.930647447724162
69,117324_fnca,0.3,0.5,1,-2.9696442578401196
68,117324_fnca,0.3,0.45,1,-2.972531909711725
59,117324_fnca,0.25,0.5,1,-2.9924630120160147
58,117324_fnca,0.25,0.45,1,-3.007608258586398
49,117324_fnca,0.2,0.5,1,-3.0517319772609963
39,117324_fnca,0.15,0.5,1,-3.0881937096325
79,117324_fnca,0.35,0.5,1,-3.1228137338448723
