,HCPID,ans,bll,lf,LL
137,173132_fnca,0.5,0.55,0.1,-1.9232176459860826
141,173132_fnca,0.5,0.75,0.1,-1.9238006109724841
121,173132_fnca,0.45,0.4,0.1,-1.9252585127616313
133,173132_fnca,0.5,0.35,0.1,-1.929283789354554
130,173132_fnca,0.5,0.2,0.1,-1.9325299824995472
139,173132_fnca,0.5,0.65,0.1,-1.937840827431049
134,173132_fnca,0.5,0.4,0.1,-1.9420016916118619
127,173132_fnca,0.45,0.7,0.1,-1.9457706352778503
135,173132_fnca,0.5,0.45,0.1,-1.9466942483458105
128,173132_fnca,0.45,0.75,0.1,-1.9481020472381347
123,173132_fnca,0.45,0.5,0.1,-1.9483216693910137
136,173132_fnca,0.5,0.5,0.1,-1.9486348933799595
132,173132_fnca,0.5,0.3,0.1,-1.950341643247366
131,173132_fnca,0.5,0.25,0.1,-1.9521647760176384
142,173132_fnca,0.5,0.8,0.1,-1.9561246222424962
129,173132_fnca,0.45,0.8,0.1,-1.9566574333553883
109,173132_fnca,0.4,0.45,0.1,-1.9608975603858294
124,173132_fnca,0.45,0.55,0.1,-1.961745795221713
118,173132_fnca,0.45,0.25,0.1,-1.9648214189596858
119,173132_fnca,0.45,0.3,0.1,-1.983735086566111
126,173132_fnca,0.45,0.65,0.1,-1.9842519161864356
138,173132_fnca,0.5,0.6,0.1,-1.9861762735043098
140,173132_fnca,0.5,0.7,0.1,-2.000154965143229
120,173132_fnca,0.45,0.35,0.1,-2.009444590097023
104,173132_fnca,0.4,0.2,0.1,-2.0095432344593798
122,173132_fnca,0.45,0.45,0.1,-2.014541167622092
117,173132_fnca,0.45,0.2,0.1,-2.017676266186499
114,173132_fnca,0.4,0.7,0.1,-2.0207740788759123
108,173132_fnca,0.4,0.4,0.1,-2.0263220965873643
125,173132_fnca,0.45,0.6,0.1,-2.032396308046227
110,173132_fnca,0.4,0.5,0.1,-2.033595878848881
111,173132_fnca,0.4,0.55,0.1,-2.0531200646189993
113,173132_fnca,0.4,0.65,0.1,-2.054802331945795
116,173132_fnca,0.4,0.8,0.1,-2.0590282545078673
115,173132_fnca,0.4,0.75,0.1,-2.060780418700759
94,173132_fnca,0.35,0.35,0.1,-2.079520332505406
107,173132_fnca,0.4,0.35,0.1,-2.0798360237740607
91,173132_fnca,0.35,0.2,0.1,-2.0920737599804022
96,173132_fnca,0.35,0.45,0.1,-2.1056600940641705
106,173132_fnca,0.4,0.3,0.1,-2.107716533733459
101,173132_fnca,0.35,0.7,0.1,-2.130109678651522
112,173132_fnca,0.4,0.6,0.1,-2.144254469427085
93,173132_fnca,0.35,0.3,0.1,-2.166610885033669
102,173132_fnca,0.35,0.75,0.1,-2.175066998793714
105,173132_fnca,0.4,0.25,0.1,-2.1764224019353
100,173132_fnca,0.35,0.65,0.1,-2.2086972436376873
92,173132_fnca,0.35,0.25,0.1,-2.216189811081021
103,173132_fnca,0.35,0.8,0.1,-2.2408345839796917
90,173132_fnca,0.3,0.8,0.1,-2.2439775980050642
99,173132_fnca,0.35,0.6,0.1,-2.254073049747356
83,173132_fnca,0.3,0.45,0.1,-2.2658048663691215
81,173132_fnca,0.3,0.35,0.1,-2.281904062356156
