,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.2192,0.4138700166870873,147737_fnca,0.56,-0.8234469429025274,0.2842301541472219,-1.2579709670924317
286,Reward,0.0,0.2,0.1,0.2168,0.4122301626101279,147737_fnca,0.4583333333333333,-0.5859186329404203,0.33601856908298633,-1.0905888554180583
144,Punishment,0.0,0.25,0.1,0.192,0.3940307198259206,147737_fnca,0.56,-0.9339373340296394,0.2579323326137732,-1.3550580051518677
287,Reward,0.0,0.25,0.1,0.2032,0.4025411674763349,147737_fnca,0.4583333333333333,-0.6338068102024185,0.3263469924919488,-1.1197940695341548
145,Punishment,0.0,0.3,0.1,0.16,0.3667527860628571,147737_fnca,0.56,-1.0906529280774018,0.22009402491264463,-1.5137004379665777
288,Reward,0.0,0.3,0.1,0.172,0.377531487453981,147737_fnca,0.4583333333333333,-0.7584356347713533,0.2992275856061726,-1.2065508392501856
146,Punishment,0.0,0.35,0.1,0.0656,0.2476806746059505,147737_fnca,0.56,-1.996118594180065,0.05441130935235472,-2.911183254220372
289,Reward,0.0,0.35,0.1,0.0624,0.241977442060149,147737_fnca,0.4583333333333333,-1.6362406758350436,0.10460328653322173,-2.2575803078332326
147,Punishment,0.0,0.4,0.1,0.0736,0.261223333766498,147737_fnca,0.56,-1.8620082401780491,0.07047650575193988,-2.65247587645015
290,Reward,0.0,0.4,0.1,0.084,0.2774988369049262,147737_fnca,0.4583333333333333,-1.3489546028676997,0.16060974614062595,-1.8287777935036493
148,Punishment,0.0,0.45,0.1,0.148,0.3552421111946794,147737_fnca,0.56,-1.1597724115940078,0.2036251334778531,-1.591474556551963
291,Reward,0.0,0.45,0.1,0.1536,0.3607092026870433,147737_fnca,0.4583333333333333,-0.8448171853206764,0.27920847010235833,-1.2757965715112478
149,Punishment,0.0,0.5,0.1,0.0952,0.2936084548166008,147737_fnca,0.56,-1.5830606795377609,0.11395187250291827,-2.1719790907539513
292,Reward,0.0,0.5,0.1,0.088,0.2834082853498886,147737_fnca,0.4583333333333333,-1.3067131501682432,0.1698757211030431,-1.7726881616159795
150,Punishment,0.0,0.55,0.1,0.1728,0.37822559892602,147737_fnca,0.56,-1.0237276405919193,0.23623040112262433,-1.4429476742606215
293,Reward,0.0,0.55,0.1,0.1728,0.3782255989260197,147737_fnca,0.4583333333333333,-0.754928630278098,0.3000226966728659,-1.2038971516114552
151,Punishment,0.0,0.6,0.1,0.1456,0.3528459156517951,147737_fnca,0.56,-1.1744503241152704,0.20016658880551233,-1.6086053151119044
294,Reward,0.0,0.6,0.1,0.1392,0.3462936549178301,147737_fnca,0.4583333333333333,-0.9215685265993642,0.26090920446011945,-1.3435828078139342
152,Punishment,0.0,0.65,0.1,0.18,0.3843412214941711,147737_fnca,0.56,-0.9887047726046817,0.24470372231740245,-1.4077070968903103
295,Reward,0.0,0.65,0.1,0.1744,0.3796049524649916,147737_fnca,0.4583333333333333,-0.7479705717472656,0.3015955126909614,-1.1986685213046384
153,Punishment,0.0,0.7,0.1,0.1232,0.3287981852098304,147737_fnca,0.56,-1.3284744857130089,0.1650741086141796,-1.8013607627998942
296,Reward,0.0,0.7,0.1,0.1248,0.3306242730471288,147737_fnca,0.4583333333333333,-1.0087986893986753,0.23984175408990946,-1.427775931070915
154,Punishment,0.0,0.75,0.1,0.1616,0.3682307905812678,147737_fnca,0.56,-1.0819301649683042,0.22218942967254085,-1.5042249741388436
297,Reward,0.0,0.75,0.1,0.1584,0.3652617868575232,147737_fnca,0.4583333333333333,-0.8211462138258869,0.2847683929410176,-1.2560790854449673
155,Punishment,0.0,0.8,0.1,0.1544,0.3614763783952005,147737_fnca,0.56,-1.12206502068182,0.2125764717015203,-1.548453488523519
298,Reward,0.0,0.8,0.1,0.1664,0.3725883756615903,147737_fnca,0.4583333333333333,-0.7835277544957192,0.2934944926641009,-1.2258964042372247
156,Punishment,0.05,0.2,0.1,0.1912,0.3934035753504015,147737_fnca,0.56,-0.9374597057779984,0.2570836185024825,-1.3583538831833584
299,Reward,0.05,0.2,0.1,0.1888,0.3915062984747455,147737_fnca,0.4583333333333333,-0.6884520999621154,0.31476728839610907,-1.1559216801757959
157,Punishment,0.05,0.25,0.1,0.1176,0.3222628161270338,147737_fnca,0.56,-1.3727925713452744,0.15548309685397005,-1.861218255175058
300,Reward,0.05,0.25,0.1,0.1064,0.3084723069115039,147737_fnca,0.4583333333333333,-1.1408911770945382,0.20809618626777907,-1.5697548721907533
158,Punishment,0.05,0.3,0.1,0.1928,0.394655244751375,147737_fnca,0.56,-0.9304323327346855,0.2587764555121828,-1.351790696103727
301,Reward,0.05,0.3,0.1,0.2032,0.4025411674763346,147737_fnca,0.4583333333333333,-0.6338068102024189,0.3263469924919487,-1.1197940695341553
159,Punishment,0.05,0.35,0.1,0.1712,0.3768343977540593,147737_fnca,0.56,-1.031752945902115,0.2342900025326912,-1.451195603893519
302,Reward,0.05,0.35,0.1,0.1648,0.3711484351694657,147737_fnca,0.4583333333333333,-0.790878542164152,0.2918010725014709,-1.2316829674325198
160,Punishment,0.05,0.4,0.1,0.2272,0.4191905731159412,147737_fnca,0.56,-0.7939109830791758,0.291100748273225,-1.2340858577315443
303,Reward,0.05,0.4,0.1,0.2152,0.4111255031538118,147737_fnca,0.4583333333333333,-0.5913847024040524,0.33493912961009287,-1.0938064663234375
161,Punishment,0.05,0.45,0.1,0.1464,0.3536482626494016,147737_fnca,0.56,-1.1695236303480252,0.20132569802007896,-1.6028312941758847
304,Reward,0.05,0.45,0.1,0.1568,0.3637576331742802,147737_fnca,0.4583333333333333,-0.8289402223729156,0.28294309498804626,-1.262509479338502
162,Punishment,0.05,0.5,0.1,0.1312,0.3377540854790749,147737_fnca,0.56,-1.2695627334656352,0.17820275564166677,-1.7248333003070404
305,Reward,0.05,0.5,0.1,0.1168,0.3213103675293179,147737_fnca,0.4583333333333333,-1.062939039158673,0.22676110111240305,-1.483858233688454
163,Punishment,0.05,0.55,0.1,0.148,0.355242111194679,147737_fnca,0.56,-1.1597724115940091,0.20362513347785277,-1.5914745565519646
306,Reward,0.05,0.55,0.1,0.1472,0.3544469863504363,147737_fnca,0.4583333333333333,-0.8777993474762417,0.27138837107446756,-1.3042043804195305
164,Punishment,0.05,0.6,0.1,0.1984,0.398954598691949,147737_fnca,0.56,-0.9063687978170365,0.26455906829428016,-1.3296907320328226
307,Reward,0.05,0.6,0.1,0.1896,0.392141377423896,147737_fnca,0.4583333333333333,-0.6852970607150152,0.31545016537417786,-1.1537545639169924
165,Punishment,0.05,0.65,0.1,0.1152,0.3193909335825985,147737_fnca,0.56,-1.3926506773711196,0.15127188659254756,-1.8886764877957918
308,Reward,0.05,0.65,0.1,0.1024,0.3032949558832315,147737_fnca,0.4583333333333333,-1.1735550704983289,0.20037708052477995,-1.6075542849508413
166,Punishment,0.05,0.7,0.1,0.16,0.3667527860628574,147737_fnca,0.56,-1.0906529280774009,0.22009402491264485,-1.5137004379665766
309,Reward,0.05,0.7,0.1,0.1536,0.3607092026870436,147737_fnca,0.4583333333333333,-0.8448171853206757,0.2792084701023585,-1.2757965715112471
167,Punishment,0.05,0.75,0.1,0.1384,0.3454575411395502,147737_fnca,0.56,-1.2204104695740063,0.18944824782103528,-1.663639390327596
310,Reward,0.05,0.75,0.1,0.1336,0.3403582156669316,147737_fnca,0.4583333333333333,-0.9540928303934685,0.2530710251817493,-1.3740850977087826
168,Punishment,0.05,0.8,0.1,0.1584,0.3652617868575231,147737_fnca,0.56,-1.0994853949960315,0.2179755016828559,-1.5233726001094623
311,Reward,0.05,0.8,0.1,0.1536,0.3607092026870434,147737_fnca,0.4583333333333333,-0.8448171853206763,0.2792084701023584,-1.2757965715112476
169,Punishment,0.1,0.2,0.1,0.1504,0.357606132101469,147737_fnca,0.56,-1.1453942291005739,0.20702773623215795,-1.5749025032331216
312,Reward,0.1,0.2,0.1,0.1512,0.3583870994475672,147737_fnca,0.4583333333333333,-0.8569876923772128,0.27633193146121127,-1.286152485647683
170,Punishment,0.1,0.25,0.1,0.1392,0.3462936549178301,147737_fnca,0.56,-1.215153653623394,0.1906649205700416,-1.6572377341618143
313,Reward,0.1,0.25,0.1,0.1384,0.3454575411395506,147737_fnca,0.4583333333333333,-0.9261147760097483,0.2598156800186693,-1.3477828223764658
171,Punishment,0.1,0.3,0.1,0.1736,0.3789167485370073,147737_fnca,0.56,-1.0197490649117136,0.237192647141616,-1.4388826108988295
314,Reward,0.1,0.3,0.1,0.1712,0.3768343977540592,147737_fnca,0.4583333333333333,-0.7619615805899195,0.2984266042323105,-1.2092312583522167
172,Punishment,0.1,0.35,0.1,0.1368,0.3437736235422877,147737_fnca,0.56,-1.2310426717422143,0.18699534358925823,-1.6766715630297773
315,Reward,0.1,0.35,0.1,0.1344,0.3412180883644092,147737_fnca,0.4583333333333333,-0.9493439661597999,0.25421738888646944,-1.3695655162466822
173,Punishment,0.1,0.4,0.1,0.1968,0.397739006200854,147737_fnca,0.56,-0.9131616319687487,0.26292916537536387,-1.3358706162545868
316,Reward,0.1,0.4,0.1,0.1888,0.3915062984747453,147737_fnca,0.4583333333333333,-0.6884520999621159,0.3147672883961089,-1.1559216801757963
174,Punishment,0.1,0.45,0.1,0.0952,0.2936084548166007,147737_fnca,0.56,-1.5830606795377615,0.11395187250291816,-2.1719790907539522
317,Reward,0.1,0.45,0.1,0.1112,0.3145054704655582,147737_fnca,0.4583333333333333,-1.1037433874185925,0.21695544570816042,-1.5280632658398072
