,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.35,0.05,1,0.3833333333333333,0.4870107670057069,147737_fnca,-1.8396835053558143,0.1666666666666666
1,Punishment,0.35,0.05,1,0.5552,0.497142515325772,147737_fnca,-1.8396835053558143,0.56
2,Reward,0.35,0.05,1,0.488,0.5000560416951972,147737_fnca,-1.8396835053558143,0.4583333333333333
