,HCPID,ans,bll,lf,LL
87,101107_fnca,0.3,0.65,0.1,-1.844458284071028
89,101107_fnca,0.3,0.75,0.1,-1.8464999082989464
95,101107_fnca,0.35,0.4,0.1,-1.8466221728800467
73,101107_fnca,0.25,0.6,0.1,-1.8478405237560303
67,101107_fnca,0.25,0.3,0.1,-1.8485014009052378
55,101107_fnca,0.2,0.35,0.1,-1.8487375098393903
98,101107_fnca,0.35,0.55,0.1,-1.8488429122154184
16,101107_fnca,0.05,0.35,0.1,-1.8494311752661927
99,101107_fnca,0.35,0.6,0.1,-1.84950270564098
90,101107_fnca,0.3,0.8,0.1,-1.8496887001144864
58,101107_fnca,0.2,0.5,0.1,-1.8500977056949668
57,101107_fnca,0.2,0.45,0.1,-1.850452350727927
88,101107_fnca,0.3,0.7,0.1,-1.8509466197651503
97,101107_fnca,0.35,0.5,0.1,-1.8513569433853154
82,101107_fnca,0.3,0.4,0.1,-1.8516853948130931
54,101107_fnca,0.2,0.3,0.1,-1.8519445541835196
59,101107_fnca,0.2,0.55,0.1,-1.852109032049225
38,101107_fnca,0.1,0.8,0.1,-1.8532962040358405
18,101107_fnca,0.05,0.45,0.1,-1.8534171554275045
70,101107_fnca,0.25,0.45,0.1,-1.8537987784466674
85,101107_fnca,0.3,0.55,0.1,-1.8538029442340378
86,101107_fnca,0.3,0.6,0.1,-1.8545568556883616
1,101107_fnca,0.0,0.25,0.1,-1.8553505313706187
80,101107_fnca,0.3,0.3,0.1,-1.8558067750152376
84,101107_fnca,0.3,0.5,0.1,-1.8558669967845942
92,101107_fnca,0.35,0.25,0.1,-1.857133883753984
101,101107_fnca,0.35,0.7,0.1,-1.8575802871775617
53,101107_fnca,0.2,0.25,0.1,-1.8576908576847204
39,101107_fnca,0.15,0.2,0.1,-1.8586475727931042
103,101107_fnca,0.35,0.8,0.1,-1.8591788889313223
76,101107_fnca,0.25,0.75,0.1,-1.859641057900279
78,101107_fnca,0.3,0.2,0.1,-1.860826223697073
105,101107_fnca,0.4,0.25,0.1,-1.8609710285057415
83,101107_fnca,0.3,0.45,0.1,-1.8613702380456592
44,101107_fnca,0.15,0.45,0.1,-1.862200005595628
96,101107_fnca,0.35,0.45,0.1,-1.8626193555607382
69,101107_fnca,0.25,0.4,0.1,-1.8629576759575057
60,101107_fnca,0.2,0.6,0.1,-1.8641725128169004
35,101107_fnca,0.1,0.65,0.1,-1.8654206528560104
10,101107_fnca,0.0,0.7,0.1,-1.866227818010246
75,101107_fnca,0.25,0.7,0.1,-1.866958600911586
30,101107_fnca,0.1,0.4,0.1,-1.86720263424785
27,101107_fnca,0.1,0.25,0.1,-1.8675295322634011
52,101107_fnca,0.2,0.2,0.1,-1.8676672441219018
108,101107_fnca,0.4,0.4,0.1,-1.8679644683573982
81,101107_fnca,0.3,0.35,0.1,-1.8686642693342195
94,101107_fnca,0.35,0.35,0.1,-1.8693567097992219
11,101107_fnca,0.0,0.75,0.1,-1.8703489814402943
79,101107_fnca,0.3,0.25,0.1,-1.870525501013466
61,101107_fnca,0.2,0.65,0.1,-1.8711144340880554
49,101107_fnca,0.15,0.7,0.1,-1.8717307034727435
64,101107_fnca,0.2,0.8,0.1,-1.8717628222239042
91,101107_fnca,0.35,0.2,0.1,-1.8727378909481311
63,101107_fnca,0.2,0.75,0.1,-1.8731574050116793
112,101107_fnca,0.4,0.6,0.1,-1.875665392696821
114,101107_fnca,0.4,0.7,0.1,-1.876013493563598
72,101107_fnca,0.25,0.55,0.1,-1.8771441490256735
66,101107_fnca,0.25,0.25,0.1,-1.8779322705815082
22,101107_fnca,0.05,0.65,0.1,-1.879692781069109
7,101107_fnca,0.0,0.55,0.1,-1.8801122852580987
19,101107_fnca,0.05,0.5,0.1,-1.8818824129945182
46,101107_fnca,0.15,0.55,0.1,-1.8850998465368953
37,101107_fnca,0.1,0.75,0.1,-1.887369596500014
24,101107_fnca,0.05,0.75,0.1,-1.887370425797569
106,101107_fnca,0.4,0.3,0.1,-1.887921738783998
125,101107_fnca,0.45,0.6,0.1,-1.887954198003084
93,101107_fnca,0.35,0.3,0.1,-1.8882650996204555
68,101107_fnca,0.25,0.35,0.1,-1.8885972404415958
102,101107_fnca,0.35,0.75,0.1,-1.8886931418005912
71,101107_fnca,0.25,0.5,0.1,-1.889253562527604
127,101107_fnca,0.45,0.7,0.1,-1.8895109146116569
116,101107_fnca,0.4,0.8,0.1,-1.8898018921990967
113,101107_fnca,0.4,0.65,0.1,-1.8948180201398135
77,101107_fnca,0.25,0.8,0.1,-1.8954315251263707
13,101107_fnca,0.05,0.2,0.1,-1.8955645301777235
107,101107_fnca,0.4,0.35,0.1,-1.8956095350302564
26,101107_fnca,0.1,0.2,0.1,-1.8961785531766724
43,101107_fnca,0.15,0.4,0.1,-1.896673287250544
34,101107_fnca,0.1,0.6,0.1,-1.8982684084942412
21,101107_fnca,0.05,0.6,0.1,-1.898783342270002
32,101107_fnca,0.1,0.5,0.1,-1.8993354636849191
25,101107_fnca,0.05,0.8,0.1,-1.900623271361228
40,101107_fnca,0.15,0.25,0.1,-1.901673374124453
6,101107_fnca,0.0,0.5,0.1,-1.9021240679018194
104,101107_fnca,0.4,0.2,0.1,-1.9026604385575483
111,101107_fnca,0.4,0.55,0.1,-1.9030324290497855
74,101107_fnca,0.25,0.65,0.1,-1.904334839761431
100,101107_fnca,0.35,0.65,0.1,-1.9054471467255225
129,101107_fnca,0.45,0.8,0.1,-1.9057353303567917
51,101107_fnca,0.15,0.8,0.1,-1.9066177031055134
17,101107_fnca,0.05,0.4,0.1,-1.906998606593226
3,101107_fnca,0.0,0.35,0.1,-1.9080471123538434
45,101107_fnca,0.15,0.5,0.1,-1.9087589927318636
115,101107_fnca,0.4,0.75,0.1,-1.9088568824180112
20,101107_fnca,0.05,0.55,0.1,-1.9089352093384648
23,101107_fnca,0.05,0.7,0.1,-1.9090101636256045
117,101107_fnca,0.45,0.2,0.1,-1.9092850342395917
118,101107_fnca,0.45,0.25,0.1,-1.9134956865612005
62,101107_fnca,0.2,0.7,0.1,-1.914832992655219
5,101107_fnca,0.0,0.45,0.1,-1.914878637986451
33,101107_fnca,0.1,0.55,0.1,-1.9162942208085623
109,101107_fnca,0.4,0.45,0.1,-1.9191168502428488
123,101107_fnca,0.45,0.5,0.1,-1.9206114208346392
50,101107_fnca,0.15,0.75,0.1,-1.9208391748436164
119,101107_fnca,0.45,0.3,0.1,-1.9212659406770274
131,101107_fnca,0.5,0.25,0.1,-1.9234425016580432
122,101107_fnca,0.45,0.45,0.1,-1.9245873762213428
48,101107_fnca,0.15,0.65,0.1,-1.9271717952305598
2,101107_fnca,0.0,0.3,0.1,-1.927416449617469
110,101107_fnca,0.4,0.5,0.1,-1.928268829388359
137,101107_fnca,0.5,0.55,0.1,-1.9311990237620895
8,101107_fnca,0.0,0.6,0.1,-1.9332012436242012
