,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.35,0.2,1,0.29,0.4545202182109634,101107_fnca,-1.860755251036707,0.3333333333333333
1,Punishment,0.35,0.2,1,0.2416,0.4282244048541958,101107_fnca,-1.860755251036707,0.2083333333333333
2,Reward,0.35,0.2,1,0.2104,0.4077558728963999,101107_fnca,-1.860755251036707,0.2916666666666667
