,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
833,103818_fnca,1,1,Reward,2,5,3.0,0,527,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
834,103818_fnca,2,1,Reward,3,5,3.0,0,709,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
835,103818_fnca,3,1,Punishment,4,5,2.0,0,922,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
836,103818_fnca,4,1,Reward,5,5,2.0,0,773,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
837,103818_fnca,5,1,Reward,6,5,3.0,0,1041,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
838,103818_fnca,6,1,Reward,7,5,3.0,0,568,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
839,103818_fnca,7,1,Neutral,8,5,3.0,0,655,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
841,103818_fnca,10,1,Reward,10,5,2.0,0,866,14,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
842,103818_fnca,11,1,Punishment,11,5,3.0,0,851,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
843,103818_fnca,12,1,Punishment,12,5,2.0,0,906,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
844,103818_fnca,13,1,Punishment,13,5,3.0,0,981,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
845,103818_fnca,14,1,Neutral,14,5,3.0,0,778,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
846,103818_fnca,15,1,Punishment,15,5,3.0,0,597,14,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
847,103818_fnca,16,1,Punishment,16,5,3.0,0,645,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
849,103818_fnca,19,1,Punishment,18,5,3.0,0,809,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
850,103818_fnca,20,1,Punishment,19,5,3.0,0,405,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
851,103818_fnca,21,1,Punishment,20,5,3.0,0,660,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
852,103818_fnca,22,1,Neutral,21,5,3.0,0,943,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
853,103818_fnca,23,1,Punishment,22,5,3.0,0,471,13,5,5,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
854,103818_fnca,24,1,Neutral,23,5,2.0,0,362,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
855,103818_fnca,25,1,Punishment,24,5,2.0,0,562,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
857,103818_fnca,28,1,Reward,26,5,3.0,0,419,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
858,103818_fnca,29,1,Reward,27,5,3.0,0,465,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
859,103818_fnca,30,1,Punishment,28,5,3.0,0,519,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
860,103818_fnca,31,1,Reward,29,5,2.0,0,763,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
861,103818_fnca,32,1,Punishment,30,5,3.0,0,585,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
862,103818_fnca,33,1,Reward,31,5,2.0,0,554,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
863,103818_fnca,34,1,Reward,32,5,2.0,0,438,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
865,103818_fnca,1,2,Punishment,2,5,2.0,0,489,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
