,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
12289,178142_fnca,1,1,Reward,2,5,2.0,0,679,53,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
12290,178142_fnca,2,1,Reward,3,5,2.0,0,597,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12291,178142_fnca,3,1,Punishment,4,5,3.0,0,483,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12292,178142_fnca,4,1,Reward,5,5,3.0,0,639,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
12293,178142_fnca,5,1,Reward,6,5,3.0,0,579,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12294,178142_fnca,6,1,Reward,7,5,2.0,0,571,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12295,178142_fnca,7,1,Neutral,8,5,3.0,0,461,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12297,178142_fnca,10,1,Reward,10,5,3.0,0,1081,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
12298,178142_fnca,11,1,Punishment,11,5,3.0,0,474,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
12299,178142_fnca,12,1,Punishment,12,5,3.0,0,462,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12300,178142_fnca,13,1,Punishment,13,5,3.0,0,436,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12301,178142_fnca,14,1,Neutral,14,5,3.0,0,549,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12302,178142_fnca,15,1,Punishment,15,5,3.0,0,544,13,6,6,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12303,178142_fnca,16,1,Punishment,16,5,3.0,0,596,14,7,7,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12305,178142_fnca,19,1,Punishment,18,5,3.0,0,727,13,1,1,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
12306,178142_fnca,20,1,Punishment,19,5,2.0,0,404,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12307,178142_fnca,21,1,Punishment,20,5,2.0,0,509,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12308,178142_fnca,22,1,Neutral,21,5,2.0,0,345,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12309,178142_fnca,23,1,Punishment,22,5,2.0,0,490,13,4,0,4,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12310,178142_fnca,24,1,Neutral,23,5,2.0,0,721,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12311,178142_fnca,25,1,Punishment,24,5,2.0,0,504,13,6,0,6,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12313,178142_fnca,28,1,Reward,26,5,3.0,0,674,14,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
12314,178142_fnca,29,1,Reward,27,5,2.0,0,500,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12315,178142_fnca,30,1,Punishment,28,5,2.0,0,553,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12316,178142_fnca,31,1,Reward,29,5,3.0,0,443,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
12317,178142_fnca,32,1,Punishment,30,5,3.0,0,607,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12318,178142_fnca,33,1,Reward,31,5,2.0,0,552,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
12319,178142_fnca,34,1,Reward,32,5,2.0,0,595,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12321,178142_fnca,1,2,Punishment,2,5,3.0,0,622,27,1,1,0,0,3.0,,0.0,,,MostlyPunishment
12322,178142_fnca,2,2,Punishment,3,5,3.0,0,456,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
12323,178142_fnca,3,2,Reward,4,5,2.0,0,412,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
12324,178142_fnca,4,2,Punishment,5,5,2.0,0,671,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
12325,178142_fnca,5,2,Reward,6,5,2.0,0,566,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
12326,178142_fnca,6,2,Punishment,7,5,3.0,0,385,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
12327,178142_fnca,7,2,Punishment,8,5,3.0,0,452,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
12329,178142_fnca,10,2,Reward,10,5,3.0,0,901,13,4,4,0,0,3.0,,0.0,,,MostlyReward
12330,178142_fnca,11,2,Neutral,11,5,3.0,0,468,14,5,5,0,0,2.0,3.0,1.0,Reward,,MostlyReward
12331,178142_fnca,12,2,Reward,12,5,2.0,0,550,14,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
12332,178142_fnca,13,2,Reward,13,5,2.0,0,640,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
12333,178142_fnca,14,2,Reward,14,5,3.0,0,303,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
12334,178142_fnca,15,2,Reward,15,5,2.0,0,486,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
12335,178142_fnca,16,2,Neutral,16,5,3.0,0,468,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
12337,178142_fnca,19,2,Punishment,18,5,2.0,0,665,13,1,0,1,0,3.0,,1.0,,,MostlyPunishment
12338,178142_fnca,20,2,Punishment,19,5,3.0,0,460,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
12339,178142_fnca,21,2,Reward,20,5,3.0,0,585,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
12340,178142_fnca,22,2,Punishment,21,5,2.0,0,435,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
12341,178142_fnca,23,2,Reward,22,5,2.0,0,475,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
12342,178142_fnca,24,2,Punishment,23,5,2.0,0,496,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
12343,178142_fnca,25,2,Punishment,24,5,3.0,0,506,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
12345,178142_fnca,28,2,Reward,26,5,3.0,0,782,13,3,3,0,0,3.0,,0.0,,MostlyReward,MostlyReward
12346,178142_fnca,29,2,Reward,27,5,3.0,0,388,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12347,178142_fnca,30,2,Punishment,28,5,2.0,0,791,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12348,178142_fnca,31,2,Reward,29,5,2.0,0,496,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
12349,178142_fnca,32,2,Punishment,30,5,2.0,0,430,14,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12350,178142_fnca,33,2,Reward,31,5,3.0,0,517,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
12351,178142_fnca,34,2,Reward,32,5,3.0,0,1062,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
