,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.8,0.1,0.4066666666666667,0.4920323923679756,168341_fnca,-1.8383195205231457,0.0
1,Punishment,0.5,0.8,0.1,0.4472,0.4974033454556334,168341_fnca,-1.8383195205231457,0.44
2,Reward,0.5,0.8,0.1,0.4128,0.4925344984726946,168341_fnca,-1.8383195205231457,0.4
