,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
9409,160123_fnca,1,1,Reward,2,5,2.0,0,480,27,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
9410,160123_fnca,2,1,Reward,3,5,2.0,0,751,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
9411,160123_fnca,3,1,Punishment,4,5,3.0,0,430,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
9412,160123_fnca,4,1,Reward,5,5,3.0,0,299,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
9413,160123_fnca,5,1,Reward,6,5,3.0,0,291,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9414,160123_fnca,6,1,Reward,7,5,2.0,0,312,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9415,160123_fnca,7,1,Neutral,8,5,2.0,0,305,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
9417,160123_fnca,10,1,Reward,10,5,3.0,0,653,14,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
9418,160123_fnca,11,1,Punishment,11,5,2.0,0,306,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
9419,160123_fnca,12,1,Punishment,12,5,2.0,0,632,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9420,160123_fnca,13,1,Punishment,13,5,3.0,0,471,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9421,160123_fnca,14,1,Neutral,14,5,3.0,0,658,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9422,160123_fnca,15,1,Punishment,15,5,2.0,0,846,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
9423,160123_fnca,16,1,Punishment,16,5,2.0,0,615,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9425,160123_fnca,19,1,Punishment,18,5,3.0,0,637,14,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
9426,160123_fnca,20,1,Punishment,19,5,2.0,0,315,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9427,160123_fnca,21,1,Punishment,20,5,3.0,0,903,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9428,160123_fnca,22,1,Neutral,21,5,2.0,0,411,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9429,160123_fnca,23,1,Punishment,22,5,2.0,0,398,14,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
9430,160123_fnca,24,1,Neutral,23,5,3.0,0,267,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9431,160123_fnca,25,1,Punishment,24,5,3.0,0,322,13,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
9433,160123_fnca,28,1,Reward,26,5,2.0,0,397,13,2,0,2,0,2.0,,0.0,,MostlyReward,MostlyReward
9434,160123_fnca,29,1,Reward,27,5,2.0,0,293,14,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
9435,160123_fnca,30,1,Punishment,28,5,3.0,0,287,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
9436,160123_fnca,31,1,Reward,29,5,3.0,0,414,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
9437,160123_fnca,32,1,Punishment,30,5,3.0,0,249,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9438,160123_fnca,33,1,Reward,31,5,3.0,0,323,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
9439,160123_fnca,34,1,Reward,32,5,2.0,0,272,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9441,160123_fnca,1,2,Punishment,2,5,2.0,0,365,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
9442,160123_fnca,2,2,Punishment,3,5,2.0,0,381,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
9443,160123_fnca,3,2,Reward,4,5,2.0,0,295,14,3,0,3,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
9444,160123_fnca,4,2,Punishment,5,5,2.0,0,339,14,4,0,4,0,2.0,2.0,0.0,Reward,,MostlyPunishment
9445,160123_fnca,5,2,Reward,6,5,2.0,0,325,13,5,0,5,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
9446,160123_fnca,6,2,Punishment,7,5,3.0,0,223,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
9447,160123_fnca,7,2,Punishment,8,5,3.0,0,270,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
9449,160123_fnca,10,2,Reward,10,5,3.0,0,467,13,4,4,0,0,3.0,,0.0,,,MostlyReward
9450,160123_fnca,11,2,Neutral,11,5,3.0,0,231,14,5,5,0,0,3.0,3.0,0.0,Reward,,MostlyReward
9451,160123_fnca,12,2,Reward,12,5,3.0,0,375,13,6,6,0,0,2.0,3.0,1.0,Neutral,,MostlyReward
9452,160123_fnca,13,2,Reward,13,5,2.0,0,506,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
9453,160123_fnca,14,2,Reward,14,5,2.0,0,291,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
9454,160123_fnca,15,2,Reward,15,5,2.0,0,298,14,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyReward
9455,160123_fnca,16,2,Neutral,16,5,3.0,0,289,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
9457,160123_fnca,19,2,Punishment,18,5,3.0,0,725,13,1,1,0,0,3.0,,0.0,,,MostlyPunishment
9458,160123_fnca,20,2,Punishment,19,5,3.0,0,291,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
9459,160123_fnca,21,2,Reward,20,5,3.0,0,334,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
9460,160123_fnca,22,2,Punishment,21,5,2.0,0,320,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
9461,160123_fnca,23,2,Reward,22,5,2.0,0,340,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
9462,160123_fnca,24,2,Punishment,23,5,2.0,0,319,14,3,0,3,0,2.0,2.0,0.0,Reward,,MostlyPunishment
9463,160123_fnca,25,2,Punishment,24,5,2.0,0,300,13,4,0,4,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
9465,160123_fnca,28,2,Reward,26,5,3.0,0,599,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
9466,160123_fnca,29,2,Reward,27,5,3.0,0,515,14,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9467,160123_fnca,30,2,Punishment,28,5,2.0,0,715,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9468,160123_fnca,31,2,Reward,29,5,2.0,0,313,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
9469,160123_fnca,32,2,Punishment,30,5,2.0,0,304,14,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
9470,160123_fnca,33,2,Reward,31,5,3.0,0,236,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
9471,160123_fnca,34,2,Reward,32,5,2.0,0,461,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
