,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,147030_fnca,0.16,2.2147604015702558,0.03433739273580091,-3.371520351386493
220,Reward,0.0,0.05,1,0.4992,0.5001994798234924,147030_fnca,0.0,0.998001837539205,0.24245422069368947,-1.4169423670704875
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,147030_fnca,0.16,0.8977869086444366,0.2666151090143462,-1.3219491998713397
221,Reward,0.0,0.1,1,0.1808,0.3850064206674534,147030_fnca,0.0,0.46960255802114204,0.35729203211951543,-1.0292018144546726
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,147030_fnca,0.16,0.26715431602620343,0.3849567658512302,-0.954624247490387
222,Reward,0.0,0.15,1,0.1808,0.3850064206674534,147030_fnca,0.0,0.46960255802114204,0.35729203211951543,-1.0292018144546726
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,147030_fnca,0.16,0.09995999199679846,0.3969541352903773,-0.9239345332046727
223,Reward,0.0,0.2,1,0.1392,0.3462936549178302,147030_fnca,0.0,0.4019709804761796,0.36797919866518747,-0.9997288677771633
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,147030_fnca,0.16,0.09995999199679846,0.3969541352903773,-0.9239345332046727
224,Reward,0.0,0.25,1,0.1432,0.350416885430591,147030_fnca,0.0,0.4086561063518282,0.36698348210307136,-1.002438439833991
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,147030_fnca,0.16,0.09995999199679846,0.3969541352903773,-0.9239345332046727
225,Reward,0.0,0.3,1,0.1352,0.3420739271814292,147030_fnca,0.0,0.3952362026360828,0.36896836838799,-0.9970443611417679
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,147030_fnca,0.16,0.0,0.3989422804014327,-0.9189385332046727
226,Reward,0.0,0.35,1,0.1424,0.3495997940686037,147030_fnca,0.0,0.40732289439522995,0.36718315210554453,-1.0018945033539264
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,147030_fnca,0.16,0.0,0.3989422804014327,-0.9189385332046727
227,Reward,0.0,0.4,1,0.1408,0.3479543328861121,147030_fnca,0.0,0.40465080239735035,0.36758170109055965,-1.0008096691450825
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,147030_fnca,0.16,0.0,0.3989422804014327,-0.9189385332046727
228,Reward,0.0,0.45,1,0.1416,0.3487789520683907,147030_fnca,0.0,0.40598780161548914,0.3673825582702859,-1.0013515807349616
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,147030_fnca,0.16,0.0,0.3989422804014327,-0.9189385332046727
229,Reward,0.0,0.5,1,0.1392,0.3462936549178301,147030_fnca,0.0,0.4019709804761797,0.36797919866518747,-0.9997288677771633
120,Punishment,0.05,0.05,1,0.712,0.4530123355284191,147030_fnca,0.16,1.218509865423678,0.1898878433503816,-1.6613216792720875
230,Reward,0.05,0.05,1,0.456,0.4982595810298786,147030_fnca,0.0,0.9151856128034105,0.2624431252485045,-1.3377208861458496
121,Punishment,0.05,0.1,1,0.5568,0.4969621082835751,147030_fnca,0.16,0.7984512166742077,0.2900503628995127,-1.237700705908934
