,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.16,0.3672185974698985
11,Neutral,0.05,0.1,1,0.12666666666666668,0.33315491323044827
12,Neutral,0.05,0.15,1,0.016666666666666666,0.12823299585640943
13,Neutral,0.05,0.2,1,0.0,0.0
14,Neutral,0.05,0.25,1,0.01,0.09966499068325332
15,Neutral,0.05,0.3,1,0.1,0.30050125348238
16,Neutral,0.05,0.35,1,0.05,0.21830909938949908
17,Neutral,0.05,0.4,1,0.013333333333333334,0.11488931224930929
18,Neutral,0.05,0.45,1,0.023333333333333334,0.15121212222763156
19,Neutral,0.05,0.5,1,0.07,0.2555733275451653
20,Neutral,0.1,0.05,1,0.29333333333333333,0.45605061425764065
21,Neutral,0.1,0.1,1,0.21,0.4079887859958012
22,Neutral,0.1,0.15,1,0.12666666666666668,0.3331549132304485
23,Neutral,0.1,0.2,1,0.04,0.19628659682628735
24,Neutral,0.1,0.25,1,0.04666666666666667,0.2112763147146889
25,Neutral,0.1,0.3,1,0.12333333333333334,0.3293688434044333
26,Neutral,0.1,0.35,1,0.10666666666666667,0.3092047555018715
27,Neutral,0.1,0.4,1,0.08,0.271746488194703
28,Neutral,0.1,0.45,1,0.10666666666666667,0.3092047555018715
29,Neutral,0.1,0.5,1,0.11333333333333333,0.3175294822993921
30,Neutral,0.15,0.05,1,0.25666666666666665,0.4375236894366785
31,Neutral,0.15,0.1,1,0.21333333333333335,0.41034558674051014
32,Neutral,0.15,0.15,1,0.2,0.4006683379765067
33,Neutral,0.15,0.2,1,0.13666666666666666,0.34406903458087246
34,Neutral,0.15,0.25,1,0.09333333333333334,0.2913850368290183
35,Neutral,0.15,0.3,1,0.14,0.3475667929841461
36,Neutral,0.15,0.35,1,0.14,0.3475667929841462
37,Neutral,0.15,0.4,1,0.12666666666666668,0.3331549132304482
38,Neutral,0.15,0.45,1,0.13666666666666666,0.3440690345808726
39,Neutral,0.15,0.5,1,0.11333333333333333,0.3175294822993921
40,Neutral,0.2,0.05,1,0.37333333333333335,0.48449769411998306
41,Neutral,0.2,0.1,1,0.2733333333333333,0.44641517737511827
42,Neutral,0.2,0.15,1,0.23666666666666666,0.4257461153528187
43,Neutral,0.2,0.2,1,0.16333333333333333,0.37028718253185616
44,Neutral,0.2,0.25,1,0.13,0.3368653453081293
45,Neutral,0.2,0.3,1,0.15,0.3576680324053049
46,Neutral,0.2,0.35,1,0.15,0.3576680324053049
47,Neutral,0.2,0.4,1,0.16666666666666666,0.37330068339472067
48,Neutral,0.2,0.45,1,0.14333333333333334,0.3509979402633573
49,Neutral,0.2,0.5,1,0.12,0.32550449652428015
50,Neutral,0.25,0.05,1,0.3466666666666667,0.476703657224899
51,Neutral,0.25,0.1,1,0.27666666666666667,0.4480976760855455
52,Neutral,0.25,0.15,1,0.22666666666666666,0.4193747004212346
53,Neutral,0.25,0.2,1,0.16333333333333333,0.3702871825318561
54,Neutral,0.25,0.25,1,0.12,0.32550449652428026
55,Neutral,0.25,0.3,1,0.16666666666666666,0.37330068339472067
56,Neutral,0.25,0.35,1,0.13,0.3368653453081294
