,HCPID,egs,alpha,r,LL
40,150726_fnca,0.2,0.05,1,-1.9646469261142405
70,150726_fnca,0.35,0.05,1,-1.9700864454043807
80,150726_fnca,0.4,0.05,1,-1.9754606267589647
30,150726_fnca,0.15,0.05,1,-1.9765841017891352
50,150726_fnca,0.25,0.05,1,-1.97704433794831
90,150726_fnca,0.45,0.05,1,-1.9858496348612165
100,150726_fnca,0.5,0.05,1,-1.9896475627753516
60,150726_fnca,0.3,0.05,1,-1.992705377245104
20,150726_fnca,0.1,0.05,1,-2.02632351437794
81,150726_fnca,0.4,0.1,1,-2.0407399291465183
10,150726_fnca,0.05,0.05,1,-2.057038355631681
101,150726_fnca,0.5,0.1,1,-2.0612485902229896
91,150726_fnca,0.45,0.1,1,-2.076493432528572
71,150726_fnca,0.35,0.1,1,-2.0839288315051365
61,150726_fnca,0.3,0.1,1,-2.093123115329053
51,150726_fnca,0.25,0.1,1,-2.125959437718409
102,150726_fnca,0.5,0.15,1,-2.1457060696954473
41,150726_fnca,0.2,0.1,1,-2.1573394991769734
31,150726_fnca,0.15,0.1,1,-2.2271461247760573
92,150726_fnca,0.45,0.15,1,-2.2787113130736323
21,150726_fnca,0.1,0.1,1,-2.3045883460760757
82,150726_fnca,0.4,0.15,1,-2.3168511107806093
72,150726_fnca,0.35,0.15,1,-2.3402663794055902
0,150726_fnca,0.0,0.05,1,-2.3414046208982615
62,150726_fnca,0.3,0.15,1,-2.3804565781746785
52,150726_fnca,0.25,0.15,1,-2.4924488280923063
11,150726_fnca,0.05,0.1,1,-2.596676602408117
103,150726_fnca,0.5,0.2,1,-2.6106667746314725
42,150726_fnca,0.2,0.15,1,-2.6260203492581464
83,150726_fnca,0.4,0.2,1,-2.7203472400107898
93,150726_fnca,0.45,0.2,1,-2.7230329543244496
73,150726_fnca,0.35,0.2,1,-2.8898836413584057
1,150726_fnca,0.0,0.1,1,-2.921763716111193
32,150726_fnca,0.15,0.15,1,-2.924377443943885
63,150726_fnca,0.3,0.2,1,-3.1245504280300627
104,150726_fnca,0.5,0.25,1,-3.130692068837373
22,150726_fnca,0.1,0.15,1,-3.2314452149032427
2,150726_fnca,0.0,0.15,1,-3.237419652040084
12,150726_fnca,0.05,0.15,1,-3.2864790404639184
53,150726_fnca,0.25,0.2,1,-3.4626617505266353
94,150726_fnca,0.45,0.25,1,-3.677784949329771
33,150726_fnca,0.15,0.2,1,-3.7240218122333864
105,150726_fnca,0.5,0.3,1,-3.74188926438628
84,150726_fnca,0.4,0.25,1,-3.8203002068178114
43,150726_fnca,0.2,0.2,1,-3.8264087909042424
74,150726_fnca,0.35,0.25,1,-3.877367312145026
95,150726_fnca,0.45,0.3,1,-3.879486586028428
4,150726_fnca,0.0,0.25,1,-3.8866099897462787
5,150726_fnca,0.0,0.3,1,-3.8978997060202794
13,150726_fnca,0.05,0.2,1,-3.9305998186207223
3,150726_fnca,0.0,0.2,1,-3.9563123474565716
85,150726_fnca,0.4,0.3,1,-3.9575629024374432
106,150726_fnca,0.5,0.35,1,-3.9888094847436184
14,150726_fnca,0.05,0.25,1,-3.9899211643444996
23,150726_fnca,0.1,0.2,1,-4.003959931519522
64,150726_fnca,0.3,0.25,1,-4.006800328957151
34,150726_fnca,0.15,0.25,1,-4.007238672686293
24,150726_fnca,0.1,0.25,1,-4.030749328145953
9,150726_fnca,0.0,0.5,1,-4.117961610782182
7,150726_fnca,0.0,0.4,1,-4.129379306889785
6,150726_fnca,0.0,0.35,1,-4.140927163146872
15,150726_fnca,0.05,0.3,1,-4.146485362712504
75,150726_fnca,0.35,0.3,1,-4.15109119784095
8,150726_fnca,0.0,0.45,1,-4.152607409709454
44,150726_fnca,0.2,0.25,1,-4.155481345290797
107,150726_fnca,0.5,0.4,1,-4.157751379524891
86,150726_fnca,0.4,0.35,1,-4.177347682577949
17,150726_fnca,0.05,0.4,1,-4.198725348992918
18,150726_fnca,0.05,0.45,1,-4.234269686742698
54,150726_fnca,0.25,0.25,1,-4.253145786713818
65,150726_fnca,0.3,0.3,1,-4.265235547500193
45,150726_fnca,0.2,0.3,1,-4.265740880708427
16,150726_fnca,0.05,0.35,1,-4.296276413746762
97,150726_fnca,0.45,0.4,1,-4.302582828752358
25,150726_fnca,0.1,0.3,1,-4.310980056442567
109,150726_fnca,0.5,0.5,1,-4.350056984400354
35,150726_fnca,0.15,0.3,1,-4.407232369673309
26,150726_fnca,0.1,0.35,1,-4.43690051125045
77,150726_fnca,0.35,0.4,1,-4.4428901500301725
87,150726_fnca,0.4,0.4,1,-4.493987045386514
36,150726_fnca,0.15,0.35,1,-4.533425868170298
76,150726_fnca,0.35,0.35,1,-4.53594834971759
98,150726_fnca,0.45,0.45,1,-4.5395314232798585
55,150726_fnca,0.25,0.3,1,-4.540055008441071
96,150726_fnca,0.45,0.35,1,-4.540055008441075
27,150726_fnca,0.1,0.4,1,-4.571073187022332
108,150726_fnca,0.5,0.45,1,-4.584199769232898
66,150726_fnca,0.3,0.35,1,-4.606091826369672
28,150726_fnca,0.1,0.45,1,-4.635759407043203
19,150726_fnca,0.05,0.5,1,-4.645210980795124
99,150726_fnca,0.45,0.5,1,-4.717208546682855
37,150726_fnca,0.15,0.4,1,-4.718328233800181
67,150726_fnca,0.3,0.4,1,-4.731184907882538
88,150726_fnca,0.4,0.45,1,-4.76577177201543
89,150726_fnca,0.4,0.5,1,-4.781179916196585
46,150726_fnca,0.2,0.35,1,-4.805698242436053
56,150726_fnca,0.25,0.35,1,-4.835402367687642
29,150726_fnca,0.1,0.5,1,-4.854263282553193
78,150726_fnca,0.35,0.45,1,-4.864813846180434
39,150726_fnca,0.15,0.5,1,-4.865755854288135
48,150726_fnca,0.2,0.45,1,-4.906967523601244
58,150726_fnca,0.25,0.45,1,-4.924932289367071
38,150726_fnca,0.15,0.45,1,-4.965648935002754
57,150726_fnca,0.25,0.4,1,-4.9709864479881265
47,150726_fnca,0.2,0.4,1,-4.976796266532331
68,150726_fnca,0.3,0.45,1,-5.121580999118792
69,150726_fnca,0.3,0.5,1,-5.148575002517497
79,150726_fnca,0.35,0.5,1,-5.214887368533466
49,150726_fnca,0.2,0.5,1,-5.327826804433501
59,150726_fnca,0.25,0.5,1,-5.375867864261351
