,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.25,0.05,1,0.3933333333333333,0.4893059266502627,113922_fnca,-2.0555556265927724,0.1666666666666666
1,Punishment,0.25,0.05,1,0.5528,0.4974033454556338,113922_fnca,-2.0555556265927724,0.48
2,Reward,0.25,0.05,1,0.5184,0.4998613098282871,113922_fnca,-2.0555556265927724,0.84
