,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.1,1,0.3866666666666666,0.4877998748961688,120111_fnca,-1.846053952250111,0.3333333333333333
1,Punishment,0.4,0.1,1,0.4928,0.5001482566428658,120111_fnca,-1.846053952250111,0.44
2,Reward,0.4,0.1,1,0.4424,0.4968699465605019,120111_fnca,-1.846053952250111,0.4782608695652174
