,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,151627_fnca,0.56,0.9843379562534469,0.24576016951487412,-1.403399139265279
220,Reward,0.0,0.05,1,0.5016,0.5001975590488847,151627_fnca,0.782608695652174,-0.5617954157683338,0.34070251319010547,-1.0767455777938302
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,151627_fnca,0.56,0.08161699169494863,0.3976157469927859,-0.9222691998713393
221,Reward,0.0,0.1,1,0.1792,0.3836731996103967,151627_fnca,0.782608695652174,-1.5727152594054237,0.11582727840340751,-2.155655176788007
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,151627_fnca,0.56,-0.6233600707278079,0.3284970497428928,-1.1132274220935614
222,Reward,0.0,0.15,1,0.1808,0.3850064206674534,151627_fnca,0.782608695652174,-1.5631134010930743,0.11758423771423608,-2.1406002855430515
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,151627_fnca,0.56,-0.8996399279711861,0.266171475487513,-1.323614533204673
223,Reward,0.0,0.2,1,0.1416,0.3487789520683907,151627_fnca,0.782608695652174,-1.8378651918378406,0.07369555712187431,-2.607812764889244
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,151627_fnca,0.56,-0.8996399279711861,0.266171475487513,-1.323614533204673
224,Reward,0.0,0.25,1,0.1376,0.3446175401792536,151627_fnca,0.782608695652174,-1.8716653113961383,0.06921732737245954,-2.6705040521464745
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,151627_fnca,0.56,-0.8996399279711861,0.266171475487513,-1.323614533204673
225,Reward,0.0,0.3,1,0.136,0.3429257623200251,151627_fnca,0.782608695652174,-1.885564651887384,0.06743335100412455,-2.6966155614282687
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,151627_fnca,0.56,-1.0906529280774002,0.22009402491264496,-1.5137004379665762
226,Reward,0.0,0.35,1,0.14,0.347125909602977,151627_fnca,0.782608695652174,-1.8512265373309456,0.07190148365680203,-2.6324583794638343
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,151627_fnca,0.56,-1.0906529280774002,0.22009402491264496,-1.5137004379665762
227,Reward,0.0,0.4,1,0.1384,0.3454575411395509,151627_fnca,0.782608695652174,-1.8647984742991603,0.07011102597511666,-2.6576752080789108
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,151627_fnca,0.56,-1.0906529280774002,0.22009402491264496,-1.5137004379665762
228,Reward,0.0,0.45,1,0.1392,0.34629365491783,151627_fnca,0.782608695652174,-1.8579858063089394,0.07100576831075915,-2.6449941614274124
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,151627_fnca,0.56,-1.0906529280774002,0.22009402491264496,-1.5137004379665762
229,Reward,0.0,0.5,1,0.1448,0.3520399205836571,151627_fnca,0.782608695652174,-1.8117510496955362,0.07729241392977867,-2.560159466241111
120,Punishment,0.05,0.05,1,0.6904,0.4625137567469147,151627_fnca,0.56,0.2819375599056056,0.3833975160833446,-0.9586829270474361
230,Reward,0.05,0.05,1,0.4568,0.4983296358242733,151627_fnca,0.782608695652174,-0.6538015647278589,0.3221729466508284,-1.132666776224971
121,Punishment,0.05,0.1,1,0.5824,0.4933608861383085,151627_fnca,0.56,0.045402869642406904,0.3985312983276592,-0.9199692434905553
231,Reward,0.05,0.1,1,0.2504,0.43341679720112,151627_fnca,0.782608695652174,-1.2279374013398265,0.18771063751951933,-1.672853664009276
122,Punishment,0.05,0.15,1,0.3192,0.4663532440957423,151627_fnca,0.56,-0.5163467887243084,0.3491528327954887,-1.0522455363176255
232,Reward,0.05,0.15,1,0.1728,0.3782255989260194,151627_fnca,0.782608695652174,-1.6122882675941033,0.10875308276883701,-2.21867526211547
123,Punishment,0.05,0.2,1,0.2032,0.4025411674763346,151627_fnca,0.56,-0.8863689700034875,0.269344645687234,-1.3117635086971944
