,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1216,0.3269540627784487,137027_fnca,0.2,-0.239789037437732,0.38763623241856854,-0.9476879244423295
286,Reward,0.0,0.2,0.1,0.1248,0.3306242730471288,137027_fnca,0.6521739130434783,-1.595085285732496,0.11179515365065483,-2.1910870675848315
144,Punishment,0.0,0.25,0.1,0.1368,0.3437736235422883,137027_fnca,0.2,-0.18384191128097307,0.3922572292312152,-0.9358374573763932
287,Reward,0.0,0.25,0.1,0.1216,0.3269540627784488,137027_fnca,0.6521739130434783,-1.622778161967685,0.10692335445668094,-2.235643014684282
145,Punishment,0.0,0.3,0.1,0.1672,0.3733036893945901,137027_fnca,0.2,-0.08786411956762022,0.3974053108517516,-0.9227985849583691
288,Reward,0.0,0.3,0.1,0.1824,0.3863284091440458,137027_fnca,0.6521739130434783,-1.2159962920778085,0.1904697243431599,-1.658262024378162
146,Punishment,0.0,0.35,0.1,0.1736,0.3789167485370075,137027_fnca,0.2,-0.0696722963604276,0.397975175943273,-0.9213656476447403
289,Reward,0.0,0.35,0.1,0.1712,0.3768343977540589,137027_fnca,0.6521739130434783,-1.276353527995568,0.17666893926581737,-1.7334776974180393
147,Punishment,0.0,0.4,0.1,0.1256,0.3315306472349802,137027_fnca,0.2,-0.2244136420584588,0.38902204167099363,-0.9441192745756437
290,Reward,0.0,0.4,0.1,0.1208,0.3260251430720216,137027_fnca,0.6521739130434783,-1.6298556241292514,0.10569970141360727,-2.2471532109575483
148,Punishment,0.0,0.45,0.1,0.1704,0.3761343132676063,137027_fnca,0.2,-0.07869529302672436,0.3977088763619902,-0.9220350077769537
291,Reward,0.0,0.45,0.1,0.1784,0.3830023402462539,137027_fnca,0.6521739130434783,-1.2370000474118832,0.18562568265055768,-1.6840230918531733
149,Punishment,0.0,0.5,0.1,0.1272,0.3333302375089758,137027_fnca,0.2,-0.2184020284029578,0.3895401819037106,-0.9427882562099358
292,Reward,0.0,0.5,0.1,0.1168,0.3213103675293181,137027_fnca,0.6521739130434783,-1.6662204744906897,0.09955113293136601,-2.307083868010662
150,Punishment,0.0,0.55,0.1,0.1872,0.3902281158321483,137027_fnca,0.2,-0.032801326917986005,0.3987277217240246,-0.919476496728463
293,Reward,0.0,0.55,0.1,0.2008,0.4007590875788362,137027_fnca,0.6521739130434783,-1.1262973867178627,0.21156744660214835,-1.5532114348684158
151,Punishment,0.0,0.6,0.1,0.116,0.3203530878276414,137027_fnca,0.2,-0.2622106768803623,0.3854608094558759,-0.9533157527397015
294,Reward,0.0,0.6,0.1,0.1032,0.3043416814819651,137027_fnca,0.6521739130434783,-1.8038078463991458,0.07841030596967388,-2.5457999065702346
152,Punishment,0.0,0.65,0.1,0.132,0.3386262455678088,137027_fnca,0.2,-0.20081136914233433,0.39097911443407163,-0.9391011361930821
295,Reward,0.0,0.65,0.1,0.1352,0.3420739271814292,137027_fnca,0.6521739130434783,-1.5112929456599176,0.12733400082129095,-2.060941717005388
153,Punishment,0.0,0.7,0.1,0.1568,0.36375763317428,137027_fnca,0.2,-0.1187603944500663,0.39613882980550685,-0.9259905488496403
