,HCPID,ans,bll,lf,LL
127,114419_fnca,0.45,0.7,0.1,-1.8801868704881883
131,114419_fnca,0.5,0.25,0.1,-1.8898847389534315
139,114419_fnca,0.5,0.65,0.1,-1.8911564725339098
140,114419_fnca,0.5,0.7,0.1,-1.897570331181656
135,114419_fnca,0.5,0.45,0.1,-1.8980221258070107
141,114419_fnca,0.5,0.75,0.1,-1.9078611389068039
130,114419_fnca,0.5,0.2,0.1,-1.9121272402369554
142,114419_fnca,0.5,0.8,0.1,-1.9169163245905327
124,114419_fnca,0.45,0.55,0.1,-1.9208206050250498
133,114419_fnca,0.5,0.35,0.1,-1.9226620935668952
134,114419_fnca,0.5,0.4,0.1,-1.9231565383557625
118,114419_fnca,0.45,0.25,0.1,-1.9250311089808505
108,114419_fnca,0.4,0.4,0.1,-1.9264634664513656
126,114419_fnca,0.45,0.65,0.1,-1.931983423126838
128,114419_fnca,0.45,0.75,0.1,-1.9401737922520528
138,114419_fnca,0.5,0.6,0.1,-1.9416539379631856
109,114419_fnca,0.4,0.45,0.1,-1.9421247219005957
137,114419_fnca,0.5,0.55,0.1,-1.9426308435381427
132,114419_fnca,0.5,0.3,0.1,-1.949835538447903
129,114419_fnca,0.45,0.8,0.1,-1.950845768238286
104,114419_fnca,0.4,0.2,0.1,-1.9508716110595365
136,114419_fnca,0.5,0.5,0.1,-1.9510108704528124
120,114419_fnca,0.45,0.35,0.1,-1.9518007992764248
125,114419_fnca,0.45,0.6,0.1,-1.9632383763158177
105,114419_fnca,0.4,0.25,0.1,-1.9633205075654292
117,114419_fnca,0.45,0.2,0.1,-1.963825321240356
123,114419_fnca,0.45,0.5,0.1,-1.9649602767979273
122,114419_fnca,0.45,0.45,0.1,-1.9650139133145594
114,114419_fnca,0.4,0.7,0.1,-1.9737672089848095
119,114419_fnca,0.45,0.3,0.1,-1.979337619573987
121,114419_fnca,0.45,0.4,0.1,-1.980245512827362
112,114419_fnca,0.4,0.6,0.1,-1.986048376992267
115,114419_fnca,0.4,0.75,0.1,-1.988551506964055
116,114419_fnca,0.4,0.8,0.1,-1.9943644370465954
94,114419_fnca,0.35,0.35,0.1,-2.0027876512380374
106,114419_fnca,0.4,0.3,0.1,-2.0131088858892956
100,114419_fnca,0.35,0.65,0.1,-2.034464136567159
110,114419_fnca,0.4,0.5,0.1,-2.0408513939972206
97,114419_fnca,0.35,0.5,0.1,-2.0503341823214547
107,114419_fnca,0.4,0.35,0.1,-2.056595974988322
113,114419_fnca,0.4,0.65,0.1,-2.0721680528877666
96,114419_fnca,0.35,0.45,0.1,-2.07761177063115
99,114419_fnca,0.35,0.6,0.1,-2.1011603529358673
95,114419_fnca,0.35,0.4,0.1,-2.1207915343564148
102,114419_fnca,0.35,0.75,0.1,-2.1476014375293664
91,114419_fnca,0.35,0.2,0.1,-2.159060720732053
79,114419_fnca,0.3,0.25,0.1,-2.1634429842802905
93,114419_fnca,0.35,0.3,0.1,-2.182076568204419
84,114419_fnca,0.3,0.5,0.1,-2.186374095009366
80,114419_fnca,0.3,0.3,0.1,-2.1883639852808408
81,114419_fnca,0.3,0.35,0.1,-2.194162018312138
98,114419_fnca,0.35,0.55,0.1,-2.1965644078265063
85,114419_fnca,0.3,0.55,0.1,-2.2084809863921757
87,114419_fnca,0.3,0.65,0.1,-2.209426791215936
103,114419_fnca,0.35,0.8,0.1,-2.216437497321574
83,114419_fnca,0.3,0.45,0.1,-2.2286401485720795
88,114419_fnca,0.3,0.7,0.1,-2.231452534684303
111,114419_fnca,0.4,0.55,0.1,-2.2412090000836726
69,114419_fnca,0.25,0.4,0.1,-2.272922076920116
82,114419_fnca,0.3,0.4,0.1,-2.275397670539525
70,114419_fnca,0.25,0.45,0.1,-2.276955826743982
58,114419_fnca,0.2,0.5,0.1,-2.293264224056287
55,114419_fnca,0.2,0.35,0.1,-2.3091496141049728
101,114419_fnca,0.35,0.7,0.1,-2.340698802742001
76,114419_fnca,0.25,0.75,0.1,-2.376472687338942
86,114419_fnca,0.3,0.6,0.1,-2.3908289342944746
68,114419_fnca,0.25,0.35,0.1,-2.403574350463707
71,114419_fnca,0.25,0.5,0.1,-2.429162989113813
66,114419_fnca,0.25,0.25,0.1,-2.4324159864357675
73,114419_fnca,0.25,0.6,0.1,-2.455384963191028
23,114419_fnca,0.05,0.7,0.1,-2.4696556211879006
92,114419_fnca,0.35,0.25,0.1,-2.471380201528791
90,114419_fnca,0.3,0.8,0.1,-2.485156593005467
34,114419_fnca,0.1,0.6,0.1,-2.4854512786681546
41,114419_fnca,0.15,0.3,0.1,-2.5573456130842764
89,114419_fnca,0.3,0.75,0.1,-2.5581308443459454
0,114419_fnca,0.0,0.2,0.1,-2.559297083462255
52,114419_fnca,0.2,0.2,0.1,-2.5814758780536926
78,114419_fnca,0.3,0.2,0.1,-2.592637377971159
75,114419_fnca,0.25,0.7,0.1,-2.6135454899033816
65,114419_fnca,0.25,0.2,0.1,-2.6274602616834177
74,114419_fnca,0.25,0.65,0.1,-2.6626975519177907
10,114419_fnca,0.0,0.7,0.1,-2.6703064372556797
56,114419_fnca,0.2,0.4,0.1,-2.6768525249645942
57,114419_fnca,0.2,0.45,0.1,-2.691724846513912
27,114419_fnca,0.1,0.25,0.1,-2.691786849767369
19,114419_fnca,0.05,0.5,0.1,-2.702817494360218
61,114419_fnca,0.2,0.65,0.1,-2.702817494360218
14,114419_fnca,0.05,0.25,0.1,-2.7194123340890948
60,114419_fnca,0.2,0.6,0.1,-2.7265696900269045
77,114419_fnca,0.25,0.8,0.1,-2.7293493965738085
22,114419_fnca,0.05,0.65,0.1,-2.7355965422686497
46,114419_fnca,0.15,0.55,0.1,-2.741896513258503
25,114419_fnca,0.05,0.8,0.1,-2.755557388888886
39,114419_fnca,0.15,0.2,0.1,-2.779569153265669
13,114419_fnca,0.05,0.2,0.1,-2.7819793553899324
26,114419_fnca,0.1,0.2,0.1,-2.7887505322060164
47,114419_fnca,0.15,0.6,0.1,-2.7915838147936824
15,114419_fnca,0.05,0.3,0.1,-2.7956531618981755
53,114419_fnca,0.2,0.25,0.1,-2.8062616028792107
50,114419_fnca,0.15,0.75,0.1,-2.807049891837471
12,114419_fnca,0.0,0.8,0.1,-2.8226662265112505
42,114419_fnca,0.15,0.35,0.1,-2.8315632917284344
59,114419_fnca,0.2,0.55,0.1,-2.8355517755846726
2,114419_fnca,0.0,0.3,0.1,-2.8634264335971076
48,114419_fnca,0.15,0.65,0.1,-2.8913770206728993
5,114419_fnca,0.0,0.45,0.1,-2.8956361288105965
63,114419_fnca,0.2,0.75,0.1,-2.8961848878250693
67,114419_fnca,0.25,0.3,0.1,-2.9111091090874472
18,114419_fnca,0.05,0.45,0.1,-2.9216317023634595
38,114419_fnca,0.1,0.8,0.1,-2.9464104457464764
21,114419_fnca,0.05,0.6,0.1,-2.9650267940196464
72,114419_fnca,0.25,0.55,0.1,-2.966998824439462
64,114419_fnca,0.2,0.8,0.1,-2.968959966709114
32,114419_fnca,0.1,0.5,0.1,-2.9814498966508505
54,114419_fnca,0.2,0.3,0.1,-2.9848931209963903
43,114419_fnca,0.15,0.4,0.1,-3.033059741716598
51,114419_fnca,0.15,0.8,0.1,-3.035315572378284
8,114419_fnca,0.0,0.6,0.1,-3.035809791504072
45,114419_fnca,0.15,0.5,0.1,-3.04047470028262
62,114419_fnca,0.2,0.7,0.1,-3.044514856795944
36,114419_fnca,0.1,0.7,0.1,-3.0816688427202648
44,114419_fnca,0.15,0.45,0.1,-3.085552177680864
29,114419_fnca,0.1,0.35,0.1,-3.0904960152507677
49,114419_fnca,0.15,0.7,0.1,-3.115599868010319
1,114419_fnca,0.0,0.25,0.1,-3.180368286783282
20,114419_fnca,0.05,0.55,0.1,-3.1960733379759256
31,114419_fnca,0.1,0.45,0.1,-3.203145136656263
28,114419_fnca,0.1,0.3,0.1,-3.20781532008721
4,114419_fnca,0.0,0.4,0.1,-3.2870299586710114
16,114419_fnca,0.05,0.35,0.1,-3.3178315051958656
24,114419_fnca,0.05,0.75,0.1,-3.344451951632558
7,114419_fnca,0.0,0.55,0.1,-3.3553587931797826
9,114419_fnca,0.0,0.65,0.1,-3.3884280643689753
6,114419_fnca,0.0,0.5,0.1,-3.394525206703414
3,114419_fnca,0.0,0.35,0.1,-3.4346877176986563
37,114419_fnca,0.1,0.75,0.1,-3.4590638576299617
35,114419_fnca,0.1,0.65,0.1,-3.5127229073576096
40,114419_fnca,0.15,0.25,0.1,-3.6160184011463223
11,114419_fnca,0.0,0.75,0.1,-3.63453757446661
17,114419_fnca,0.05,0.4,0.1,-3.6975597932081037
30,114419_fnca,0.1,0.4,0.1,-3.7944453400332474
33,114419_fnca,0.1,0.55,0.1,-3.8149788368569126
