,HCPID,egs,alpha,r,LL
102,169141_fnca,0.5,0.15,1,-2.2000778600845274
92,169141_fnca,0.45,0.15,1,-2.2132088797067464
62,169141_fnca,0.3,0.15,1,-2.229851729958976
93,169141_fnca,0.45,0.2,1,-2.2351938452793734
82,169141_fnca,0.4,0.15,1,-2.238989359708751
72,169141_fnca,0.35,0.15,1,-2.247178403714339
91,169141_fnca,0.45,0.1,1,-2.257345205706878
101,169141_fnca,0.5,0.1,1,-2.2592610846034367
103,169141_fnca,0.5,0.2,1,-2.2661157504910614
52,169141_fnca,0.25,0.15,1,-2.2859652903387655
83,169141_fnca,0.4,0.2,1,-2.2918179346627268
80,169141_fnca,0.4,0.05,1,-2.2922794226850915
42,169141_fnca,0.2,0.15,1,-2.2956715857382757
73,169141_fnca,0.35,0.2,1,-2.2959802250897203
90,169141_fnca,0.45,0.05,1,-2.3074900244601286
81,169141_fnca,0.4,0.1,1,-2.3140630544982788
71,169141_fnca,0.35,0.1,1,-2.332132530024567
70,169141_fnca,0.35,0.05,1,-2.3344141079412912
100,169141_fnca,0.5,0.05,1,-2.3392402409492483
104,169141_fnca,0.5,0.25,1,-2.3522653395122157
50,169141_fnca,0.25,0.05,1,-2.3562801058079987
60,169141_fnca,0.3,0.05,1,-2.3563148910747853
41,169141_fnca,0.2,0.1,1,-2.36512150198785
61,169141_fnca,0.3,0.1,1,-2.386794204019924
51,169141_fnca,0.25,0.1,1,-2.38764994158573
32,169141_fnca,0.15,0.15,1,-2.4015409571812434
94,169141_fnca,0.45,0.25,1,-2.427724395499539
40,169141_fnca,0.2,0.05,1,-2.4335581255138243
31,169141_fnca,0.15,0.1,1,-2.441780780722908
63,169141_fnca,0.3,0.2,1,-2.44315782594265
22,169141_fnca,0.1,0.15,1,-2.4470367158603823
95,169141_fnca,0.45,0.3,1,-2.447211939955944
30,169141_fnca,0.15,0.05,1,-2.4474341094871592
21,169141_fnca,0.1,0.1,1,-2.4486580137920186
105,169141_fnca,0.5,0.3,1,-2.4540431711368362
2,169141_fnca,0.0,0.15,1,-2.4731592997705256
53,169141_fnca,0.25,0.2,1,-2.499196041110694
12,169141_fnca,0.05,0.15,1,-2.509448625629039
84,169141_fnca,0.4,0.25,1,-2.5139967427890326
107,169141_fnca,0.5,0.4,1,-2.520919099058823
85,169141_fnca,0.4,0.3,1,-2.5549650000373885
96,169141_fnca,0.45,0.35,1,-2.5613615676421255
76,169141_fnca,0.35,0.35,1,-2.5685741093942154
64,169141_fnca,0.3,0.25,1,-2.574130830268552
16,169141_fnca,0.05,0.35,1,-2.5943669322939953
74,169141_fnca,0.35,0.25,1,-2.5970772402762683
9,169141_fnca,0.0,0.5,1,-2.6048311702880254
43,169141_fnca,0.2,0.2,1,-2.605336049016227
106,169141_fnca,0.5,0.35,1,-2.6084578024195477
27,169141_fnca,0.1,0.4,1,-2.614445513031483
6,169141_fnca,0.0,0.35,1,-2.6171239043014345
18,169141_fnca,0.05,0.45,1,-2.6200144812813377
86,169141_fnca,0.4,0.35,1,-2.6204869806370104
28,169141_fnca,0.1,0.45,1,-2.6206344568008606
17,169141_fnca,0.05,0.4,1,-2.6209080487265615
11,169141_fnca,0.05,0.1,1,-2.624889097027527
98,169141_fnca,0.45,0.45,1,-2.6361064949608393
37,169141_fnca,0.15,0.4,1,-2.6362527733333905
20,169141_fnca,0.1,0.05,1,-2.6371597254635097
87,169141_fnca,0.4,0.4,1,-2.6380385185784756
7,169141_fnca,0.0,0.4,1,-2.6425839956926866
26,169141_fnca,0.1,0.35,1,-2.6446717196901908
25,169141_fnca,0.1,0.3,1,-2.646178793516547
24,169141_fnca,0.1,0.25,1,-2.6484030650798562
8,169141_fnca,0.0,0.45,1,-2.649138667663019
3,169141_fnca,0.0,0.2,1,-2.6497851594326
13,169141_fnca,0.05,0.2,1,-2.6548731693441994
54,169141_fnca,0.25,0.25,1,-2.6557052261913023
75,169141_fnca,0.35,0.3,1,-2.6590361741283295
14,169141_fnca,0.05,0.25,1,-2.6597321117747303
55,169141_fnca,0.25,0.3,1,-2.660061593604697
15,169141_fnca,0.05,0.3,1,-2.667412634562798
97,169141_fnca,0.45,0.4,1,-2.6688416180974937
89,169141_fnca,0.4,0.5,1,-2.67264201834945
5,169141_fnca,0.0,0.3,1,-2.6755460962344486
58,169141_fnca,0.25,0.45,1,-2.6775464335951735
45,169141_fnca,0.2,0.3,1,-2.680158394287631
23,169141_fnca,0.1,0.2,1,-2.6805063882354396
36,169141_fnca,0.15,0.35,1,-2.6806784666635073
34,169141_fnca,0.15,0.25,1,-2.687977678047543
4,169141_fnca,0.0,0.25,1,-2.6888924176565476
47,169141_fnca,0.2,0.4,1,-2.6913422528529205
46,169141_fnca,0.2,0.35,1,-2.6915623947837513
108,169141_fnca,0.5,0.45,1,-2.697209061336703
19,169141_fnca,0.05,0.5,1,-2.7021717938019725
65,169141_fnca,0.3,0.3,1,-2.7040277285245793
38,169141_fnca,0.15,0.45,1,-2.70602580657658
67,169141_fnca,0.3,0.4,1,-2.70832612390079
35,169141_fnca,0.15,0.3,1,-2.715796436407697
56,169141_fnca,0.25,0.35,1,-2.7172691177109076
33,169141_fnca,0.15,0.2,1,-2.720521384360705
29,169141_fnca,0.1,0.5,1,-2.725721131033819
99,169141_fnca,0.45,0.5,1,-2.7263219110242547
57,169141_fnca,0.25,0.4,1,-2.726580690973233
48,169141_fnca,0.2,0.45,1,-2.7285860722538717
66,169141_fnca,0.3,0.35,1,-2.73457114875944
88,169141_fnca,0.4,0.45,1,-2.7399133762139427
44,169141_fnca,0.2,0.25,1,-2.7401208053484565
78,169141_fnca,0.35,0.45,1,-2.7679755516935938
39,169141_fnca,0.15,0.5,1,-2.7914647876586756
69,169141_fnca,0.3,0.5,1,-2.792751917659442
77,169141_fnca,0.35,0.4,1,-2.798928243646711
59,169141_fnca,0.25,0.5,1,-2.800926018717479
49,169141_fnca,0.2,0.5,1,-2.8037296338298976
68,169141_fnca,0.3,0.45,1,-2.8066146387209097
109,169141_fnca,0.5,0.5,1,-2.8269000604103924
79,169141_fnca,0.35,0.5,1,-2.837010916378708
1,169141_fnca,0.0,0.1,1,-2.9832271092943357
10,169141_fnca,0.05,0.05,1,-3.0078996003560685
0,169141_fnca,0.0,0.05,1,-5.1831171205511595
