,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.3,0.1,0.45,0.4983249534162666,137027_fnca,-2.0355516535530787,0.6666666666666666
1,Punishment,0.5,0.3,0.1,0.4408,0.4966817030768671,137027_fnca,-2.0355516535530787,0.2
2,Reward,0.5,0.3,0.1,0.4528,0.4979664009038592,137027_fnca,-2.0355516535530787,0.6521739130434783
