,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.4,0.1,0.4166666666666667,0.4938303862564446,131217_fnca,-2.09630943593112,0.6666666666666666
1,Punishment,0.5,0.4,0.1,0.4424,0.4968699465605017,131217_fnca,-2.09630943593112,0.64
2,Reward,0.5,0.4,0.1,0.4416,0.4967764784041176,131217_fnca,-2.09630943593112,0.7391304347826086
