,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
5249,135225_fnca,1,1,Reward,2,5,3.0,0,545,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
5250,135225_fnca,2,1,Reward,3,5,3.0,0,311,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5251,135225_fnca,3,1,Punishment,4,5,3.0,0,301,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5252,135225_fnca,4,1,Reward,5,5,2.0,0,265,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5253,135225_fnca,5,1,Reward,6,5,3.0,0,242,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5254,135225_fnca,6,1,Reward,7,5,2.0,0,237,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5255,135225_fnca,7,1,Neutral,8,5,2.0,0,317,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5257,135225_fnca,10,1,Reward,10,5,3.0,0,593,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
5258,135225_fnca,11,1,Punishment,11,5,3.0,0,392,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
5259,135225_fnca,12,1,Punishment,12,5,3.0,0,362,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5260,135225_fnca,13,1,Punishment,13,5,2.0,0,247,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5261,135225_fnca,14,1,Neutral,14,5,2.0,0,28,13,2,0,2,1,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5262,135225_fnca,15,1,Punishment,15,5,2.0,0,246,13,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
5263,135225_fnca,16,1,Punishment,16,5,3.0,0,259,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5265,135225_fnca,19,1,Punishment,18,5,2.0,0,1366,14,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
5266,135225_fnca,20,1,Punishment,19,5,2.0,0,301,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5267,135225_fnca,21,1,Punishment,20,5,2.0,0,247,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5268,135225_fnca,22,1,Neutral,21,5,3.0,0,249,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5269,135225_fnca,23,1,Punishment,22,5,3.0,0,231,14,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5270,135225_fnca,24,1,Neutral,23,5,3.0,0,227,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5271,135225_fnca,25,1,Punishment,24,5,2.0,0,241,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
5273,135225_fnca,28,1,Reward,26,5,2.0,0,547,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
5274,135225_fnca,29,1,Reward,27,5,2.0,0,322,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5275,135225_fnca,30,1,Punishment,28,5,3.0,0,239,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5276,135225_fnca,31,1,Reward,29,5,2.0,0,288,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5277,135225_fnca,32,1,Punishment,30,5,3.0,0,231,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5278,135225_fnca,33,1,Reward,31,5,3.0,0,274,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5279,135225_fnca,34,1,Reward,32,5,2.0,0,240,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5281,135225_fnca,1,2,Punishment,2,5,2.0,0,307,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
5282,135225_fnca,2,2,Punishment,3,5,2.0,0,233,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
5283,135225_fnca,3,2,Reward,4,5,2.0,0,6,13,3,0,3,1,3.0,2.0,1.0,Punishment,,MostlyPunishment
5284,135225_fnca,4,2,Punishment,5,5,3.0,0,269,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
5285,135225_fnca,5,2,Reward,6,5,3.0,0,336,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
5286,135225_fnca,6,2,Punishment,7,5,2.0,0,272,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
5287,135225_fnca,7,2,Punishment,8,5,2.0,0,304,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
5289,135225_fnca,10,2,Reward,10,5,3.0,0,371,13,1,1,0,0,3.0,,0.0,,,MostlyReward
5290,135225_fnca,11,2,Neutral,11,5,3.0,0,282,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
