,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.05,1,0.48,0.5004345937369794,169444_fnca,-1.86978607787159,0.5
1,Punishment,0.4,0.05,1,0.5488,0.4978120262215053,169444_fnca,-1.86978607787159,0.44
2,Reward,0.4,0.05,1,0.5368,0.4988434983726812,169444_fnca,-1.86978607787159,0.6
