,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1281,106521_fnca,1,1,Reward,2,5,2.0,0,566,27,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
1282,106521_fnca,2,1,Reward,3,5,2.0,0,606,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1283,106521_fnca,3,1,Punishment,4,5,2.0,0,527,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1284,106521_fnca,4,1,Reward,5,5,2.0,0,376,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
1285,106521_fnca,5,1,Reward,6,5,3.0,0,454,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1286,106521_fnca,6,1,Reward,7,5,3.0,0,675,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1287,106521_fnca,7,1,Neutral,8,5,3.0,0,575,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1289,106521_fnca,10,1,Reward,10,5,3.0,0,561,13,5,5,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
1290,106521_fnca,11,1,Punishment,11,5,2.0,0,503,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
1291,106521_fnca,12,1,Punishment,12,5,2.0,0,514,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1292,106521_fnca,13,1,Punishment,13,5,2.0,0,541,14,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1293,106521_fnca,14,1,Neutral,14,5,3.0,0,317,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1294,106521_fnca,15,1,Punishment,15,5,3.0,0,278,14,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
1295,106521_fnca,16,1,Punishment,16,5,3.0,0,324,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1297,106521_fnca,19,1,Punishment,18,5,3.0,0,1107,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
1298,106521_fnca,20,1,Punishment,19,5,3.0,0,235,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1299,106521_fnca,21,1,Punishment,20,5,3.0,0,253,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1300,106521_fnca,22,1,Neutral,21,5,3.0,0,255,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1301,106521_fnca,23,1,Punishment,22,5,2.0,0,241,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1302,106521_fnca,24,1,Neutral,23,5,3.0,0,222,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1303,106521_fnca,25,1,Punishment,24,5,3.0,0,316,13,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1305,106521_fnca,28,1,Reward,26,5,3.0,0,672,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
1306,106521_fnca,29,1,Reward,27,5,3.0,0,250,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1307,106521_fnca,30,1,Punishment,28,5,3.0,0,275,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
