,HCPID,ans,bll,lf,LL
8,134234_fnca,0.0,0.6,0.1,-1.8506143749478143
34,134234_fnca,0.1,0.6,0.1,-1.8521389715849548
26,134234_fnca,0.1,0.2,0.1,-1.8523802106801408
3,134234_fnca,0.0,0.35,0.1,-1.852679327045164
62,134234_fnca,0.2,0.7,0.1,-1.853539614232257
18,134234_fnca,0.05,0.45,0.1,-1.854508109297056
25,134234_fnca,0.05,0.8,0.1,-1.854657865839331
35,134234_fnca,0.1,0.65,0.1,-1.8546887931102158
20,134234_fnca,0.05,0.55,0.1,-1.8547319072389028
21,134234_fnca,0.05,0.6,0.1,-1.8548307971040514
5,134234_fnca,0.0,0.45,0.1,-1.8559933433923612
0,134234_fnca,0.0,0.2,0.1,-1.8560761470867697
24,134234_fnca,0.05,0.75,0.1,-1.8566774683605032
74,134234_fnca,0.25,0.65,0.1,-1.8571564830259253
31,134234_fnca,0.1,0.45,0.1,-1.8579349391498572
32,134234_fnca,0.1,0.5,0.1,-1.8580328865151654
1,134234_fnca,0.0,0.25,0.1,-1.8583978167045225
36,134234_fnca,0.1,0.7,0.1,-1.858824592414043
46,134234_fnca,0.15,0.55,0.1,-1.8597331745939603
38,134234_fnca,0.1,0.8,0.1,-1.8600711046118568
13,134234_fnca,0.05,0.2,0.1,-1.8627397256357345
15,134234_fnca,0.05,0.3,0.1,-1.8632537983479018
51,134234_fnca,0.15,0.8,0.1,-1.8635573554180855
6,134234_fnca,0.0,0.5,0.1,-1.8636049768721326
28,134234_fnca,0.1,0.3,0.1,-1.8642912366549558
11,134234_fnca,0.0,0.75,0.1,-1.8650131886868935
14,134234_fnca,0.05,0.25,0.1,-1.8658564636033057
33,134234_fnca,0.1,0.55,0.1,-1.8668901274754375
22,134234_fnca,0.05,0.65,0.1,-1.8670104014046838
76,134234_fnca,0.25,0.75,0.1,-1.868703140590465
23,134234_fnca,0.05,0.7,0.1,-1.8688417978356013
49,134234_fnca,0.15,0.7,0.1,-1.869267089211835
29,134234_fnca,0.1,0.35,0.1,-1.8695474760574518
19,134234_fnca,0.05,0.5,0.1,-1.8698759468939454
53,134234_fnca,0.2,0.25,0.1,-1.8720777889378515
37,134234_fnca,0.1,0.75,0.1,-1.8726716407297832
55,134234_fnca,0.2,0.35,0.1,-1.8729858643371058
42,134234_fnca,0.15,0.35,0.1,-1.873008127147057
69,134234_fnca,0.25,0.4,0.1,-1.8730462351355524
50,134234_fnca,0.15,0.75,0.1,-1.8735766995571717
63,134234_fnca,0.2,0.75,0.1,-1.8736027409027036
44,134234_fnca,0.15,0.45,0.1,-1.874431810514795
72,134234_fnca,0.25,0.55,0.1,-1.8747403791471466
48,134234_fnca,0.15,0.65,0.1,-1.875294921632603
7,134234_fnca,0.0,0.55,0.1,-1.8755645752355246
58,134234_fnca,0.2,0.5,0.1,-1.8756594222924448
61,134234_fnca,0.2,0.65,0.1,-1.8766320447905285
10,134234_fnca,0.0,0.7,0.1,-1.877581092862702
2,134234_fnca,0.0,0.3,0.1,-1.8777610787325156
27,134234_fnca,0.1,0.25,0.1,-1.8799081835300324
52,134234_fnca,0.2,0.2,0.1,-1.8817774039052568
66,134234_fnca,0.25,0.25,0.1,-1.8823762543119522
30,134234_fnca,0.1,0.4,0.1,-1.8834676879062817
54,134234_fnca,0.2,0.3,0.1,-1.885692090653285
45,134234_fnca,0.15,0.5,0.1,-1.8881988309790783
47,134234_fnca,0.15,0.6,0.1,-1.889302151738542
64,134234_fnca,0.2,0.8,0.1,-1.889335984920025
65,134234_fnca,0.25,0.2,0.1,-1.8915311497658882
17,134234_fnca,0.05,0.4,0.1,-1.8921516486950756
9,134234_fnca,0.0,0.65,0.1,-1.893414843946072
57,134234_fnca,0.2,0.45,0.1,-1.8951780368599955
41,134234_fnca,0.15,0.3,0.1,-1.89575897837766
59,134234_fnca,0.2,0.55,0.1,-1.8960557767288004
43,134234_fnca,0.15,0.4,0.1,-1.8962375073960782
40,134234_fnca,0.15,0.25,0.1,-1.8973806163872542
16,134234_fnca,0.05,0.35,0.1,-1.8978184881537987
56,134234_fnca,0.2,0.4,0.1,-1.8992890443933406
12,134234_fnca,0.0,0.8,0.1,-1.8997517755677282
89,134234_fnca,0.3,0.75,0.1,-1.9000051916462368
39,134234_fnca,0.15,0.2,0.1,-1.9053692360164143
