,HCPID,ans,bll,lf,LL
139,102008_fnca,0.5,0.65,0.1,-1.8620968531600348
132,102008_fnca,0.5,0.3,0.1,-1.8649112044425733
142,102008_fnca,0.5,0.8,0.1,-1.8672529797244226
136,102008_fnca,0.5,0.5,0.1,-1.8719915060390373
131,102008_fnca,0.5,0.25,0.1,-1.874253880663165
133,102008_fnca,0.5,0.35,0.1,-1.8773614780992018
120,102008_fnca,0.45,0.35,0.1,-1.8829903586469674
137,102008_fnca,0.5,0.55,0.1,-1.8830886647503564
118,102008_fnca,0.45,0.25,0.1,-1.8921853348500797
141,102008_fnca,0.5,0.75,0.1,-1.892248778181477
124,102008_fnca,0.45,0.55,0.1,-1.8940211819226582
130,102008_fnca,0.5,0.2,0.1,-1.8946122389271611
140,102008_fnca,0.5,0.7,0.1,-1.9009497717453436
122,102008_fnca,0.45,0.45,0.1,-1.9027784601387512
121,102008_fnca,0.45,0.4,0.1,-1.9059153779129572
108,102008_fnca,0.4,0.4,0.1,-1.9063703976366917
127,102008_fnca,0.45,0.7,0.1,-1.9076418367027665
126,102008_fnca,0.45,0.65,0.1,-1.9118065964933835
135,102008_fnca,0.5,0.45,0.1,-1.9157617147462918
138,102008_fnca,0.5,0.6,0.1,-1.9206336372374797
117,102008_fnca,0.45,0.2,0.1,-1.9207904375847882
134,102008_fnca,0.5,0.4,0.1,-1.9222835993451004
123,102008_fnca,0.45,0.5,0.1,-1.9237929930417383
106,102008_fnca,0.4,0.3,0.1,-1.9309086911572826
101,102008_fnca,0.35,0.7,0.1,-1.9380707016937777
111,102008_fnca,0.4,0.55,0.1,-1.9387973044126847
105,102008_fnca,0.4,0.25,0.1,-1.9410221582136207
119,102008_fnca,0.45,0.3,0.1,-1.9415888683048983
129,102008_fnca,0.45,0.8,0.1,-1.9423158132201312
110,102008_fnca,0.4,0.5,0.1,-1.9508610156035755
102,102008_fnca,0.35,0.75,0.1,-1.9678517853427304
115,102008_fnca,0.4,0.75,0.1,-1.969168883745601
125,102008_fnca,0.45,0.6,0.1,-1.969795764254123
128,102008_fnca,0.45,0.75,0.1,-1.9711668296593416
93,102008_fnca,0.35,0.3,0.1,-1.987577101927787
87,102008_fnca,0.3,0.65,0.1,-2.0052986827196966
97,102008_fnca,0.35,0.5,0.1,-2.0062843213151647
92,102008_fnca,0.35,0.25,0.1,-2.021951818577681
104,102008_fnca,0.4,0.2,0.1,-2.0231087180061547
114,102008_fnca,0.4,0.7,0.1,-2.026744287528449
103,102008_fnca,0.35,0.8,0.1,-2.0293144662895206
91,102008_fnca,0.35,0.2,0.1,-2.031697399477162
109,102008_fnca,0.4,0.45,0.1,-2.0364301943790686
80,102008_fnca,0.3,0.3,0.1,-2.046699842242718
94,102008_fnca,0.35,0.35,0.1,-2.047918594067281
96,102008_fnca,0.35,0.45,0.1,-2.0696856266766006
88,102008_fnca,0.3,0.7,0.1,-2.0737573927256783
95,102008_fnca,0.35,0.4,0.1,-2.0751262664720427
89,102008_fnca,0.3,0.75,0.1,-2.0811612611851427
98,102008_fnca,0.35,0.55,0.1,-2.085318061702236
76,102008_fnca,0.25,0.75,0.1,-2.086268736273717
107,102008_fnca,0.4,0.35,0.1,-2.0915178054752124
100,102008_fnca,0.35,0.65,0.1,-2.0964790194962775
