,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.16333333333333333,0.3702871825318562
1,Neutral,0.0,0.25,0.1,0.19333333333333333,0.39557192271742875
2,Neutral,0.0,0.3,0.1,0.14666666666666667,0.35436441131823415
3,Neutral,0.0,0.35,0.1,0.14666666666666667,0.35436441131823426
4,Neutral,0.0,0.4,0.1,0.21666666666666667,0.4126619137653288
5,Neutral,0.0,0.45,0.1,0.15666666666666668,0.36409353546046747
6,Neutral,0.0,0.5,0.1,0.17666666666666667,0.3820235974197238
7,Neutral,0.0,0.55,0.1,0.13,0.3368653453081294
8,Neutral,0.0,0.6,0.1,0.23,0.42153565411754645
9,Neutral,0.0,0.65,0.1,0.20333333333333334,0.4031509118779828
10,Neutral,0.0,0.7,0.1,0.14,0.3475667929841462
11,Neutral,0.0,0.75,0.1,0.13333333333333333,0.34050261230349954
12,Neutral,0.0,0.8,0.1,0.11666666666666667,0.3215590505108516
13,Neutral,0.05,0.2,0.1,0.13,0.3368653453081293
14,Neutral,0.05,0.25,0.1,0.15666666666666668,0.36409353546046735
15,Neutral,0.05,0.3,0.1,0.15333333333333332,0.36091052943411106
16,Neutral,0.05,0.35,0.1,0.18333333333333332,0.3875860748793186
17,Neutral,0.05,0.4,0.1,0.16,0.36721859746989843
18,Neutral,0.05,0.45,0.1,0.14666666666666667,0.3543644113182341
19,Neutral,0.05,0.5,0.1,0.27666666666666667,0.44809767608554546
20,Neutral,0.05,0.55,0.1,0.13666666666666666,0.34406903458087257
21,Neutral,0.05,0.6,0.1,0.17333333333333334,0.37916766204679025
22,Neutral,0.05,0.65,0.1,0.13666666666666666,0.3440690345808725
23,Neutral,0.05,0.7,0.1,0.21666666666666667,0.412661913765329
24,Neutral,0.05,0.75,0.1,0.15666666666666668,0.36409353546046735
25,Neutral,0.05,0.8,0.1,0.21666666666666667,0.4126619137653289
26,Neutral,0.1,0.2,0.1,0.16333333333333333,0.3702871825318562
27,Neutral,0.1,0.25,0.1,0.19333333333333333,0.3955719227174287
28,Neutral,0.1,0.3,0.1,0.17,0.37626042358254347
29,Neutral,0.1,0.35,0.1,0.11333333333333333,0.3175294822993921
30,Neutral,0.1,0.4,0.1,0.13,0.3368653453081293
31,Neutral,0.1,0.45,0.1,0.12666666666666668,0.33315491323044844
32,Neutral,0.1,0.5,0.1,0.12666666666666668,0.3331549132304482
33,Neutral,0.1,0.55,0.1,0.11666666666666667,0.32155905051085165
34,Neutral,0.1,0.6,0.1,0.12666666666666668,0.3331549132304481
35,Neutral,0.1,0.65,0.1,0.19333333333333333,0.39557192271742886
36,Neutral,0.1,0.7,0.1,0.19,0.39295637890109836
37,Neutral,0.1,0.75,0.1,0.14666666666666667,0.35436441131823426
38,Neutral,0.1,0.8,0.1,0.14666666666666667,0.3543644113182342
39,Neutral,0.15,0.2,0.1,0.14333333333333334,0.35099794026335723
40,Neutral,0.15,0.25,0.1,0.17333333333333334,0.37916766204679037
41,Neutral,0.15,0.3,0.1,0.19333333333333333,0.39557192271742875
42,Neutral,0.15,0.35,0.1,0.11666666666666667,0.32155905051085154
43,Neutral,0.15,0.4,0.1,0.08,0.27174648819470304
44,Neutral,0.15,0.45,0.1,0.10666666666666667,0.30920475550187143
45,Neutral,0.15,0.5,0.1,0.19333333333333333,0.39557192271742875
46,Neutral,0.15,0.55,0.1,0.17333333333333334,0.37916766204679037
47,Neutral,0.15,0.6,0.1,0.16,0.3672185974698982
48,Neutral,0.15,0.65,0.1,0.14,0.34756679298414633
49,Neutral,0.15,0.7,0.1,0.11,0.31341254721080314
50,Neutral,0.15,0.75,0.1,0.13333333333333333,0.34050261230349954
51,Neutral,0.15,0.8,0.1,0.15666666666666668,0.364093535460467
