,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.8,0.1,0.4266666666666667,0.495419374615794,173334_fnca,-2.979373978213186,0.8333333333333334
1,Punishment,0.5,0.8,0.1,0.4296,0.4952171564330344,173334_fnca,-2.979373978213186,0.875
2,Reward,0.5,0.8,0.1,0.404,0.4908938596327523,173334_fnca,-2.979373978213186,1.0
