,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
5633,137128_fnca,1,1,Reward,2,5,3.0,0,402,27,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
5634,137128_fnca,2,1,Reward,3,5,2.0,0,282,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5635,137128_fnca,3,1,Punishment,4,5,2.0,0,622,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5636,137128_fnca,4,1,Reward,5,5,3.0,0,558,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5637,137128_fnca,5,1,Reward,6,5,3.0,0,651,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5638,137128_fnca,6,1,Reward,7,5,2.0,0,498,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5639,137128_fnca,7,1,Neutral,8,5,2.0,0,583,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5641,137128_fnca,10,1,Reward,10,5,3.0,0,494,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
5642,137128_fnca,11,1,Punishment,11,5,3.0,0,371,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
5643,137128_fnca,12,1,Punishment,12,5,3.0,0,526,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5644,137128_fnca,13,1,Punishment,13,5,3.0,0,426,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5645,137128_fnca,14,1,Neutral,14,5,3.0,0,429,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5646,137128_fnca,15,1,Punishment,15,5,3.0,0,434,13,6,6,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5647,137128_fnca,16,1,Punishment,16,5,3.0,0,404,14,7,7,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5649,137128_fnca,19,1,Punishment,18,5,3.0,0,328,13,9,9,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
5650,137128_fnca,20,1,Punishment,19,5,3.0,0,375,14,10,10,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5651,137128_fnca,21,1,Punishment,20,5,2.0,0,289,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5652,137128_fnca,22,1,Neutral,21,5,3.0,0,287,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5653,137128_fnca,23,1,Punishment,22,5,3.0,0,301,14,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5654,137128_fnca,24,1,Neutral,23,5,3.0,0,465,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5655,137128_fnca,25,1,Punishment,24,5,3.0,0,316,13,4,4,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5657,137128_fnca,28,1,Reward,26,5,3.0,0,453,13,6,6,0,0,3.0,,0.0,,MostlyReward,MostlyReward
5658,137128_fnca,29,1,Reward,27,5,3.0,0,306,14,7,7,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5659,137128_fnca,30,1,Punishment,28,5,2.0,0,395,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5660,137128_fnca,31,1,Reward,29,5,3.0,0,389,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5661,137128_fnca,32,1,Punishment,30,5,3.0,0,343,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5662,137128_fnca,33,1,Reward,31,5,3.0,0,303,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5663,137128_fnca,34,1,Reward,32,5,3.0,0,680,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5665,137128_fnca,1,2,Punishment,2,5,2.0,0,354,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
5666,137128_fnca,2,2,Punishment,3,5,2.0,0,261,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
5667,137128_fnca,3,2,Reward,4,5,2.0,0,414,14,3,0,3,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
5668,137128_fnca,4,2,Punishment,5,5,2.0,0,488,14,4,0,4,0,2.0,2.0,0.0,Reward,,MostlyPunishment
5669,137128_fnca,5,2,Reward,6,5,2.0,0,436,13,5,0,5,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
5670,137128_fnca,6,2,Punishment,7,5,2.0,0,337,13,6,0,6,0,3.0,2.0,1.0,Reward,,MostlyPunishment
5671,137128_fnca,7,2,Punishment,8,5,3.0,0,440,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
5673,137128_fnca,10,2,Reward,10,5,3.0,0,514,14,3,3,0,0,2.0,,1.0,,,MostlyReward
5674,137128_fnca,11,2,Neutral,11,5,2.0,0,317,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
5675,137128_fnca,12,2,Reward,12,5,2.0,0,369,14,2,0,2,0,3.0,2.0,1.0,Neutral,,MostlyReward
5676,137128_fnca,13,2,Reward,13,5,3.0,0,330,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
5677,137128_fnca,14,2,Reward,14,5,2.0,0,273,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
5678,137128_fnca,15,2,Reward,15,5,3.0,0,374,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
5679,137128_fnca,16,2,Neutral,16,5,2.0,0,345,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
5681,137128_fnca,19,2,Punishment,18,5,3.0,0,754,13,2,2,0,0,3.0,,0.0,,,MostlyPunishment
5682,137128_fnca,20,2,Punishment,19,5,3.0,0,323,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
5683,137128_fnca,21,2,Reward,20,5,2.0,0,356,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
5684,137128_fnca,22,2,Punishment,21,5,2.0,0,348,14,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
5685,137128_fnca,23,2,Reward,22,5,3.0,0,359,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
5686,137128_fnca,24,2,Punishment,23,5,2.0,0,287,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
5687,137128_fnca,25,2,Punishment,24,5,2.0,0,338,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
5689,137128_fnca,28,2,Reward,26,5,2.0,0,460,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
5690,137128_fnca,29,2,Reward,27,5,2.0,0,323,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5691,137128_fnca,30,2,Punishment,28,5,2.0,0,343,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5692,137128_fnca,31,2,Reward,29,5,3.0,0,424,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5693,137128_fnca,32,2,Punishment,30,5,3.0,0,340,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5694,137128_fnca,33,2,Reward,31,5,3.0,0,454,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5695,137128_fnca,34,2,Reward,32,5,3.0,0,455,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
