,HCPID,egs,alpha,r,LL
103,172332_fnca,0.5,0.2,1,-1.9484369106297912
62,172332_fnca,0.3,0.15,1,-1.9534295715128842
102,172332_fnca,0.5,0.15,1,-1.9564066048265958
72,172332_fnca,0.35,0.15,1,-1.9565331385656304
92,172332_fnca,0.45,0.15,1,-1.9604562019881802
82,172332_fnca,0.4,0.15,1,-1.9611309063256215
93,172332_fnca,0.45,0.2,1,-1.9622239405585602
91,172332_fnca,0.45,0.1,1,-1.971601673046548
81,172332_fnca,0.4,0.1,1,-1.9722671133147358
83,172332_fnca,0.4,0.2,1,-1.9747014554414744
71,172332_fnca,0.35,0.1,1,-1.975692435115318
101,172332_fnca,0.5,0.1,1,-1.9909233785713014
52,172332_fnca,0.25,0.15,1,-1.9917203505654206
70,172332_fnca,0.35,0.05,1,-2.003453687541211
73,172332_fnca,0.35,0.2,1,-2.0089306568207475
100,172332_fnca,0.5,0.05,1,-2.0108767020083333
61,172332_fnca,0.3,0.1,1,-2.0134613468956513
50,172332_fnca,0.25,0.05,1,-2.014837414244289
90,172332_fnca,0.45,0.05,1,-2.020284592261511
42,172332_fnca,0.2,0.15,1,-2.0217929500887104
60,172332_fnca,0.3,0.05,1,-2.0223840134305675
51,172332_fnca,0.25,0.1,1,-2.0319064088929637
32,172332_fnca,0.15,0.15,1,-2.035382079165904
80,172332_fnca,0.4,0.05,1,-2.0366956927866076
41,172332_fnca,0.2,0.1,1,-2.040718048669204
31,172332_fnca,0.15,0.1,1,-2.0709101943016597
40,172332_fnca,0.2,0.05,1,-2.071633509205827
94,172332_fnca,0.45,0.25,1,-2.0816275912329925
21,172332_fnca,0.1,0.1,1,-2.0849693902718585
30,172332_fnca,0.15,0.05,1,-2.08836426372192
104,172332_fnca,0.5,0.25,1,-2.0891946494555387
63,172332_fnca,0.3,0.2,1,-2.0963147030705214
2,172332_fnca,0.0,0.15,1,-2.141164120961854
11,172332_fnca,0.05,0.1,1,-2.1584711640005314
22,172332_fnca,0.1,0.15,1,-2.1682729955148234
53,172332_fnca,0.25,0.2,1,-2.1843055014787778
105,172332_fnca,0.5,0.3,1,-2.19709507544437
