,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6337,141826_fnca,1,1,Reward,2,5,2.0,0,780,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
6340,141826_fnca,4,1,Reward,5,5,3.0,0,10,13,2,2,0,1,2.0,,1.0,Punishment,MostlyReward,MostlyReward
6341,141826_fnca,5,1,Reward,6,5,2.0,0,721,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6342,141826_fnca,6,1,Reward,7,5,2.0,0,482,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6343,141826_fnca,7,1,Neutral,8,5,3.0,0,328,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6345,141826_fnca,10,1,Reward,10,5,2.0,0,763,14,2,0,2,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
6346,141826_fnca,11,1,Punishment,11,5,2.0,0,245,14,3,0,3,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
6347,141826_fnca,12,1,Punishment,12,5,3.0,0,154,13,1,1,0,1,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6348,141826_fnca,13,1,Punishment,13,5,3.0,0,760,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6349,141826_fnca,14,1,Neutral,14,5,2.0,0,271,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6350,141826_fnca,15,1,Punishment,15,5,3.0,0,238,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6351,141826_fnca,16,1,Punishment,16,5,2.0,0,358,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6353,141826_fnca,19,1,Punishment,18,5,2.0,0,612,13,3,0,3,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
6354,141826_fnca,20,1,Punishment,19,5,3.0,0,213,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6355,141826_fnca,21,1,Punishment,20,5,3.0,0,141,13,2,2,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6356,141826_fnca,22,1,Neutral,21,5,3.0,0,687,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6357,141826_fnca,23,1,Punishment,22,5,2.0,0,233,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6358,141826_fnca,24,1,Neutral,23,5,2.0,0,266,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6359,141826_fnca,25,1,Punishment,24,5,3.0,0,257,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6361,141826_fnca,28,1,Reward,26,5,3.0,0,625,14,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
6362,141826_fnca,29,1,Reward,27,5,3.0,0,242,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6363,141826_fnca,30,1,Punishment,28,5,2.0,0,223,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6364,141826_fnca,31,1,Reward,29,5,2.0,0,424,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6365,141826_fnca,32,1,Punishment,30,5,3.0,0,250,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6366,141826_fnca,33,1,Reward,31,5,3.0,0,427,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
6367,141826_fnca,34,1,Reward,32,5,2.0,0,207,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6369,141826_fnca,1,2,Punishment,2,5,2.0,0,351,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
