,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.5,0.1,0.4,0.4907164920657186,165032_fnca,-1.9485269620334387,0.8333333333333334
1,Punishment,0.45,0.5,0.1,0.4488,0.4975707198952099,165032_fnca,-1.9485269620334387,0.6818181818181818
2,Reward,0.45,0.5,0.1,0.3968,0.4894296610489518,165032_fnca,-1.9485269620334387,0.375
