,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.07333333333333333,0.26111842459139595
1,Neutral,0.0,0.25,0.1,0.22,0.41493844488487475
2,Neutral,0.0,0.3,0.1,0.17,0.37626042358254347
3,Neutral,0.0,0.35,0.1,0.16333333333333333,0.3702871825318563
4,Neutral,0.0,0.4,0.1,0.13666666666666666,0.34406903458087246
5,Neutral,0.0,0.45,0.1,0.23,0.4215356541175463
6,Neutral,0.0,0.5,0.1,0.15333333333333332,0.36091052943411106
7,Neutral,0.0,0.55,0.1,0.13333333333333333,0.3405026123034994
8,Neutral,0.0,0.6,0.1,0.11666666666666667,0.3215590505108515
9,Neutral,0.0,0.65,0.1,0.15333333333333332,0.36091052943411106
10,Neutral,0.0,0.7,0.1,0.17666666666666667,0.38202359741972375
11,Neutral,0.0,0.75,0.1,0.18333333333333332,0.3875860748793185
12,Neutral,0.0,0.8,0.1,0.20666666666666667,0.4055908059796303
13,Neutral,0.05,0.2,0.1,0.14333333333333334,0.3509979402633572
14,Neutral,0.05,0.25,0.1,0.19333333333333333,0.39557192271742886
15,Neutral,0.05,0.3,0.1,0.11,0.3134125472108032
16,Neutral,0.05,0.35,0.1,0.19666666666666666,0.3981422858999377
17,Neutral,0.05,0.4,0.1,0.17,0.37626042358254336
18,Neutral,0.05,0.45,0.1,0.19,0.3929563789010984
19,Neutral,0.05,0.5,0.1,0.17,0.37626042358254347
20,Neutral,0.05,0.55,0.1,0.13666666666666666,0.34406903458087257
21,Neutral,0.05,0.6,0.1,0.15333333333333332,0.36091052943411095
22,Neutral,0.05,0.65,0.1,0.13666666666666666,0.3440690345808725
23,Neutral,0.05,0.7,0.1,0.15333333333333332,0.3609105294341109
24,Neutral,0.05,0.75,0.1,0.13333333333333333,0.3405026123034994
25,Neutral,0.05,0.8,0.1,0.14666666666666667,0.35436441131823404
26,Neutral,0.1,0.2,0.1,0.10666666666666667,0.30920475550187154
27,Neutral,0.1,0.25,0.1,0.08666666666666667,0.28181605677298177
28,Neutral,0.1,0.3,0.1,0.17666666666666667,0.38202359741972397
29,Neutral,0.1,0.35,0.1,0.16,0.3672185974698983
30,Neutral,0.1,0.4,0.1,0.21666666666666667,0.41266191376532885
31,Neutral,0.1,0.45,0.1,0.18333333333333332,0.3875860748793186
32,Neutral,0.1,0.5,0.1,0.19,0.3929563789010982
33,Neutral,0.1,0.55,0.1,0.13,0.33686534530812934
34,Neutral,0.1,0.6,0.1,0.16,0.3672185974698982
35,Neutral,0.1,0.65,0.1,0.13,0.3368653453081292
36,Neutral,0.1,0.7,0.1,0.12333333333333334,0.3293688434044335
37,Neutral,0.1,0.75,0.1,0.14666666666666667,0.354364411318234
38,Neutral,0.1,0.8,0.1,0.13,0.3368653453081294
39,Neutral,0.15,0.2,0.1,0.12666666666666668,0.3331549132304482
40,Neutral,0.15,0.25,0.1,0.22333333333333333,0.41717583159916743
41,Neutral,0.15,0.3,0.1,0.13333333333333333,0.3405026123034995
42,Neutral,0.15,0.35,0.1,0.21666666666666667,0.412661913765329
43,Neutral,0.15,0.4,0.1,0.13333333333333333,0.34050261230349965
44,Neutral,0.15,0.45,0.1,0.2,0.40066833797650675
45,Neutral,0.15,0.5,0.1,0.17333333333333334,0.37916766204679025
46,Neutral,0.15,0.55,0.1,0.15333333333333332,0.36091052943411084
47,Neutral,0.15,0.6,0.1,0.10666666666666667,0.3092047555018715
48,Neutral,0.15,0.65,0.1,0.23666666666666666,0.4257461153528186
49,Neutral,0.15,0.7,0.1,0.15,0.357668032405305
50,Neutral,0.15,0.75,0.1,0.14,0.34756679298414606
51,Neutral,0.15,0.8,0.1,0.19333333333333333,0.3955719227174289
52,Neutral,0.2,0.2,0.1,0.16666666666666666,0.37330068339472067
53,Neutral,0.2,0.25,0.1,0.15666666666666668,0.36409353546046724
54,Neutral,0.2,0.3,0.1,0.19333333333333333,0.3955719227174289
55,Neutral,0.2,0.35,0.1,0.25333333333333335,0.43564685564303246
56,Neutral,0.2,0.4,0.1,0.17666666666666667,0.38202359741972397
57,Neutral,0.2,0.45,0.1,0.15666666666666668,0.36409353546046735
58,Neutral,0.2,0.5,0.1,0.19,0.39295637890109825
59,Neutral,0.2,0.55,0.1,0.23,0.42153565411754623
60,Neutral,0.2,0.6,0.1,0.2633333333333333,0.4411776072733297
61,Neutral,0.2,0.65,0.1,0.15,0.3576680324053049
62,Neutral,0.2,0.7,0.1,0.22666666666666666,0.41937470042123465
63,Neutral,0.2,0.75,0.1,0.15,0.35766803240530487
64,Neutral,0.2,0.8,0.1,0.23,0.4215356541175465
65,Neutral,0.25,0.2,0.1,0.18333333333333332,0.38758607487931857
66,Neutral,0.25,0.25,0.1,0.20333333333333334,0.40315091187798274
67,Neutral,0.25,0.3,0.1,0.18666666666666668,0.39029474612365445
68,Neutral,0.25,0.35,0.1,0.14666666666666667,0.35436441131823415
69,Neutral,0.25,0.4,0.1,0.26666666666666666,0.4429555141477926
70,Neutral,0.25,0.45,0.1,0.23333333333333334,0.42365927286816174
71,Neutral,0.25,0.5,0.1,0.25666666666666665,0.4375236894366786
72,Neutral,0.25,0.55,0.1,0.24333333333333335,0.4298116047846786
73,Neutral,0.25,0.6,0.1,0.16333333333333333,0.3702871825318563
74,Neutral,0.25,0.65,0.1,0.23,0.4215356541175464
75,Neutral,0.25,0.7,0.1,0.18,0.384829371910396
76,Neutral,0.25,0.75,0.1,0.2733333333333333,0.44641517737511827
77,Neutral,0.25,0.8,0.1,0.19666666666666666,0.3981422858999376
78,Neutral,0.3,0.2,0.1,0.25,0.4337361989746801
79,Neutral,0.3,0.25,0.1,0.22,0.41493844488487475
80,Neutral,0.3,0.3,0.1,0.18666666666666668,0.3902947461236546
81,Neutral,0.3,0.35,0.1,0.2866666666666667,0.4529600404188834
82,Neutral,0.3,0.4,0.1,0.2633333333333333,0.4411776072733297
83,Neutral,0.3,0.45,0.1,0.24,0.4277967197686489
84,Neutral,0.3,0.5,0.1,0.26,0.43936713379686204
85,Neutral,0.3,0.55,0.1,0.2833333333333333,0.45136977205609985
86,Neutral,0.3,0.6,0.1,0.23,0.42153565411754634
87,Neutral,0.3,0.65,0.1,0.24,0.42779671976864897
88,Neutral,0.3,0.7,0.1,0.22333333333333333,0.4171758315991677
89,Neutral,0.3,0.75,0.1,0.28,0.4497490939308703
90,Neutral,0.3,0.8,0.1,0.23666666666666666,0.4257461153528187
91,Neutral,0.35,0.2,0.1,0.30666666666666664,0.4618802153517007
92,Neutral,0.35,0.25,0.1,0.30666666666666664,0.4618802153517006
93,Neutral,0.35,0.3,0.1,0.32666666666666666,0.46977781223159737
94,Neutral,0.35,0.35,0.1,0.27666666666666667,0.4480976760855455
95,Neutral,0.35,0.4,0.1,0.25666666666666665,0.4375236894366787
96,Neutral,0.35,0.45,0.1,0.2733333333333333,0.4464151773751184
97,Neutral,0.35,0.5,0.1,0.31333333333333335,0.4646236534587969
98,Neutral,0.35,0.55,0.1,0.29,0.45452021821096333
99,Neutral,0.35,0.6,0.1,0.2633333333333333,0.4411776072733299
100,Neutral,0.35,0.65,0.1,0.34,0.474500265197229
101,Neutral,0.35,0.7,0.1,0.25,0.4337361989746801
102,Neutral,0.35,0.75,0.1,0.36,0.480802005571808
103,Neutral,0.35,0.8,0.1,0.29333333333333333,0.4560506142576408
104,Neutral,0.4,0.2,0.1,0.35,0.4777665429529544
105,Neutral,0.4,0.25,0.1,0.38666666666666666,0.4877998748961688
106,Neutral,0.4,0.3,0.1,0.3433333333333333,0.4756149572016582
107,Neutral,0.4,0.35,0.1,0.3566666666666667,0.4798155535623629
108,Neutral,0.4,0.4,0.1,0.34,0.47450026519722915
109,Neutral,0.4,0.45,0.1,0.35333333333333333,0.47880378629957077
110,Neutral,0.4,0.5,0.1,0.31333333333333335,0.4646236534587969
111,Neutral,0.4,0.55,0.1,0.31,0.4632659976896477
112,Neutral,0.4,0.6,0.1,0.3466666666666667,0.476703657224899
113,Neutral,0.4,0.65,0.1,0.37,0.48361099931888163
114,Neutral,0.4,0.7,0.1,0.34,0.47450026519722915
