,HCPID,egs,alpha,r,LL
7,111312_fnca,0.0,0.4,1,-3.8721651628566573
8,111312_fnca,0.0,0.45,1,-3.8804001007393527
6,111312_fnca,0.0,0.35,1,-3.9056851160562625
9,111312_fnca,0.0,0.5,1,-3.914312501227466
25,111312_fnca,0.1,0.3,1,-3.9338914013546775
75,111312_fnca,0.35,0.3,1,-3.955285136870792
17,111312_fnca,0.05,0.4,1,-3.955566988527761
96,111312_fnca,0.45,0.35,1,-3.9675469665347083
108,111312_fnca,0.5,0.45,1,-3.97330674023788
16,111312_fnca,0.05,0.35,1,-3.9750063962540376
97,111312_fnca,0.45,0.4,1,-4.038950027787156
15,111312_fnca,0.05,0.3,1,-4.038950027787161
45,111312_fnca,0.2,0.3,1,-4.075233728831744
35,111312_fnca,0.15,0.3,1,-4.082331058224141
55,111312_fnca,0.25,0.3,1,-4.083022116365095
86,111312_fnca,0.4,0.35,1,-4.086440318666961
26,111312_fnca,0.1,0.35,1,-4.100625165139604
18,111312_fnca,0.05,0.45,1,-4.1090119713348034
46,111312_fnca,0.2,0.35,1,-4.182704640136707
65,111312_fnca,0.3,0.3,1,-4.193090422013589
89,111312_fnca,0.4,0.5,1,-4.20206225218029
27,111312_fnca,0.1,0.4,1,-4.257547079638389
66,111312_fnca,0.3,0.35,1,-4.259846406099399
77,111312_fnca,0.35,0.4,1,-4.288386550103107
19,111312_fnca,0.05,0.5,1,-4.289484528182924
67,111312_fnca,0.3,0.4,1,-4.2899676907950965
56,111312_fnca,0.25,0.35,1,-4.300352231949098
76,111312_fnca,0.35,0.35,1,-4.304845587559523
29,111312_fnca,0.1,0.5,1,-4.352074788326879
68,111312_fnca,0.3,0.45,1,-4.362168784790784
109,111312_fnca,0.5,0.5,1,-4.373953855902027
47,111312_fnca,0.2,0.4,1,-4.385109950995021
28,111312_fnca,0.1,0.45,1,-4.397861348546128
36,111312_fnca,0.15,0.35,1,-4.428102212477089
98,111312_fnca,0.45,0.45,1,-4.471330157542411
87,111312_fnca,0.4,0.4,1,-4.50478786434149
37,111312_fnca,0.15,0.4,1,-4.527841883878809
48,111312_fnca,0.2,0.45,1,-4.55200145227535
58,111312_fnca,0.25,0.45,1,-4.581131694662957
88,111312_fnca,0.4,0.45,1,-4.6074569440502025
57,111312_fnca,0.25,0.4,1,-4.615529654514886
38,111312_fnca,0.15,0.45,1,-4.617463234897151
99,111312_fnca,0.45,0.5,1,-4.671471528206339
78,111312_fnca,0.35,0.45,1,-4.6745485609727195
69,111312_fnca,0.3,0.5,1,-4.743456424369299
79,111312_fnca,0.35,0.5,1,-4.818622254323671
39,111312_fnca,0.15,0.5,1,-4.888735682333461
49,111312_fnca,0.2,0.5,1,-5.002425280991643
59,111312_fnca,0.25,0.5,1,-5.209788300538241
