,HCPID,egs,alpha,r,LL
1,122317_fnca,0.0,0.1,1,-1.8869057413210388
11,122317_fnca,0.05,0.1,1,-1.9095994923631747
10,122317_fnca,0.05,0.05,1,-1.9129120412129486
21,122317_fnca,0.1,0.1,1,-1.9149214865969817
31,122317_fnca,0.15,0.1,1,-1.925889126771127
41,122317_fnca,0.2,0.1,1,-1.9432079366190012
20,122317_fnca,0.1,0.05,1,-1.9598438734365609
51,122317_fnca,0.25,0.1,1,-1.9618161220306085
61,122317_fnca,0.3,0.1,1,-1.969918052403591
30,122317_fnca,0.15,0.05,1,-1.9787155685319529
81,122317_fnca,0.4,0.1,1,-1.9819384228083687
71,122317_fnca,0.35,0.1,1,-1.9886659429058278
91,122317_fnca,0.45,0.1,1,-1.9947347368402402
101,122317_fnca,0.5,0.1,1,-2.0076679711035332
40,122317_fnca,0.2,0.05,1,-2.0115007781280627
70,122317_fnca,0.35,0.05,1,-2.0126584532640672
102,122317_fnca,0.5,0.15,1,-2.0210842271560097
90,122317_fnca,0.45,0.05,1,-2.0248855364506246
92,122317_fnca,0.45,0.15,1,-2.0365685628682018
72,122317_fnca,0.35,0.15,1,-2.0410061370310193
60,122317_fnca,0.3,0.05,1,-2.0482333808521895
50,122317_fnca,0.25,0.05,1,-2.050908255053087
100,122317_fnca,0.5,0.05,1,-2.0510355167352254
80,122317_fnca,0.4,0.05,1,-2.0598937782049096
0,122317_fnca,0.0,0.05,1,-2.0723342241990172
62,122317_fnca,0.3,0.15,1,-2.08248499867562
52,122317_fnca,0.25,0.15,1,-2.102899924544431
82,122317_fnca,0.4,0.15,1,-2.111325507166833
42,122317_fnca,0.2,0.15,1,-2.143478955820836
103,122317_fnca,0.5,0.2,1,-2.173876792109981
32,122317_fnca,0.15,0.15,1,-2.1803544609955487
93,122317_fnca,0.45,0.2,1,-2.1821035278522185
83,122317_fnca,0.4,0.2,1,-2.2622896200000975
12,122317_fnca,0.05,0.15,1,-2.2930313658570323
22,122317_fnca,0.1,0.15,1,-2.2935435901022783
73,122317_fnca,0.35,0.2,1,-2.3393704737755487
2,122317_fnca,0.0,0.15,1,-2.3502287009044385
63,122317_fnca,0.3,0.2,1,-2.3612945844768847
53,122317_fnca,0.25,0.2,1,-2.4470893412101518
104,122317_fnca,0.5,0.25,1,-2.5121378767985223
43,122317_fnca,0.2,0.2,1,-2.604643461588855
74,122317_fnca,0.35,0.25,1,-2.6538056494683424
94,122317_fnca,0.45,0.25,1,-2.6711419932459526
84,122317_fnca,0.4,0.25,1,-2.6748487163351915
23,122317_fnca,0.1,0.2,1,-2.7272479182606837
13,122317_fnca,0.05,0.2,1,-2.7336609175568753
33,122317_fnca,0.15,0.2,1,-2.7345248996727705
5,122317_fnca,0.0,0.3,1,-2.7506332864844705
4,122317_fnca,0.0,0.25,1,-2.7524290514362395
24,122317_fnca,0.1,0.25,1,-2.7549809927845756
3,122317_fnca,0.0,0.2,1,-2.7552296578551654
14,122317_fnca,0.05,0.25,1,-2.7634241201530374
64,122317_fnca,0.3,0.25,1,-2.800451382386983
44,122317_fnca,0.2,0.25,1,-2.852841309983749
34,122317_fnca,0.15,0.25,1,-2.9149441825933464
95,122317_fnca,0.45,0.3,1,-2.9197744939185837
105,122317_fnca,0.5,0.3,1,-2.95828744639422
