,HCPID,egs,alpha,r,LL
30,124422_fnca,0.15,0.05,1,-1.8479852478945147
40,124422_fnca,0.2,0.05,1,-1.852657576251938
70,124422_fnca,0.35,0.05,1,-1.853419328141435
50,124422_fnca,0.25,0.05,1,-1.8561495363531813
20,124422_fnca,0.1,0.05,1,-1.8566611809828257
60,124422_fnca,0.3,0.05,1,-1.8580548962798558
80,124422_fnca,0.4,0.05,1,-1.8623272645052806
90,124422_fnca,0.45,0.05,1,-1.8648668627349765
100,124422_fnca,0.5,0.05,1,-1.8649492654519828
10,124422_fnca,0.05,0.05,1,-1.8781865030904332
101,124422_fnca,0.5,0.1,1,-1.8793132683800629
91,124422_fnca,0.45,0.1,1,-1.8866159641236817
61,124422_fnca,0.3,0.1,1,-1.8908516365601484
81,124422_fnca,0.4,0.1,1,-1.8920751278065948
51,124422_fnca,0.25,0.1,1,-1.8927976060442
71,124422_fnca,0.35,0.1,1,-1.8938865919425019
41,124422_fnca,0.2,0.1,1,-1.9093540525953818
31,124422_fnca,0.15,0.1,1,-1.917778023720342
21,124422_fnca,0.1,0.1,1,-1.9730366614806545
102,124422_fnca,0.5,0.15,1,-1.9886162158458078
92,124422_fnca,0.45,0.15,1,-2.0013683416177264
82,124422_fnca,0.4,0.15,1,-2.0281741473668973
72,124422_fnca,0.35,0.15,1,-2.0464833663880304
11,124422_fnca,0.05,0.1,1,-2.0552284807097116
52,124422_fnca,0.25,0.15,1,-2.102187602960308
62,124422_fnca,0.3,0.15,1,-2.1333595309741105
0,124422_fnca,0.0,0.05,1,-2.148983726762881
42,124422_fnca,0.2,0.15,1,-2.173549246447614
103,124422_fnca,0.5,0.2,1,-2.2265495303114626
1,124422_fnca,0.0,0.1,1,-2.2819224697140736
93,124422_fnca,0.45,0.2,1,-2.3131221465643836
32,124422_fnca,0.15,0.15,1,-2.321692511053479
73,124422_fnca,0.35,0.2,1,-2.345830261956643
83,124422_fnca,0.4,0.2,1,-2.3928322415814884
22,124422_fnca,0.1,0.15,1,-2.4812555206019113
63,124422_fnca,0.3,0.2,1,-2.5389946643979933
12,124422_fnca,0.05,0.15,1,-2.5498283284720467
2,124422_fnca,0.0,0.15,1,-2.582640551226022
104,124422_fnca,0.5,0.25,1,-2.5867108140840886
53,124422_fnca,0.25,0.2,1,-2.7441865845369486
94,124422_fnca,0.45,0.25,1,-2.848153499274612
105,124422_fnca,0.5,0.3,1,-2.9258841635453887
84,124422_fnca,0.4,0.25,1,-2.9708874553328375
43,124422_fnca,0.2,0.2,1,-3.0132806630896907
3,124422_fnca,0.0,0.2,1,-3.0318726120628434
23,124422_fnca,0.1,0.2,1,-3.066925832163252
13,124422_fnca,0.05,0.2,1,-3.0696787775937096
64,124422_fnca,0.3,0.25,1,-3.070441243519821
5,124422_fnca,0.0,0.3,1,-3.071343089965086
74,124422_fnca,0.35,0.25,1,-3.074590360944442
