,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.5,0.1,0.4466666666666666,0.4979780745823772,159441_fnca,-2.243805029585043,0.1666666666666666
1,Punishment,0.5,0.5,0.1,0.4464,0.4973177052146202,159441_fnca,-2.243805029585043,0.64
2,Reward,0.5,0.5,0.1,0.4368,0.496188192299799,159441_fnca,-2.243805029585043,0.84
