,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1736,0.378916748537007,159441_fnca,0.64,-1.2308772357008888,0.18703342816025184,-1.6764679178880033
286,Reward,0.0,0.2,0.1,0.1752,0.3802902267022127,159441_fnca,0.84,-1.7481385355731833,0.08655868091366878,-2.4469327029826498
144,Punishment,0.0,0.25,0.1,0.1544,0.3614763783952003,159441_fnca,0.64,-1.3433796204218247,0.16181963382043288,-1.8212729354870154
287,Reward,0.0,0.25,0.1,0.152,0.3591645853358702,159441_fnca,0.84,-1.9155563440549732,0.06369707812092405,-2.7536165868293
145,Punishment,0.0,0.3,0.1,0.16,0.3667527860628572,159441_fnca,0.64,-1.3087835136928816,0.16941640222100557,-1.7753956760618153
288,Reward,0.0,0.3,0.1,0.1832,0.3869852271764935,159441_fnca,0.84,-1.6972224102509506,0.09449385357485147,-2.359220488133696
146,Punishment,0.0,0.35,0.1,0.1712,0.3768343977540592,159441_fnca,0.64,-1.2440477907379415,0.1840098507678042,-1.6927659860246491
289,Reward,0.0,0.35,0.1,0.1744,0.3796049524649916,159441_fnca,0.84,-1.7534017817151206,0.08576472931363376,-2.4561474372655527
147,Punishment,0.0,0.4,0.1,0.1232,0.32879818520983,159441_fnca,0.64,-1.5717848310816935,0.11599684218215685,-2.1541923108139267
290,Reward,0.0,0.4,0.1,0.1296,0.3359972549356011,159441_fnca,0.84,-2.1143029877912505,0.04267777033777509,-3.154077095296177
148,Punishment,0.0,0.45,0.1,0.124,0.3297134646553275,159441_fnca,0.64,-1.564995231660954,0.11723866257755752,-2.143543570765434
291,Reward,0.0,0.45,0.1,0.124,0.3297134646553277,159441_fnca,0.84,-2.1715825307543457,0.037747958767114065,-3.2768238771433973
149,Punishment,0.0,0.5,0.1,0.14,0.347125909602977,159441_fnca,0.64,-1.4403995385186652,0.14137859041340214,-1.9563139484870644
292,Reward,0.0,0.5,0.1,0.136,0.3429257623200248,159441_fnca,0.84,-2.0529224612265025,0.04850037015001197,-3.026183849108813
150,Punishment,0.0,0.55,0.1,0.1496,0.3568216604382173,159441_fnca,0.64,-1.374356028156288,0.15514955143380946,-1.8633657792694365
293,Reward,0.0,0.55,0.1,0.156,0.3630005723582623,159441_fnca,0.84,-1.8842945496100438,0.06759498344707053,-2.694221508049732
151,Punishment,0.0,0.6,0.1,0.1328,0.3394942784379046,159441_fnca,0.64,-1.4939868864174974,0.1306887232661944,-2.0349369415983967
294,Reward,0.0,0.6,0.1,0.1136,0.3174518239488047,159441_fnca,0.84,-2.288221220354828,0.029102921639961917,-3.5369167098457415
152,Punishment,0.0,0.65,0.1,0.164,0.3704237722080125,159441_fnca,0.64,-1.285014720201869,0.17472011141079924,-1.7445699487724162
295,Reward,0.0,0.65,0.1,0.1632,0.3696959562668546,159441_fnca,0.84,-1.830693542970405,0.07467141251536577,-2.5946579573414397
153,Punishment,0.0,0.7,0.1,0.132,0.3386262455678087,159441_fnca,0.64,-1.5001790518280274,0.12948281271780554,-2.0442071269764925
296,Reward,0.0,0.7,0.1,0.1192,0.3241533901353939,159441_fnca,0.84,-2.2236386289186516,0.03366747944349921,-3.391222909214283
154,Punishment,0.0,0.75,0.1,0.1856,0.3889391455319736,159441_fnca,0.64,-1.1683061610537864,0.20161241220907483,-1.6014081761827907
297,Reward,0.0,0.75,0.1,0.2096,0.4071860513135334,159441_fnca,0.84,-1.5481866286097108,0.12034658969583681,-2.117379451707624
155,Punishment,0.0,0.8,0.1,0.144,0.3512302523304645,159441_fnca,0.64,-1.4121790384198596,0.14718523970167705,-1.9160633514808922
298,Reward,0.0,0.8,0.1,0.1528,0.3599386123267619,159441_fnca,0.84,-1.9092144506467716,0.0644743091367216,-2.7414884424838997
