,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,109325_fnca,0.08,2.4608448906336178,0.019316080932034144,-3.9468173210834636
220,Reward,0.0,0.05,1,0.4984,0.500197559048885,109325_fnca,0.0,0.9964063018374121,0.2428402905204909,-1.4153512923753266
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,109325_fnca,0.08,1.0610208920343343,0.2272234919367569,-1.48182119987134
221,Reward,0.0,0.1,1,0.176,0.3809725870580086,109325_fnca,0.0,0.46197549634509905,0.35856360573807783,-1.025649212816323
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,109325_fnca,0.08,0.44525719337700564,0.36129317998379407,-1.0180655173316566
222,Reward,0.0,0.15,1,0.1848,0.3882905814728559,109325_fnca,0.0,0.4759322240035296,0.35622444826957866,-1.0321942741271457
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,109325_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
223,Reward,0.0,0.2,1,0.1368,0.3437736235422881,109325_fnca,0.0,0.3979362889752711,0.3685734822112293,-0.998115178246378
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,109325_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
224,Reward,0.0,0.25,1,0.1352,0.3420739271814295,109325_fnca,0.0,0.3952362026360825,0.36896836838799,-0.9970443611417679
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,109325_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
225,Reward,0.0,0.3,1,0.1416,0.3487789520683908,109325_fnca,0.0,0.40598780161548903,0.3673825582702859,-1.0013515807349616
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,109325_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
226,Reward,0.0,0.35,1,0.1408,0.3479543328861119,109325_fnca,0.0,0.4046508023973506,0.36758170109055965,-1.0008096691450825
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,109325_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
227,Reward,0.0,0.4,1,0.1376,0.3446175401792536,109325_fnca,0.0,0.3992832167754057,0.3683756487532794,-0.9986520768039304
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,109325_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
228,Reward,0.0,0.45,1,0.1448,0.3520399205836577,109325_fnca,0.0,0.411316988595872,0.36658334860627917,-1.003529365758461
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,109325_fnca,0.08,0.21813058561548004,0.3895632616024125,-0.9427290093951488
229,Reward,0.0,0.5,1,0.1424,0.349599794068604,109325_fnca,0.0,0.4073228943952296,0.36718315210554453,-1.0018945033539264
120,Punishment,0.05,0.05,1,0.7136,0.4522595172428649,109325_fnca,0.08,1.4009655426659704,0.14952513711122303,-1.900290759073351
230,Reward,0.05,0.05,1,0.456,0.4982595810298789,109325_fnca,0.0,0.9151856128034099,0.2624431252485046,-1.3377208861458492
121,Punishment,0.05,0.1,1,0.5528,0.4974033454556339,109325_fnca,0.08,0.950536429478381,0.25392958238945457,-1.3706982850874272
231,Reward,0.05,0.1,1,0.2352,0.4242935068840759,109325_fnca,0.0,0.5543332532408057,0.3421242817409129,-1.0725812110289403
122,Punishment,0.05,0.15,1,0.3016,0.4591362378073575,109325_fnca,0.08,0.4826454149170817,0.35508011764054626,-1.0354118314749137
232,Reward,0.05,0.15,1,0.1656,0.3718699635838485,109325_fnca,0.0,0.44531695543262356,0.36128356564103037,-1.0180921286025633
123,Punishment,0.05,0.2,1,0.2064,0.4048829264705018,109325_fnca,0.08,0.31218901004759714,0.3799675129314938,-0.967669522201922
233,Reward,0.05,0.2,1,0.1408,0.3479543328861122,109325_fnca,0.0,0.4046508023973502,0.36758170109055965,-1.0008096691450825
124,Punishment,0.05,0.25,1,0.2,0.4001600960640447,109325_fnca,0.08,0.29987997599039534,0.38140154566902296,-0.9639025332046727
234,Reward,0.05,0.25,1,0.1432,0.3504168854305911,109325_fnca,0.0,0.40865610635182814,0.36698348210307136,-1.002438439833991
125,Punishment,0.05,0.3,1,0.1608,0.3674934028263595,109325_fnca,0.08,0.2198678925351429,0.3894150730916902,-0.9431094782885953
