,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.75,0.1,0.4166666666666667,0.4938303862564446,162329_fnca,-2.0792939628122076,0.6666666666666666
1,Punishment,0.45,0.75,0.1,0.4408,0.4966817030768673,162329_fnca,-2.0792939628122076,0.6
2,Reward,0.45,0.75,0.1,0.416,0.4930907733963864,162329_fnca,-2.0792939628122076,0.72
