,HCPID,egs,alpha,r,LL
50,162329_fnca,0.25,0.05,1,-1.9325440367167062
60,162329_fnca,0.3,0.05,1,-1.9344772511988189
100,162329_fnca,0.5,0.05,1,-1.9419765505960376
70,162329_fnca,0.35,0.05,1,-1.9432403614341411
90,162329_fnca,0.45,0.05,1,-1.9481459159260708
40,162329_fnca,0.2,0.05,1,-1.9539597861006244
30,162329_fnca,0.15,0.05,1,-1.9540194361509136
80,162329_fnca,0.4,0.05,1,-1.9702966609203718
20,162329_fnca,0.1,0.05,1,-1.9725332699645963
81,162329_fnca,0.4,0.1,1,-1.9858971494341515
101,162329_fnca,0.5,0.1,1,-1.987595275736934
91,162329_fnca,0.45,0.1,1,-2.0220479817413772
10,162329_fnca,0.05,0.05,1,-2.0237248991554204
51,162329_fnca,0.25,0.1,1,-2.0376776672189254
61,162329_fnca,0.3,0.1,1,-2.0390145543976375
71,162329_fnca,0.35,0.1,1,-2.0462152212238065
41,162329_fnca,0.2,0.1,1,-2.087207901041083
102,162329_fnca,0.5,0.15,1,-2.1523754618762982
92,162329_fnca,0.45,0.15,1,-2.1556833634805024
31,162329_fnca,0.15,0.1,1,-2.166291177613547
82,162329_fnca,0.4,0.15,1,-2.193696514294169
21,162329_fnca,0.1,0.1,1,-2.2076320124747735
72,162329_fnca,0.35,0.15,1,-2.2964021533442684
0,162329_fnca,0.0,0.05,1,-2.305514777924497
62,162329_fnca,0.3,0.15,1,-2.3212663859832334
52,162329_fnca,0.25,0.15,1,-2.4244946592184276
11,162329_fnca,0.05,0.1,1,-2.4573238787997354
103,162329_fnca,0.5,0.2,1,-2.490540832024161
83,162329_fnca,0.4,0.2,1,-2.553164216806687
42,162329_fnca,0.2,0.15,1,-2.565627681263874
93,162329_fnca,0.45,0.2,1,-2.609345378487302
32,162329_fnca,0.15,0.15,1,-2.69121217849652
1,162329_fnca,0.0,0.1,1,-2.8507485165278545
73,162329_fnca,0.35,0.2,1,-2.873880345920192
22,162329_fnca,0.1,0.15,1,-2.9789190254070554
63,162329_fnca,0.3,0.2,1,-2.994691413189866
104,162329_fnca,0.5,0.25,1,-3.0404389335057496
2,162329_fnca,0.0,0.15,1,-3.104513595892935
12,162329_fnca,0.05,0.15,1,-3.1063352769613433
94,162329_fnca,0.45,0.25,1,-3.165431093808494
53,162329_fnca,0.25,0.2,1,-3.3187972716827474
84,162329_fnca,0.4,0.25,1,-3.437420324336805
33,162329_fnca,0.15,0.2,1,-3.638722432723052
