,HCPID,egs,alpha,r,LL
100,162228_fnca,0.5,0.05,1,-1.8453720207462903
60,162228_fnca,0.3,0.05,1,-1.847351272720049
50,162228_fnca,0.25,0.05,1,-1.847556055680318
90,162228_fnca,0.45,0.05,1,-1.8485213689550537
70,162228_fnca,0.35,0.05,1,-1.8496299427745002
80,162228_fnca,0.4,0.05,1,-1.8520564965602415
40,162228_fnca,0.2,0.05,1,-1.8532288600283628
101,162228_fnca,0.5,0.1,1,-1.857942778377601
30,162228_fnca,0.15,0.05,1,-1.8598084448750662
91,162228_fnca,0.45,0.1,1,-1.8616129031044375
81,162228_fnca,0.4,0.1,1,-1.8697388331197957
20,162228_fnca,0.1,0.05,1,-1.876726903008166
61,162228_fnca,0.3,0.1,1,-1.8775959118602623
41,162228_fnca,0.2,0.1,1,-1.8919089793668131
71,162228_fnca,0.35,0.1,1,-1.8923440843143857
51,162228_fnca,0.25,0.1,1,-1.897045349773438
31,162228_fnca,0.15,0.1,1,-1.9407293677562387
10,162228_fnca,0.05,0.05,1,-1.9552142981657625
92,162228_fnca,0.45,0.15,1,-1.9569541504892682
102,162228_fnca,0.5,0.15,1,-1.974360280230492
82,162228_fnca,0.4,0.15,1,-1.9758035166928116
72,162228_fnca,0.35,0.15,1,-2.0081447364379406
21,162228_fnca,0.1,0.1,1,-2.011006485858976
62,162228_fnca,0.3,0.15,1,-2.027132207069323
52,162228_fnca,0.25,0.15,1,-2.0512901905782375
103,162228_fnca,0.5,0.2,1,-2.0554504489047263
11,162228_fnca,0.05,0.1,1,-2.0905152982903004
42,162228_fnca,0.2,0.15,1,-2.1161210455944186
93,162228_fnca,0.45,0.2,1,-2.1701696636845984
83,162228_fnca,0.4,0.2,1,-2.2381355366916678
32,162228_fnca,0.15,0.15,1,-2.2888492387720425
73,162228_fnca,0.35,0.2,1,-2.2975760665338463
1,162228_fnca,0.0,0.1,1,-2.3145168796107995
22,162228_fnca,0.1,0.15,1,-2.3607670449569267
63,162228_fnca,0.3,0.2,1,-2.393790460028127
0,162228_fnca,0.0,0.05,1,-2.4572899044673453
12,162228_fnca,0.05,0.15,1,-2.477787558127037
2,162228_fnca,0.0,0.15,1,-2.488598034761381
94,162228_fnca,0.45,0.25,1,-2.5166196718632396
104,162228_fnca,0.5,0.25,1,-2.573293911760633
53,162228_fnca,0.25,0.2,1,-2.616626678841157
105,162228_fnca,0.5,0.3,1,-2.7103264519523256
84,162228_fnca,0.4,0.25,1,-2.711667163696248
74,162228_fnca,0.35,0.25,1,-2.8079944296647046
43,162228_fnca,0.2,0.2,1,-2.8141102345535702
64,162228_fnca,0.3,0.25,1,-2.8220252799034116
4,162228_fnca,0.0,0.25,1,-2.8531270414260126
3,162228_fnca,0.0,0.2,1,-2.883339332872864
14,162228_fnca,0.05,0.25,1,-2.8875673796809815
5,162228_fnca,0.0,0.3,1,-2.902321923532268
13,162228_fnca,0.05,0.2,1,-2.9070247422656834
23,162228_fnca,0.1,0.2,1,-2.925763926442075
24,162228_fnca,0.1,0.25,1,-2.9338604740598706
106,162228_fnca,0.5,0.35,1,-2.935928776928041
44,162228_fnca,0.2,0.25,1,-2.9622144116873104
34,162228_fnca,0.15,0.25,1,-2.963559429545139
85,162228_fnca,0.4,0.3,1,-2.999108839049076
33,162228_fnca,0.15,0.2,1,-3.003126950336113
54,162228_fnca,0.25,0.25,1,-3.003487854389996
6,162228_fnca,0.0,0.35,1,-3.0151401842831547
8,162228_fnca,0.0,0.45,1,-3.045352475730004
9,162228_fnca,0.0,0.5,1,-3.045352475730006
109,162228_fnca,0.5,0.5,1,-3.060170579489154
95,162228_fnca,0.45,0.3,1,-3.0761770614779014
7,162228_fnca,0.0,0.4,1,-3.077367239091592
16,162228_fnca,0.05,0.35,1,-3.097697099912171
75,162228_fnca,0.35,0.3,1,-3.114324230103567
96,162228_fnca,0.45,0.35,1,-3.131720288704023
17,162228_fnca,0.05,0.4,1,-3.1410209088885144
25,162228_fnca,0.1,0.3,1,-3.1543012568036035
108,162228_fnca,0.5,0.45,1,-3.1661334866553883
18,162228_fnca,0.05,0.45,1,-3.1723549714718953
97,162228_fnca,0.45,0.4,1,-3.1757479811362264
65,162228_fnca,0.3,0.3,1,-3.1803090922384283
35,162228_fnca,0.15,0.3,1,-3.1825494450540646
15,162228_fnca,0.05,0.3,1,-3.189440136864211
26,162228_fnca,0.1,0.35,1,-3.2103190135741206
55,162228_fnca,0.25,0.3,1,-3.24384166937303
87,162228_fnca,0.4,0.4,1,-3.24384166937303
45,162228_fnca,0.2,0.3,1,-3.2513424228189383
86,162228_fnca,0.4,0.35,1,-3.2593493043324027
66,162228_fnca,0.3,0.35,1,-3.2684048545048707
27,162228_fnca,0.1,0.4,1,-3.2772656648116696
46,162228_fnca,0.2,0.35,1,-3.287029958671012
107,162228_fnca,0.5,0.4,1,-3.3170447854350895
36,162228_fnca,0.15,0.35,1,-3.330242203174339
19,162228_fnca,0.05,0.5,1,-3.3625883504927705
28,162228_fnca,0.1,0.45,1,-3.3650237999279744
37,162228_fnca,0.15,0.4,1,-3.3808314939059443
98,162228_fnca,0.45,0.45,1,-3.38125546047419
76,162228_fnca,0.35,0.35,1,-3.381349335374571
