,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
705,103414_fnca,1,1,Reward,2,5,2.0,0,550,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
706,103414_fnca,2,1,Reward,3,5,3.0,0,1406,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
707,103414_fnca,3,1,Punishment,4,5,2.0,0,413,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
708,103414_fnca,4,1,Reward,5,5,3.0,0,539,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
709,103414_fnca,5,1,Reward,6,5,2.0,0,366,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
710,103414_fnca,6,1,Reward,7,5,2.0,0,338,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
711,103414_fnca,7,1,Neutral,8,5,3.0,0,576,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
713,103414_fnca,10,1,Reward,10,5,2.0,0,1153,14,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
714,103414_fnca,11,1,Punishment,11,5,3.0,0,483,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
715,103414_fnca,12,1,Punishment,12,5,2.0,0,421,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
716,103414_fnca,13,1,Punishment,13,5,2.0,0,359,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
717,103414_fnca,14,1,Neutral,14,5,3.0,0,308,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
