,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.35,0.1,1,0.3233333333333333,0.4685302810952916,118528_fnca,-1.8803726013047286,0.3333333333333333
1,Punishment,0.35,0.1,1,0.4888,0.5000746141284884,118528_fnca,-1.8803726013047286,0.36
2,Reward,0.35,0.1,1,0.452,0.4978898627732467,118528_fnca,-1.8803726013047286,0.52
