,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,133019_fnca,0.375,1.5534083372124712,0.11937598077899707,-2.12547726426528
220,Reward,0.0,0.05,1,0.504,0.5001841134201028,133019_fnca,0.68,-0.3518704318627135,0.37499411982013775,-0.9808449336142989
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,133019_fnca,0.375,0.45909557828408687,0.3590394858131478,-1.0243229082046728
221,Reward,0.0,0.1,1,0.1728,0.3782255989260196,133019_fnca,0.68,-1.3409986035852843,0.16233760015129672,-1.818077160613514
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,133019_fnca,0.375,-0.2114971668540776,0.3901187656154582,-0.9413040589983234
222,Reward,0.0,0.15,1,0.1832,0.3869852271764936,133019_fnca,0.68,-1.2837699351593668,0.1749996760130713,-1.7429711564142152
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,133019_fnca,0.375,-0.43732496498599316,0.3625600744835447,-1.0145650957046726
223,Reward,0.0,0.2,1,0.1384,0.3454575411395501,133019_fnca,0.68,-1.5677758783711624,0.1167291324322058,-2.1478991356059076
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,133019_fnca,0.375,-0.43732496498599316,0.3625600744835447,-1.0145650957046726
224,Reward,0.0,0.25,1,0.14,0.3471259096029769,133019_fnca,0.68,-1.5556315016001592,0.11896413503107686,-2.1289332175900557
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,133019_fnca,0.375,-0.43732496498599316,0.3625600744835447,-1.0145650957046726
225,Reward,0.0,0.3,1,0.1368,0.3437736235422879,133019_fnca,0.68,-1.5801095918959602,0.11448497418718385,-2.1673116944054818
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,133019_fnca,0.375,-0.5862259488416026,0.3359580544520074,-1.0907689647522913
