,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6593,144226_fnca,1,1,Reward,2,5,3.0,0,717,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
6594,144226_fnca,2,1,Reward,3,5,2.0,0,632,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6595,144226_fnca,3,1,Punishment,4,5,3.0,0,441,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6596,144226_fnca,4,1,Reward,5,5,2.0,0,473,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
6597,144226_fnca,5,1,Reward,6,5,3.0,0,515,12,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6598,144226_fnca,6,1,Reward,7,5,3.0,0,502,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6599,144226_fnca,7,1,Neutral,8,5,2.0,0,669,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6601,144226_fnca,10,1,Reward,10,5,3.0,0,547,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
6602,144226_fnca,11,1,Punishment,11,5,3.0,0,162,13,2,2,0,1,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
6603,144226_fnca,12,1,Punishment,12,5,3.0,0,245,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6604,144226_fnca,13,1,Punishment,13,5,2.0,0,366,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6605,144226_fnca,14,1,Neutral,14,5,3.0,0,509,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6606,144226_fnca,15,1,Punishment,15,5,2.0,0,262,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6607,144226_fnca,16,1,Punishment,16,5,3.0,0,239,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6609,144226_fnca,19,1,Punishment,18,5,3.0,0,757,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
6610,144226_fnca,20,1,Punishment,19,5,3.0,0,306,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6611,144226_fnca,21,1,Punishment,20,5,2.0,0,532,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6612,144226_fnca,22,1,Neutral,21,5,3.0,0,293,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6613,144226_fnca,23,1,Punishment,22,5,3.0,0,491,13,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6614,144226_fnca,24,1,Neutral,23,5,2.0,0,478,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6615,144226_fnca,25,1,Punishment,24,5,2.0,0,364,14,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6617,144226_fnca,28,1,Reward,26,5,3.0,0,653,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
