,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.8,0.1,0.3833333333333333,0.4870107670057071,137128_fnca,-1.838335729446381,0.1666666666666666
1,Punishment,0.45,0.8,0.1,0.3728,0.483743078392564,137128_fnca,-1.838335729446381,0.36
2,Reward,0.45,0.8,0.1,0.3928,0.4885684387017203,137128_fnca,-1.838335729446381,0.4
