,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
8513,154936_fnca,1,1,Reward,2,5,2.0,0,862,53,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
8514,154936_fnca,2,1,Reward,3,5,3.0,0,433,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8515,154936_fnca,3,1,Punishment,4,5,3.0,0,541,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8516,154936_fnca,4,1,Reward,5,5,3.0,0,521,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
8517,154936_fnca,5,1,Reward,6,5,2.0,0,1053,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8518,154936_fnca,6,1,Reward,7,5,2.0,0,614,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8519,154936_fnca,7,1,Neutral,8,5,3.0,0,463,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8521,154936_fnca,10,1,Reward,10,5,2.0,0,855,13,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
8522,154936_fnca,11,1,Punishment,11,5,3.0,0,378,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
8523,154936_fnca,12,1,Punishment,12,5,3.0,0,376,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8524,154936_fnca,13,1,Punishment,13,5,2.0,0,252,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8525,154936_fnca,14,1,Neutral,14,5,2.0,0,496,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8526,154936_fnca,15,1,Punishment,15,5,2.0,0,202,14,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
8527,154936_fnca,16,1,Punishment,16,5,3.0,0,354,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8529,154936_fnca,19,1,Punishment,18,5,2.0,0,771,13,2,0,2,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
8530,154936_fnca,20,1,Punishment,19,5,2.0,0,214,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8531,154936_fnca,21,1,Punishment,20,5,2.0,0,229,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8532,154936_fnca,22,1,Neutral,21,5,3.0,0,275,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8533,154936_fnca,23,1,Punishment,22,5,3.0,0,206,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8534,154936_fnca,24,1,Neutral,23,5,3.0,0,236,12,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8535,154936_fnca,25,1,Punishment,24,5,2.0,0,220,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8537,154936_fnca,28,1,Reward,26,5,2.0,0,865,13,3,0,3,0,2.0,,0.0,,MostlyReward,MostlyReward
8538,154936_fnca,29,1,Reward,27,5,2.0,0,275,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8539,154936_fnca,30,1,Punishment,28,5,2.0,0,269,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8540,154936_fnca,31,1,Reward,29,5,2.0,0,262,14,6,0,6,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
8541,154936_fnca,32,1,Punishment,30,5,3.0,0,460,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8542,154936_fnca,33,1,Reward,31,5,2.0,0,441,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
8543,154936_fnca,34,1,Reward,32,5,2.0,0,509,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8545,154936_fnca,1,2,Punishment,2,5,2.0,0,607,27,1,0,1,0,3.0,,1.0,,,MostlyPunishment
8546,154936_fnca,2,2,Punishment,3,5,3.0,0,252,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
8547,154936_fnca,3,2,Reward,4,5,3.0,0,314,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8548,154936_fnca,4,2,Punishment,5,5,3.0,0,298,14,3,3,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
8549,154936_fnca,5,2,Reward,6,5,2.0,0,256,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
8550,154936_fnca,6,2,Punishment,7,5,2.0,0,451,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
8551,154936_fnca,7,2,Punishment,8,5,2.0,0,308,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
8553,154936_fnca,10,2,Reward,10,5,3.0,0,674,13,2,2,0,0,3.0,,0.0,,,MostlyReward
8554,154936_fnca,11,2,Neutral,11,5,3.0,0,303,13,3,3,0,0,2.0,3.0,1.0,Reward,,MostlyReward
8555,154936_fnca,12,2,Reward,12,5,2.0,0,313,14,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
8556,154936_fnca,13,2,Reward,13,5,2.0,0,381,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
8557,154936_fnca,14,2,Reward,14,5,2.0,0,454,13,3,0,3,0,2.0,2.0,0.0,Reward,,MostlyReward
8558,154936_fnca,15,2,Reward,15,5,2.0,0,425,14,4,0,4,0,2.0,2.0,0.0,Reward,,MostlyReward
8559,154936_fnca,16,2,Neutral,16,5,2.0,0,333,14,5,0,5,0,2.0,2.0,0.0,Reward,,MostlyReward
8561,154936_fnca,19,2,Punishment,18,5,2.0,0,756,13,7,0,7,0,3.0,,1.0,,,MostlyPunishment
8562,154936_fnca,20,2,Punishment,19,5,3.0,0,216,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
8563,154936_fnca,21,2,Reward,20,5,3.0,0,249,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8564,154936_fnca,22,2,Punishment,21,5,3.0,0,244,14,3,3,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
8565,154936_fnca,23,2,Reward,22,5,3.0,0,533,13,4,4,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8566,154936_fnca,24,2,Punishment,23,5,3.0,0,311,13,5,5,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
8567,154936_fnca,25,2,Punishment,24,5,2.0,0,379,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
8569,154936_fnca,28,2,Reward,26,5,2.0,0,780,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
8570,154936_fnca,29,2,Reward,27,5,2.0,0,301,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8571,154936_fnca,30,2,Punishment,28,5,2.0,0,289,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8572,154936_fnca,31,2,Reward,29,5,2.0,0,204,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8573,154936_fnca,32,2,Punishment,30,5,2.0,0,604,14,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8574,154936_fnca,33,2,Reward,31,5,2.0,0,189,13,6,0,6,1,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
8575,154936_fnca,34,2,Reward,32,5,3.0,0,266,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
